objid,ra,dec,petroR90_g,group,hubble
587728679540555914,177.72098641,65.77964066,11.213696,train,SBb
587728679541932159,185.6948005,65.84378668,33.636501,train,SBb
587728879259418850,137.8744731,2.69486066,13.097383,valid,SBb
587728879266103509,153.1211543,3.5965047,9.03175,train,SBb
587728879270559896,163.35270561,3.89305698,15.896101,train,SBb
587728879804940386,157.66713295,4.22607991,9.08987,valid,SBb
587728879809331240,167.68702913,4.51083363,17.590857,valid,SBb
587728880339058898,151.30469445,4.16359888,15.465702,valid,SBb
587728880346005681,167.2689506,4.77594591,14.515531,train,SBb
587728880346202202,167.59656991,4.78970397,10.322223,valid,SBb
587728880871538826,141.18114334,4.10870958,13.13692,test,SBb
587728880882483370,166.28932249,5.35997207,7.709521,train,SBb
587728881418436644,164.19213736,5.66110597,15.541884,train,SBb
587728905563734164,119.4633338,34.98937815,8.021877,train,SBb
587728905565962506,123.39636757,38.92836961,10.340819,valid,SBb
587728906099360114,116.83622082,33.09529374,9.384219,train,SBb
587728906637738191,118.96159737,36.10199504,8.438025,train,SBb
587728917913927905,227.13462881,56.97018336,13.747252,train,SBb
587728918451454272,229.57227065,56.28119753,11.46695,train,SBb
587728920057348285,212.8096195,63.23615689,10.090843,train,SBb
587728930806431871,135.97741071,47.99618579,7.699078,train,SBb
587728930807808158,139.66244019,50.01391109,11.753279,train,SBb
587728930808463602,141.68544379,50.90594265,8.968528,train,SBb
587728931337601124,123.00310592,39.01253765,16.266613,test,SBb
587728931347431579,147.87821644,53.95512469,7.18974,train,SBb
587728931875586216,124.66893749,41.20514648,9.406228,valid,SBb
587728932419600649,142.00669174,52.68136474,9.229035,train,SBb
587728947441631312,160.73398477,-1.06957019,13.862803,train,SBb
587728947976143040,155.33482711,-0.70167675,8.917902,train,SBb
587728950124347518,156.96740179,0.85336945,6.903431,test,SBb
587728950125723772,160.087024,0.94250797,9.839417,test,SBb
587729154133327965,173.96056337,63.96106984,10.102072,train,SBb
587729155206611061,171.17442657,64.60358729,9.772914,train,SBb
587729155207725187,177.16809653,65.21393493,10.358798,train,SBb
587729157890572413,189.84123868,4.04873003,7.921447,test,SBb
587729157892276433,193.78224635,4.0403584,16.051239,test,SBb
587729157896601742,203.66754985,3.86664654,8.663743,valid,SBb
587729157897715796,206.18248843,3.70226854,6.827425,valid,SBb
587729158433734726,204.37235436,4.10444289,20.790213,test,SBb
587729158443499710,226.61743823,3.1793436,12.775832,train,SBb
587729158966673552,195.31829619,4.90058079,10.630095,train,SBb
587729158970802234,204.80525257,4.62334005,20.6775,train,SBb
587729158973030470,209.8099879,4.5011013,11.461606,train,SBb
587729158983974974,234.91435199,3.19903377,24.468147,valid,SBb
587729159501250723,190.04774851,5.37834631,12.451421,train,SBb
587729159504527460,197.60840774,5.17097276,9.796877,train,SBb
587729159505772648,200.36523978,5.17691975,11.596647,train,SBb
587729159507280036,203.93799915,5.07243649,10.237333,train,SBb
587729159508656156,207.00074919,4.98815191,14.679355,train,SBb
587729159509901414,209.93363873,4.94709281,7.723504,train,SBb
587729159518748874,230.07408325,3.87657118,7.61139,train,SBb
587729160055029994,228.78592262,4.38581547,7.120472,train,SBb
587729160579776608,201.00918469,5.98746235,9.640243,train,SBb
587729160584233196,211.32876976,5.55033676,9.704011,test,SBb
587729227151442113,237.73475518,54.68390171,7.362687,train,SBb
587729227685822643,230.85176303,58.93759025,9.390761,valid,SBb
587729228227018898,243.17109191,52.022664,14.075039,train,SBb
587729231440707857,246.53389723,47.92061218,13.488355,train,SBb
587729231441428769,247.78544033,46.49850967,8.764734,train,SBb
587729231445164451,253.94637179,39.31052576,18.68775,train,SBb
587729231977382107,246.43619769,48.47285287,14.238096,test,SBb
587729231984460154,257.83892301,34.7787734,9.088031,train,SBb
587729231986754170,260.69393871,30.03423835,16.46467,test,SBb
587729232519168144,255.27651038,39.20416347,9.631205,test,SBb
587729232519692443,256.19271081,38.2355365,13.266859,train,SBb
587729232521330853,258.40415997,34.91747311,10.059233,valid,SBb
587729232521527776,258.65974164,34.56887093,13.979574,test,SBb
587729233052696740,250.65058998,46.01277514,6.79114,train,SBb
587729233055383714,254.918611,40.78674427,8.121046,test,SBb
587729233055777206,255.52933881,39.97396631,7.369561,train,SBb
587729386067198084,139.34069817,49.49812616,8.607543,train,SBb
587729386067984432,141.58293786,50.57089026,9.909418,train,SBb
587729386069033106,144.62766423,51.98827523,13.411849,train,SBb
587729386074800214,165.25216899,57.78414647,14.595649,train,SBb
587729386601644161,132.63267217,46.16350488,10.818526,train,SBb
587729386602168352,133.93143266,46.95993788,11.707242,test,SBb
587729386609901692,157.99498747,56.81295323,7.888434,valid,SBb
587729386620125284,202.26076337,58.44167212,8.333526,train,SBb
587729387134583018,123.81503292,39.97159998,11.886384,train,SBb
587729387135041899,124.69629267,40.83018665,8.851244,train,SBb
587729387136680126,128.15601266,43.46586714,11.96844,train,SBb
587729387142054030,141.8009989,51.66335869,13.67922,train,SBb
587729387157455017,204.60965228,58.55672442,13.500455,test,SBb
587729387677679742,137.66528354,50.37981995,27.352301,train,SBb
587729387683315772,156.39673638,57.13585457,12.358905,test,SBb
587729387686789219,170.60012109,59.8109175,6.089876,train,SBb
587729388208455933,123.24523167,40.66565006,13.630415,test,SBb
587729388213633203,134.98585036,49.19299221,15.205058,test,SBb
587729388214222955,136.57230919,50.08930163,22.427565,test,SBb
587729388224905347,176.18051095,60.56675569,13.523293,valid,SBb
587729388226805910,185.01546436,60.85324946,8.966231,train,SBb
587729388231327826,205.65087396,59.3901452,12.324552,train,SBb
587729407545770451,255.86633121,33.82243766,8.080971,test,SBb
587729407547998459,258.93506197,29.40429656,24.357756,valid,SBb
587729408080019704,252.32862173,39.17523327,7.356645,valid,SBb
587729408084476333,258.80616209,30.45144791,15.025434,train,SBb
587729408616956245,252.93575159,39.22675744,12.134349,test,SBb
587729409148256445,242.75505619,49.79539088,19.076523,train,SBb
587729409159594038,261.21728935,28.07829406,20.594938,valid,SBb
587729409682571362,236.76122025,54.3408764,11.838161,train,SBb
587729409684799703,242.58858924,50.55344744,11.926006,valid,SBb
587729409684996218,242.85345595,50.23244556,10.891278,train,SBb
587729409688142008,249.31842819,44.41823831,17.432049,train,SBb
587729409688535121,250.00968242,43.69375791,14.944058,train,SBb
587729651811483835,247.3172883,40.26016762,13.448458,train,SBb
587729651811680468,247.76420157,39.83849634,19.095091,valid,SBb
587729652348289164,247.67444026,40.52939878,15.300554,train,SBb
587729652883915009,245.70841781,43.0057043,7.15008,train,SBb
587729652892500325,259.48380931,27.01875807,9.039175,train,SBb
587729653422883124,250.05108494,39.47284631,7.731687,test,SBb
587729747375489335,231.82596234,1.46399023,11.837926,valid,SBb
587729748449755418,233.03733943,2.14160221,14.957427,train,SBb
587729751674978719,256.98302827,30.31937303,9.335703,train,SBb
587729752210211272,254.90703044,33.56418061,7.236565,train,SBb
587729752212045970,257.59073696,30.06074234,9.372412,train,SBb
587729772609405116,208.52879578,-3.08997042,7.340452,train,SBb
587729773144703177,204.96718809,-2.72658941,10.226309,train,SBb
587729773682622648,207.31162376,-2.29341192,10.539158,train,SBb
587729774216741015,201.01096496,-1.86855013,10.15583,valid,SBb
587729774216937598,201.4608451,-1.96093548,7.773803,test,SBb
587729776901554428,201.16005703,-2.99557869,6.708451,train,SBb
587729777442357301,210.09175502,-2.31589139,14.560691,test,SBb
587729777453760857,236.15864189,-1.61575032,7.012764,train,SBb
587729777982242903,217.00945391,-1.85142328,12.771533,train,SBb
587729777984733407,222.67910912,-1.71488347,11.725368,test,SBb
587729777990041938,234.80025979,-1.21205365,8.733501,train,SBb
587729778513412330,204.01916016,-1.59196595,15.512733,train,SBb
587729778520031458,219.07021852,-1.38695639,18.026745,train,SBb
587729779052183740,208.28998359,-1.22088669,8.186994,train,SBb
587729781737587181,258.03850215,31.96981999,10.29228,train,SBb
587729970178162794,221.47897928,-2.75866643,15.773303,train,SBb
587729970180587867,227.06616839,-2.50521822,8.113514,train,SBb
587729970180784339,227.4450402,-2.60749583,9.94672,test,SBb
587729970183602484,233.91542423,-2.278761,11.916771,train,SBb
587729970714313001,219.87293661,-2.42059081,14.106042,test,SBb
587729970719228253,231.13343716,-2.06398334,8.886418,test,SBb
587729971252035600,221.70273928,-1.95864962,18.546377,train,SBb
587729971255509261,229.63079769,-1.61860134,7.349929,test,SBb
587729971790348300,224.9903331,-1.45090081,11.292125,test,SBb
587729971791266058,227.14274652,-1.36513671,10.460722,train,SBb
587730021719343354,222.9801004,5.26579313,10.800499,test,SBb
587730021721637098,228.21625069,4.84768298,9.774896,train,SBb
587730021721768226,228.48448011,4.7109665,17.991693,valid,SBb
587730022256017575,222.49938953,5.72359158,12.212273,train,SBb
587730022258901350,229.16793524,4.9964334,7.039482,train,SBb
587730022259490897,230.48083881,5.06296854,33.713371,valid,SBb
587730022790463709,216.9926003,6.56556962,8.656988,train,SBb
587730022798721581,235.95415701,4.81256969,7.939061,train,SBb
587730023325237493,212.27614616,7.19735173,9.626107,test,SBb
587730023331332157,226.20207585,6.23799069,8.894864,valid,SBb
587730023331725474,227.04038696,6.03156879,9.336411,train,SBb
587730023333429266,230.93839351,5.79771229,11.655345,train,SBb
587730023863222511,214.87581978,7.45590536,11.402853,train,SBb
587730023863419093,215.24847086,7.5220049,11.173483,valid,SBb
587730845817504193,321.89040958,-1.18861662,21.25568,train,SBb
587730846350770593,313.67060816,-0.76687129,13.228724,valid,SBb
587730846890852658,321.00791177,-0.36632043,6.9657,train,SBb
587730847428182356,321.98136474,0.13672103,6.964277,train,SBb
587730847960400171,311.34735425,0.49254748,14.274665,valid,SBb
587730847961448864,313.79186346,0.5925974,6.677359,valid,SBb
587730847964135827,319.84688244,0.57842737,8.304862,valid,SBb
587730848501399841,320.84635314,1.04724547,10.65872,train,SBb
587730848502972832,324.42268617,0.88805181,14.082571,valid,SBb
587731172767498868,310.04483263,-0.5688559,12.559463,train,SBb
587731172769792668,315.22732141,-0.42062049,5.468588,valid,SBb
587731172771496553,319.11194979,-0.60117645,5.201113,test,SBb
587731173304500537,310.25765973,-0.10312403,7.566655,train,SBb
587731173305877305,313.42546734,-0.16085336,9.942616,train,SBb
587731174917145317,314.97245322,1.08392386,6.788517,train,SBb
587731185120182536,337.2404845,-0.89747945,11.758359,test,SBb
587731185129488464,358.37371571,-0.9193945,12.352392,train,SBb
587731185134207091,9.24610094,-0.91558955,7.439188,train,SBb
587731185134338213,9.56485774,-0.96738269,15.186068,test,SBb
587731185135124558,11.24682009,-1.02342652,10.34284,train,SBb
587731185650500112,322.26265202,-0.47357097,12.657589,train,SBb
587731185651417176,324.26820409,-0.58325662,14.85049,train,SBb
587731185664917631,355.13618593,-0.55103832,16.665766,train,SBb
587731185666621597,359.05614369,-0.54071353,13.749935,valid,SBb
587731185671340214,9.87097897,-0.53407199,8.430117,valid,SBb
587731186724569574,322.98051569,0.21380748,11.731025,test,SBb
587731186730926319,337.44479337,0.23790898,11.103797,train,SBb
587731186742394983,3.7294847,0.25226335,10.81509,valid,SBb
587731186743705759,6.73234604,0.30294613,9.25504,test,SBb
587731186745999456,11.85415406,0.33716165,13.804223,test,SBb
587731187261505879,323.17861808,0.77135276,11.955976,train,SBb
587731187267010935,335.73455336,0.77798358,8.028061,test,SBb
587731187270418654,343.51218214,0.7054998,7.791068,train,SBb
587731187271663669,346.30232339,0.83440231,21.483812,train,SBb
587731187272122392,347.33444318,0.75649508,23.714849,valid,SBb
587731187279265981,3.71854193,0.63426034,7.215632,test,SBb
587731187279331410,3.7714654,0.64295084,10.182505,test,SBb
587731187279528124,4.33259633,0.77452403,13.295741,train,SBb
587731187281494216,8.81057029,0.69597948,18.529301,valid,SBb
587731187281559664,8.93908471,0.69726371,8.532384,train,SBb
587731187811746031,353.6656062,1.05444825,9.204904,valid,SBb
587731187816071307,3.55264588,1.16949335,12.066779,train,SBb
587731498652139646,167.6263946,55.16985707,22.567549,train,SBb
587731499188420710,165.23561363,55.06906566,7.021868,train,SBb
587731499189076063,167.65102898,55.52661372,13.227956,train,SBb
587731499725488303,165.77598222,55.68333348,14.045214,train,SBb
587731500795363430,151.02587328,53.08876087,8.126862,train,SBb
587731500798378062,161.81673428,55.94051189,8.232743,train,SBb
587731501337215065,169.61796577,57.45444908,9.500555,train,SBb
587731511540252844,37.58068388,-0.86420167,11.229733,train,SBb
587731511541694562,40.87105369,-1.00272592,13.978823,train,SBb
587731512069193787,19.50223077,-0.47935372,7.843935,test,SBb
587731512071028909,23.70759089,-0.61088945,8.946726,valid,SBb
587731512072405116,26.75415647,-0.46750476,8.592679,valid,SBb
587731512076664838,36.4419283,-0.60016862,9.908604,valid,SBb
587731512078893077,41.60485831,-0.49865449,52.459545,train,SBb
587731512083087420,51.15551055,-0.44403283,11.549906,valid,SBb
587731512605016138,17.04542027,-0.10135911,12.468411,test,SBb
587731513142345886,18.14034241,0.29341156,18.435629,valid,SBb
587731513142476931,18.44300957,0.30572518,16.189741,train,SBb
587731513142542409,18.48107305,0.41193134,9.400093,train,SBb
587731513142607999,18.76515031,0.40522514,13.624138,train,SBb
587731513142739073,18.94980436,0.24105427,10.790185,train,SBb
587731513143722101,21.23009062,0.21158695,14.391343,train,SBb
587731513145884796,26.19384195,0.27228776,8.191094,test,SBb
587731513147850859,30.67072955,0.37937708,13.464891,train,SBb
587731513157681250,53.17067387,0.24580891,12.569313,valid,SBb
587731513681772657,24.00065039,0.6635328,28.156273,train,SBb
587731514216087624,18.17545985,1.14422997,8.843333,valid,SBb
587731514217726115,21.81094788,1.15332655,6.951718,train,SBb
587731520137986154,149.98141596,48.23361414,8.316423,train,SBb
587731520662143189,120.03206176,30.15464614,9.157823,train,SBb
587731520665419862,126.38155338,35.54507259,7.001856,train,SBb
587731520667648182,130.92859863,39.05227301,7.965317,train,SBb
587731520668631247,133.2717165,40.49232916,14.765967,train,SBb
587731521198817518,119.41025232,30.10976142,14.627541,train,SBb
587731521735950411,119.59353416,30.73207803,11.69887,train,SBb
587731521739751651,126.7728166,37.05930234,5.966558,train,SBb
587731522273214545,119.79902634,31.8078824,21.423483,train,SBb
587731522278391916,130.15498285,40.10508393,10.010798,valid,SBb
587731679042076908,128.08037387,36.75051034,6.874525,train,SBb
587731679585566832,143.63157231,46.46160178,14.914586,test,SBb
587731680110117168,116.74094928,27.82990618,7.728156,valid,SBb
587731680122503257,143.46718226,46.86368767,21.263506,valid,SBb
587731868015198315,150.66866088,48.73344255,7.369002,test,SBb
587731868016508980,154.95743476,50.01137747,8.2197,valid,SBb
587731868018802719,162.5576402,51.94498856,11.791097,train,SBb
587731868022800502,177.58144945,53.79007456,12.261721,valid,SBb
587731868552265870,151.09494968,49.3470313,6.973606,test,SBb
587731869093789774,166.75060693,53.5746891,8.040733,train,SBb
587731869097394260,180.59392008,54.90177016,10.277119,train,SBb
587731869631512808,169.87848277,54.46087018,14.472964,train,SBb
587731870163206264,151.12154848,50.72583033,10.954621,valid,SBb
587731870164058181,153.90542601,51.56606873,9.994461,test,SBb
587731870165106746,157.56532692,52.56694234,9.860785,train,SBb
587731870169170083,172.83238583,55.06016863,11.819364,train,SBb
587731870169891038,175.53407395,55.42359056,7.107411,train,SBb
587731870170808464,179.2340364,55.51007694,13.677632,train,SBb
587731870171529294,182.07894866,55.64268166,20.605154,train,SBb
587731870172250252,185.09762565,55.73274295,12.322355,test,SBb
587731870173364243,189.49554478,55.59609181,9.076111,valid,SBb
587731870700666960,152.97815222,51.65599342,9.087318,train,SBb
587731870702043255,157.48169025,52.99894847,10.270165,train,SBb
587731870706565310,174.77215867,55.80245055,10.516447,train,SBb
587731872316522735,128.79968442,39.94789523,9.862346,train,SBb
587731872845529558,114.29430476,26.50655495,8.954025,test,SBb
587731872849723633,121.24875525,34.01628755,8.825435,train,SBb
587731873386004741,119.97416244,33.29052078,18.886532,train,SBb
587731873925038483,123.60858123,37.26125719,7.631711,test,SBb
587731874463809652,126.91272629,40.7229904,18.166971,train,SBb
587731886272020678,122.44260761,35.5135856,6.580932,train,SBb
587731886272413783,123.24135755,36.25463163,38.641541,train,SBb
587731886274642175,127.58026131,39.90553557,9.368882,train,SBb
587731886274904291,128.28553173,40.28652297,5.823835,valid,SBb
587731886809874661,123.87886823,37.45647606,11.529429,train,SBb
587731887343403421,117.65885083,31.96030407,12.129569,train,SBb
587731887344386338,119.38721973,33.60567756,7.919002,train,SBb
587731889501831354,169.67641636,55.56104326,11.007281,test,SBb
