objid,ra,dec,petroR90_g,group,hubble
587738066202919059,149.28284111,68.09324471,5.796211,train,E5
587738196124696726,151.55418488,69.49597718,7.251225,test,E5
587738197189787885,120.4439274,55.39975661,5.266541,train,E5
587738409253404790,154.38250496,12.03094602,6.959697,train,E5
587738409255698614,159.75280236,12.65029633,6.419561,train,E5
587738410867032186,161.22311521,14.08131583,7.12142,valid,E5
587738615948640339,161.00669801,34.18620494,5.857518,train,E5
587738616483414166,155.26459885,33.33959686,4.530265,valid,E5
587738946137686022,158.51144891,35.87958777,6.058518,test,E5
587738947195633895,121.29518606,20.17653613,5.446648,train,E5
587738947752558770,170.20246422,39.320694,6.230462,train,E5
587739096454922326,191.44734834,36.28083998,3.928393,train,E5
587739114703749176,132.26452073,24.48556778,3.422524,train,E5
587739156583481375,157.54117969,33.37446669,5.136509,train,E5
587739157114126555,141.8868231,28.64665899,3.585211,train,E5
587739302606012519,183.81434738,33.94650843,6.040773,train,E5
587739376702980260,145.56269587,28.31001225,5.07169,train,E5
587739382062579874,221.57529839,30.15766748,4.693548,valid,E5
587739405705150668,176.06927504,33.43038561,5.388696,train,E5
587739406770307244,153.1024253,30.45987894,5.763927,test,E5
587739407324807279,200.90516585,34.13334489,6.413336,test,E5
587739407329657007,213.85864431,31.61272815,6.051542,valid,E5
587739407861285017,199.99274193,34.66968885,4.384273,test,E5
587739458833285222,215.02059051,29.11724556,4.562945,train,E5
587739459369173136,212.58943912,30.14841203,6.586713,train,E5
587739608094277792,194.94280752,31.45737592,6.264549,train,E5
587739608621711418,169.53747911,31.25182135,8.690924,train,E5
587739608633049154,199.99027691,31.34058303,3.496386,test,E5
587739609164939376,186.65407949,32.61828632,8.318429,train,E5
587739609171623977,204.56075322,31.15416083,8.176723,test,E5
587739629558759504,224.47486168,25.43498094,5.520234,train,E5
587739630633025660,225.96233643,25.74044623,9.035382,valid,E5
587739646210736234,174.16801362,31.16167313,4.403548,train,E5
587739706336018565,215.13139187,25.61232208,7.094589,train,E5
587739706865549445,196.66897837,28.9300069,8.613922,train,E5
587739707411792059,220.37672996,25.03540605,5.750226,valid,E5
587739707944206442,209.38629324,28.14144292,5.555276,test,E5
587739720298594443,214.48182967,26.32758161,4.27855,train,E5
587739720839725251,224.969902,23.94623418,5.112437,train,E5
587739720846606607,240.7156094,18.19828441,5.718867,test,E5
587739721365454936,197.08211302,29.88964061,7.668456,test,E5
587739721381576942,236.64140818,20.20397553,3.738646,test,E5
587739721382953234,239.65549828,18.96830536,4.00148,train,E5
587739809414250657,216.18534795,23.13989838,4.229524,valid,E5
587739811035611558,241.38907692,16.36680133,5.304018,train,E5
587739827667599372,221.60617929,22.30368661,10.842561,test,E5
587739828736688266,210.63991657,25.77462426,5.358896,train,E5
587739828751040795,243.99842385,15.53379754,6.120082,test,E5
587739829272313957,207.54784149,26.60873391,4.62177,train,E5
587739829277163644,219.48037346,24.16162759,5.767714,train,E5
587741391571910895,142.60876004,25.32455657,3.13595,train,E5
587741421639041229,132.83496745,21.75108324,7.203198,train,E5
587741421640024338,135.09596189,22.65645914,6.085238,train,E5
587741489290346653,149.03604748,24.25674057,7.360925,test,E5
587741491448643814,176.11808104,30.7359527,3.412149,train,E5
587741532237004963,142.11704581,22.45893808,4.096562,train,E5
587741532247425164,167.76305095,28.25508399,8.99738,train,E5
587741532247883873,168.92764077,28.47257598,6.805274,train,E5
587741532784033999,167.10572502,28.59018435,7.652174,valid,E5
587741534393073809,162.75987301,29.30601179,7.004793,train,E5
587741601502199876,202.82290864,25.98441331,5.246354,train,E5
587741602032255144,185.36407967,27.63723555,8.188063,train,E5
587741603110322308,196.58081052,28.05250205,8.265999,train,E5
587741708328763749,133.48532037,17.34840899,4.00634,train,E5
587741708880642237,169.22433109,26.57855683,5.434036,train,E5
587741721211306167,190.16040442,26.89359952,9.164349,train,E5
587741721749553251,193.673383,27.04146729,8.156979,train,E5
587741722286555266,194.06094361,27.50630466,8.408088,test,E5
587741815177936981,164.88559716,22.56069043,6.874383,train,E5
587741816785862805,158.14513833,22.68741304,4.720331,valid,E5
587742013271900308,155.71208788,19.23754798,5.317648,train,E5
587742013818470586,179.24259789,22.34680657,5.293015,train,E5
587742014898634862,195.04976377,22.963977,5.404653,test,E5
587742015441404056,209.59291974,21.73325962,4.8145,train,E5
587742060536725611,186.56634849,21.71549533,6.111236,train,E5
587742061629341939,231.88779072,15.96398459,9.088161,train,E5
587742062136852640,160.64744853,21.19983226,5.491444,train,E5
587742062692925546,208.06403037,21.74296122,7.514487,train,E5
587742062697578638,219.17469657,19.8801408,5.521112,valid,E5
587742189366804699,181.17992074,24.11775278,6.729949,train,E5
587742191508652105,166.82939638,24.77098687,4.833237,train,E5
587742191510356082,171.1410615,25.31005844,4.354851,train,E5
587742191522545797,201.98336309,24.95747122,5.663015,train,E5
587742550139666557,209.42357987,17.74355715,5.726985,test,E5
587742550141632647,214.13383197,16.99899763,5.440256,train,E5
587742550142615790,216.49209681,16.65301309,6.277102,train,E5
587742550151332105,236.44167688,12.21943287,5.320484,train,E5
587742568937226280,166.43480916,19.81076045,13.132946,test,E5
587742571072061592,163.7419504,17.61034846,5.65704,train,E5
587742572150915252,176.063432,19.51098742,8.651136,train,E5
587742573223739438,173.66798363,20.24175982,7.458353,train,E5
587742573224460469,175.43044094,20.33341462,4.803459,valid,E5
587742616705499343,232.18750392,18.50117065,4.866333,train,E5
587742627452158223,224.72080195,12.89038204,5.209582,test,E5
587742627987325092,220.80782211,13.95738118,6.408608,train,E5
587742629593546847,210.68739739,16.81953142,3.85114,train,E5
587742775092772981,173.41681893,17.59084051,6.532898,train,E5
587742775629709468,173.50890198,18.0855905,4.265564,train,E5
587742865288200309,184.31561749,18.30897006,5.737567,test,E5
587742881919991907,231.95553414,55.74481848,6.075955,valid,E5
587742903940218992,197.37389408,17.77758547,4.399351,train,E5
587745243630534776,155.86037599,17.26353678,6.563936,valid,E5
587745403078639719,148.88013673,14.31016058,5.460123,test,E5
587746209446887652,163.1367593,8.8343441,6.106671,test,E5
587746210251800791,162.16799234,9.17948151,5.379641,valid,E5
587748929234993300,166.99428835,0.09023015,5.959854,train,E5
588007004701851721,134.11208378,53.37327127,4.72015,test,E5
588007004718891135,210.16367799,62.56229599,5.448763,test,E5
588007005271687606,254.44755886,37.68769523,6.608323,train,E5
588007005793288389,214.19218577,62.81867144,3.928979,test,E5
588007005800104125,237.82861661,53.34731583,6.459671,train,E5
588009368009113710,135.43325782,52.27930688,2.664264,valid,E5
588009372296872034,160.85158994,60.76203639,3.678743,train,E5
588010136802033844,133.10644626,50.693016,4.60151,valid,E5
588010358003204245,158.71739,3.64198442,4.611047,train,E5
588010359625154768,184.7119055,5.26328616,4.916333,train,E5
588010879845138528,208.2169406,5.14185968,4.055285,train,E5
588010880096010311,167.89069383,5.22910494,6.220512,train,E5
588010880369492054,179.47426112,5.91434019,4.957533,train,E5
588010880376111253,194.7307248,5.8986553,5.304952,train,E5
588011101035364547,243.19118737,44.06179776,4.592982,train,E5
588011122503254179,186.27034637,61.56692148,4.917839,valid,E5
588011122510528613,217.78535375,57.12243446,5.913199,train,E5
588011123039141990,181.38390519,61.98550219,5.808862,valid,E5
588011123047137446,217.4392678,57.80701494,6.195611,test,E5
588011218598625348,205.76121928,60.97170869,6.841447,train,E5
588013382206029941,180.50073644,51.74859177,5.080429,train,E5
588013382729597091,138.06230249,41.35082682,5.368108,train,E5
588013382742835358,180.21772106,52.01449991,5.65336,train,E5
588013383802159300,134.51907445,40.3989505,5.838327,test,E5
588015509820342361,32.16198165,0.56470534,4.378546,train,E5
588016528244932714,149.6252578,40.24794969,5.58281,train,E5
588016839636287727,128.66040807,26.09323852,6.23807,train,E5
588016841247949092,130.16031944,28.48005745,5.807932,train,E5
588016879361458483,120.89612195,22.15598208,10.575059,train,E5
588016891173339322,149.74574531,36.13967752,7.227751,valid,E5
588016891709882469,148.79958189,36.26538243,6.56205,test,E5
588017109688057935,193.19136621,46.09863067,5.61063,valid,E5
588017113974767728,197.89364864,45.67748858,6.389377,train,E5
588017565487333500,179.32509642,11.65587873,10.838786,train,E5
588017565491003551,187.84144502,11.66950939,6.963547,test,E5
588017566027939969,187.9829787,12.17403902,26.302965,valid,E5
588017604147675240,185.56206505,44.44605475,5.504051,valid,E5
588017604693459051,213.14957434,41.24959395,6.747088,valid,E5
588017604693917771,214.42665702,40.90620295,5.079977,train,E5
588017605230526565,213.90416473,41.58563244,6.700799,train,E5
588017605749375152,157.62662999,42.38450283,6.454131,train,E5
588017605757501548,182.97114993,45.76440787,5.498111,test,E5
588017627225522279,173.25405197,44.97302362,6.75284,test,E5
588017627228536937,183.04549228,45.52517994,10.159856,train,E5
588017702939918530,202.04135814,11.44359188,9.351629,test,E5
588017703477575834,203.90700562,11.65755656,5.78705,test,E5
588017703998259288,166.02416526,12.0788959,6.472672,train,E5
588017704531918911,158.49315665,11.9256456,9.212623,train,E5
588017704536834080,170.00960027,12.73047617,5.040926,train,E5
588017704537555054,171.61203329,12.92111461,9.166112,test,E5
588017705084452933,195.13948421,13.5141231,5.943104,train,E5
588017724404072662,193.22202056,6.59200143,5.066839,train,E5
588017725482074172,203.10615567,7.33183688,7.7535,train,E5
588017725483647245,206.71572999,7.0167492,4.103764,train,E5
588017726558175428,208.57631957,7.7546827,3.851509,train,E5
588017730835972115,185.20574779,8.59434352,5.334945,valid,E5
588017978335101251,129.61655259,25.05610674,6.295997,test,E5
588017978344276070,151.21496718,34.58694778,4.803645,train,E5
588017979429224572,182.91613656,40.58348361,4.227259,valid,E5
588017979429748812,184.41361606,40.58119708,8.307885,test,E5
588017979437809689,208.08848381,38.19589556,10.582056,train,E5
588017979961770133,170.03765525,39.96633917,5.900237,valid,E5
588018056191803595,229.79558224,43.20455631,10.831888,train,E5
588018056197767394,243.46700411,34.74583635,10.140256,train,E5
588018056733786379,242.11063668,36.40805675,7.04547,valid,E5
588018091081924979,243.02158526,30.66709149,4.820768,valid,E5
588023240207237297,136.56282299,17.6264081,7.623876,train,E5
588023669168537889,176.28978265,19.75723895,5.682645,valid,E5
588295840711049352,174.80482459,48.74205261,5.890866,train,E5
588295841786822786,181.83638186,50.01983127,5.111986,valid,E5
588297864193769635,178.26934049,47.26165928,6.399137,valid,E5
588298663582367868,212.9379403,44.25634444,4.735183,train,E5
588298664647327823,184.42890573,48.65102308,4.280619,train,E5
588848899372548236,172.51375836,-0.42482655,6.030888,train,E5
588848899915120875,185.66700526,-0.18954381,4.844416,train,E5
588848899934454078,229.77434375,-0.03238933,6.297581,train,E5
588848900989780194,187.69793124,0.63580005,9.55887,train,E5
588848901523374194,180.14910745,1.20629991,6.982781,train,E5
