objid,ra,dec,petroR90_g,group,hubble
587728669342564757,122.58065154,41.57293186,15.325915,train,SBc
587728669878648987,120.64488575,40.42128067,15.085429,train,SBc
587728676858036373,187.935439,63.74808142,7.876669,train,SBc
587728677391630467,170.83316024,63.65417146,8.472092,train,SBc
587728677928173649,169.08332676,63.8053245,14.940025,valid,SBc
587728677932761239,193.22736691,64.53037904,11.451099,train,SBc
587728678466224157,174.84449934,64.80364578,10.274652,valid,SBc
587728678467469495,181.76009991,64.96499144,6.668485,train,SBc
587728679544684661,200.61627874,65.12126492,11.753403,train,SBc
587728878731591805,158.57940158,3.40650845,7.912323,valid,SBc
587728878734606445,165.50798178,3.63593106,10.667835,valid,SBc
587728879260598470,140.53262234,2.73510506,8.976745,train,SBc
587728879266496616,154.04982099,3.65055941,7.773277,train,SBc
587728879272329346,167.34641164,3.95655744,15.406238,valid,SBc
587728879809265816,167.50333476,4.36428844,10.666455,train,SBc
587728880332112083,135.36111433,3.41402978,8.290292,valid,SBc
587728880343318601,161.10199291,4.74841087,13.891872,train,SBc
587728880868983074,135.39173676,3.7296495,8.694885,valid,SBc
587728880870752280,139.37884042,3.99802906,14.492426,train,SBc
587728880872128554,142.56327767,4.1442141,27.591425,valid,SBc
587728880874356930,147.60898262,4.48475947,8.211347,valid,SBc
587728905565438192,122.27946619,38.08586853,8.348876,test,SBc
587728905566093388,123.5917611,39.25134711,24.598619,train,SBc
587728906100539659,118.85531926,35.11024071,13.131421,valid,SBc
587728918448046134,217.24806874,60.83349345,10.62394,valid,SBc
587728918449946728,224.35904237,58.40757903,7.05772,train,SBc
587728918984261783,214.70116505,61.83766001,10.348348,valid,SBc
587728918985113703,218.32088722,60.93438851,10.367009,test,SBc
587728918985506877,219.94810941,60.43384373,8.307759,train,SBc
587728918986686635,224.6067173,58.98936267,9.293624,train,SBc
587728919524671670,228.89684729,57.7446014,8.601328,train,SBc
587728920061673613,229.87796492,57.89687674,9.195417,train,SBc
587728930269954158,137.58054146,48.1926361,10.978106,valid,SBc
587728930810298466,147.30688311,53.24558582,7.733111,train,SBc
587728931339305073,126.43377591,41.96829665,8.559809,valid,SBc
587728931339895020,127.71611638,42.92911234,10.28174,train,SBc
587728931346186270,143.7404841,52.36547215,15.608,train,SBc
587728931875979298,125.45938671,41.87627769,9.559765,train,SBc
587728931880894564,137.18568047,49.75778955,16.874216,valid,SBc
587728932419928185,143.13686394,53.02586253,8.334501,train,SBc
587728947978502319,160.73475846,-0.72717932,7.251555,valid,SBc
587728948514128022,157.87909233,-0.32554027,16.1479,train,SBc
587728949049032723,153.33623271,0.11544872,11.996594,train,SBc
587728949050212527,156.12848374,0.05882504,9.081199,train,SBc
587728949587148957,156.24213407,0.44897007,8.659418,test,SBc
587728950121857177,151.28932392,0.95597454,13.1644,valid,SBc
587728950123561092,155.16370885,0.98631672,11.283932,train,SBc
587729155209953345,189.31012387,65.28344857,9.897813,train,SBc
587729158433472535,203.6635931,4.12995735,20.894964,train,SBc
587729158434390129,205.7943489,4.19320549,10.785615,test,SBc
587729158436487405,210.58848614,4.0640815,5.148043,train,SBc
587729158966345769,194.58815699,4.88565321,11.827457,train,SBc
587729159502430386,192.8108763,5.34298029,12.20344,train,SBc
587729159516389564,224.71615602,4.212043,10.948981,train,SBc
587729159517307213,226.87193333,4.02799338,8.218418,train,SBc
587729159520649562,234.54172254,3.62379586,11.781671,test,SBc
587729159520845986,234.97940489,3.54696139,9.225392,valid,SBc
587729160037662904,189.06549806,5.67034513,6.92927,valid,SBc
587729160053522450,225.29604568,4.62129624,9.82303,train,SBc
587729160581415039,204.7877662,5.76957041,14.627142,train,SBc
587729227149017262,230.29258217,58.45125937,9.262558,valid,SBc
587729227683463311,222.18204953,62.26292855,7.550749,train,SBc
587729227686215868,231.97806494,58.3185961,10.841806,train,SBc
587729227690475717,243.43603382,51.08294095,9.696361,train,SBc
587729228764020844,244.18761281,52.01678454,13.804235,valid,SBc
587729229298139372,237.67056049,57.00939052,9.999429,train,SBc
587729229301678309,246.29910752,50.70058618,8.754046,valid,SBc
587729231445033334,253.88917712,39.58193541,9.642415,train,SBc
587729232523493479,260.96770623,30.55588987,14.046515,train,SBc
587729233052172362,249.4428212,46.97500072,13.416938,train,SBc
587729233055973864,255.79153768,39.53461974,11.660768,test,SBc
587729233589305612,250.55112886,46.7554147,9.686203,train,SBc
587729385540354185,175.93350722,58.57595143,15.115353,train,SBc
587729385546776757,203.69153762,57.42319929,7.690623,test,SBc
587729386082730129,200.09248274,58.33137032,11.208975,test,SBc
587729386604724332,140.7849154,50.8354024,20.235519,train,SBc
587729386611343418,163.86895072,57.90611328,12.729253,valid,SBc
587729386613702770,173.74499027,59.22879043,8.078318,train,SBc
587729386614423623,176.8987545,59.46721201,17.360672,test,SBc
587729386615865431,183.57536467,59.6154448,27.409004,valid,SBc
587729387141595287,140.26328335,51.12154934,8.430534,train,SBc
587729387145724008,153.66388508,56.16957735,11.219737,train,SBc
587729387149328530,168.31896196,59.01389571,18.393339,train,SBc
587729387152146546,180.87417339,60.11683395,7.293814,train,SBc
587729387675123804,131.18347378,46.44450388,9.362033,test,SBc
587729387677548686,137.41700444,49.99582153,16.533718,valid,SBc
587729387678400585,139.74937608,51.32339914,22.803955,test,SBc
587729388219924563,154.90952755,57.41857073,9.034103,train,SBc
587729388229689439,198.31260699,60.37952647,7.306477,train,SBc
587729408074121459,240.87165605,49.83395122,9.615351,valid,SBc
587729408612958423,245.52237287,46.62415748,9.64038,train,SBc
587729408616693806,252.4149585,39.76616448,10.76323,train,SBc
587729409153564896,252.88412383,39.88798913,13.3889,train,SBc
587729652889289137,254.93869055,33.0871381,12.371287,valid,SBc
587729652891517328,258.10668133,28.86012845,9.0475,valid,SBc
587729653422948593,250.16272546,39.47182152,10.079355,train,SBc
587729653427142833,256.76517487,31.42370327,18.515633,test,SBc
587729747374637437,229.8938609,1.47752398,12.128437,train,SBc
587729747913474278,234.29422953,1.69512175,9.76162,test,SBc
587729748448969015,231.29571387,2.33951138,13.551185,test,SBc
587729751132274948,247.08383388,40.93327957,16.517174,train,SBc
587729751135093031,251.95949741,35.76231852,6.634923,train,SBc
587729751673536877,254.79424211,33.02605195,10.011568,train,SBc
587729751674192403,255.84867276,31.69967186,7.240253,train,SBc
587729752213618889,259.71250248,26.9898499,6.411841,valid,SBc
587729752742822191,248.31860315,41.81215943,7.891462,valid,SBc
587729752748982355,258.05685234,30.1678238,19.729437,train,SBc
587729772070371467,203.63419298,-3.43308178,7.516578,train,SBc
587729773143654430,202.57358909,-2.79141464,8.821543,train,SBc
587729774217658537,203.22144761,-1.81166807,7.997682,valid,SBc
587729774221131964,211.06343529,-1.63986804,13.720019,train,SBc
587729776364814348,201.38009046,-3.37381364,17.68939,test,SBc
587729776369533131,212.29099054,-3.21357457,6.8328,valid,SBc
587729777439473775,203.58417084,-2.55361606,7.291399,train,SBc
587729777439735943,204.08237371,-2.5400171,12.025655,train,SBc
587729777440129143,205.00095173,-2.529835,9.236773,test,SBc
587729777452908924,234.27088187,-1.83301734,12.494422,train,SBc
587729777975951551,202.57860493,-2.10982188,6.297281,test,SBc
587729777989124367,232.68485537,-1.37865031,12.818945,valid,SBc
587729778514133053,205.62969949,-1.67156615,8.85482,train,SBc
587729778526978488,234.99072238,-0.90938571,15.863076,valid,SBc
587729781467316737,254.92881082,35.33023321,5.621637,valid,SBc
587729971250266344,217.70528957,-2.07813187,9.625528,valid,SBc
587729971258196160,235.87776463,-1.53572467,7.099319,train,SBc
587729971791724639,228.19132279,-1.19534056,9.438176,train,SBc
587730021721047321,226.88826311,4.85427934,9.853527,valid,SBc
587730021721571338,227.97786394,4.86968901,10.137772,train,SBc
587730021721833611,228.5632271,4.7251095,8.875627,train,SBc
587730022253133913,215.96015995,6.11286614,5.974689,train,SBc
587730022254575876,219.22770108,5.82837524,6.053206,train,SBc
587730022256410776,223.36673106,5.53837851,13.45206,train,SBc
587730022258769983,228.80933319,5.18984781,16.96875,train,SBc
587730022259032221,229.46540666,5.10770049,13.703956,train,SBc
587730022259753053,231.06943098,4.85529202,12.927302,train,SBc
587730022791905484,220.29001435,6.13674181,8.603716,train,SBc
587730022795575599,228.74750385,5.55490367,6.962847,train,SBc
587730022797803649,233.80199018,5.06300347,16.025301,test,SBc
587730023326285986,214.57488027,6.97120462,15.382998,test,SBc
587730023335592183,235.90266726,5.2953717,8.885314,valid,SBc
587730023866695791,222.71503866,6.89644331,10.307013,train,SBc
587730845813310225,312.23083404,-1.08554144,8.480866,train,SBc
587730845815210505,316.54778326,-1.11089302,9.188913,train,SBc
587730845819076938,325.45044926,-1.05500685,12.053056,valid,SBc
587730846888755942,316.1869941,-0.2158021,9.78785,train,SBc
587730846889345512,317.46505033,-0.40819829,7.571481,train,SBc
587730847423464400,311.1830902,0.15705059,7.584428,train,SBc
587730847424381833,313.32337204,0.12034602,9.798121,train,SBc
587730847965053137,322.00150102,0.45182148,10.361825,train,SBc
587731172234428810,318.71766273,-0.89624265,10.150065,valid,SBc
587731173306531972,314.86848732,-0.14277666,8.483185,test,SBc
587731185123000533,343.62389059,-0.89742082,7.058181,valid,SBc
587731185127719052,354.35531621,-1.03103734,8.336804,train,SBc
587731185128177852,355.43076743,-0.92182217,7.703643,train,SBc
587731185660002463,343.91708743,-0.53768517,8.960235,valid,SBc
587731185660068081,344.10583288,-0.45001727,9.864422,valid,SBc
587731186724241817,322.1638204,0.38240154,8.65853,test,SBc
587731186730926403,337.55506013,0.22841621,9.621222,train,SBc
587731186732368138,340.81446971,0.40804042,4.469759,valid,SBc
587731186734071933,344.59687635,0.2712227,6.407986,test,SBc
587731186735317159,347.4796165,0.36355432,7.990126,test,SBc
587731186742132985,3.14784653,0.23169943,8.529692,test,SBc
587731186994708875,326.89793067,0.36881709,8.708786,train,SBc
587731187275464902,355.04025209,0.75677759,10.673761,train,SBc
587731499186520067,158.0677242,53.64508747,11.298934,train,SBc
587731499721228403,150.62313787,51.90538176,14.131578,train,SBc
587731499723325484,157.6235767,53.98385649,9.88378,valid,SBc
587731500259475470,154.69834473,53.70814253,11.358431,train,SBc
587731500263342110,169.38337045,56.68674835,8.075074,valid,SBc
587731500800278661,169.49085264,57.14628135,8.830124,test,SBc
587731501333151833,153.94856205,54.5203662,8.096709,valid,SBc
587731501336756313,167.89006142,57.19840722,8.119462,train,SBc
587731511537959123,32.38643418,-0.99990532,11.709102,train,SBc
587731511538090144,32.64812556,-0.93761191,11.261693,train,SBc
587731511542349882,42.36645529,-0.87299111,29.860523,train,SBc
587731512069521552,20.17507272,-0.60495258,9.861558,train,SBc
587731512072601822,27.29727614,-0.55373516,8.939205,train,SBc
587731512611963041,32.96785635,-0.19382703,7.228507,valid,SBc
587731512618582199,48.08181613,-0.068412,11.50731,train,SBc
587731513152766115,41.93704463,0.41415564,23.061501,test,SBc
587731513153159199,42.73942039,0.36939825,7.927726,train,SBc
587731513689243680,41.01595675,0.77489742,17.719913,train,SBc
587731514216284251,18.53845744,1.25064228,7.931903,train,SBc
587731514224738434,37.80520813,1.24480449,14.516195,train,SBc
587731520660242805,116.81812573,26.95099109,15.556935,test,SBc
587731520660897878,117.92905273,28.03784925,6.315045,train,SBc
587731520671252586,139.61822907,44.14912492,16.179487,train,SBc
587731521743814894,135.92011023,43.3105272,9.812325,train,SBc
587731522275442953,124.18846826,35.46909806,9.125273,valid,SBc
587731679044501710,133.41487556,40.32206759,6.069579,valid,SBc
587731679574950124,120.14758479,30.4017195,11.283081,train,SBc
587731679578423523,126.76090496,36.06887471,8.597427,train,SBc
587731680113852651,123.5006045,34.07565026,7.517926,test,SBc
587731680114639093,125.09722615,35.41192446,13.075295,valid,SBc
587731680654983426,132.0617989,41.18649139,14.02676,valid,SBc
587731681191067876,129.91683538,40.17532152,6.401432,train,SBc
587731868553052188,153.5186236,50.12590806,9.521054,train,SBc
587731869092085968,160.63901828,52.27066937,8.227877,train,SBc
587731869096542366,177.23790043,54.56954146,6.036886,valid,SBc
587731869625221290,148.01805667,49.10202327,7.457576,train,SBc
587731869626335353,151.53371585,50.24001747,16.504473,train,SBc
587731870164058211,154.04624772,51.4775198,8.833641,train,SBc
587731870167138455,165.0503981,54.05311302,15.40713,train,SBc
587731870169628769,174.52503458,55.32935592,7.740479,train,SBc
587731870170480880,178.05369165,55.51308985,8.807584,train,SBc
587731873389216027,125.96368846,38.79624923,9.153527,train,SBc
587731873921630526,117.38346874,31.27707124,5.486001,train,SBc
587731874462629960,124.4558028,38.79534617,21.740602,valid,SBc
587731885738229949,129.08114229,40.32440928,11.994292,train,SBc
587731886267171352,114.37146066,26.96211744,14.377316,train,SBc
587731886269071391,117.38671423,30.24528308,8.889339,test,SBc
587731886269202658,117.54390674,30.6850877,17.327658,valid,SBc
587731886273200293,124.8289437,37.38286454,5.580924,test,SBc
587731886273331437,124.96934788,37.6805418,9.421695,train,SBc
587731887343403340,117.53411889,31.97606151,11.46831,train,SBc
587731889501438081,168.07615621,55.42404633,11.398569,valid,SBc
587731889504780441,181.68174674,56.54307737,13.217065,train,SBc
587731890575769764,170.19561205,56.4517402,7.759303,test,SBc
587731890579898543,187.42724751,57.27184304,8.944244,train,SBc
587731890581340192,193.32948767,57.06866743,10.064553,test,SBc
587731891651543111,178.39560626,58.12150298,7.602548,valid,SBc
587731891654426745,190.6828346,58.19669423,9.786684,train,SBc
587732048408477871,142.54420335,48.06694994,11.191118,train,SBc
587732048409002110,144.05983712,48.74570633,10.930251,train,SBc
587732049480384715,136.83165036,46.22258372,13.666079,train,SBc
587732050021711956,149.33005478,52.2874225,8.268919,train,SBc
587732050025250978,162.08413782,55.56719238,6.778688,train,SBc
587732050557075469,144.17969663,50.88043341,10.428317,test,SBc
587732053236973632,120.39391294,28.40793655,8.956877,train,SBc
587732053776859338,125.77348172,33.58529275,10.545629,valid,SBc
587732053778825402,129.89229686,36.55930615,6.149089,test,SBc
587732053784395983,143.36727042,44.24640279,11.708895,train,SBc
587732054310584783,119.54040228,28.76352525,9.806877,train,SBc
587732054318121026,135.06508466,40.29675473,23.193174,train,SBc
587732054319235165,137.74149792,41.82522881,7.714219,train,SBc
587732054320087190,139.89887708,42.97182754,7.30695,train,SBc
587732054321201384,142.86760357,44.4045333,7.717702,valid,SBc
587732054848242176,120.53705943,30.43172008,18.921385,test,SBc
587732134838665390,148.30112106,45.68857902,9.282058,train,SBc
587732134845677639,171.10262323,51.23492777,20.534716,train,SBc
587732135379402876,160.01124945,49.55130006,14.700572,train,SBc
587732135380058154,162.21870063,50.03665678,14.423689,test,SBc
587732135381106780,165.82439204,50.78329648,10.638604,train,SBc
587732135387070608,187.77821399,52.41432992,24.781223,train,SBc
587732136987656312,151.69321381,48.6306625,11.711704,train,SBc
587732136991260848,163.79164006,51.67873479,7.265339,train,SBc
587732136992571520,168.35044795,52.56019992,7.220416,test,SBc
587732136994996339,177.52839829,53.41982238,15.923244,valid,SBc
587732136997748759,187.92446435,53.61514478,8.747975,train,SBc
587732136999714869,195.42504666,53.19010579,14.689244,train,SBc
587732152029282417,138.51523324,38.36820901,8.915481,train,SBc
587732152032100407,145.64598911,41.82656291,16.316221,train,SBc
587732152568447156,143.96560374,41.61803154,9.617112,valid,SBc
587732153092080034,115.51543262,22.90028511,13.136848,train,SBc
587732153640681607,139.4514971,40.47097258,12.272083,valid,SBc
587732156313895452,116.88304829,23.07427918,10.198856,train,SBc
587732156853846071,122.03616743,28.31972103,5.985071,valid,SBc
587732157391765707,123.72559482,30.22792484,9.331313,train,SBc
587732157928046813,122.35269673,29.65412017,6.549493,valid,SBc
587732157929685110,125.65230494,32.15238667,12.145894,valid,SBc
587732469851947243,132.28635643,34.91960232,12.237977,train,SBc
587732470382985538,120.29019506,26.40515173,7.9556,train,SBc
587732471459348836,124.61520305,31.21313464,10.968767,test,SBc
587732471461314746,128.64236183,34.13009643,9.829316,train,SBc
587732482194604106,131.50487641,34.18804691,8.38774,train,SBc
587732482195652848,133.83508668,35.62119035,9.350636,train,SBc
587732482197094507,137.26100761,37.49165138,13.478408,train,SBc
587732482197094615,137.19838622,37.50157778,21.500368,train,SBc
587732482202337447,150.73484475,43.56064169,8.628162,train,SBc
587732482211184778,179.11528701,48.92776844,11.610266,train,SBc
587732482730950934,130.01685159,33.70198292,12.032089,test,SBc
587732482735734878,141.15430956,39.99697374,11.3599,train,SBc
587732482744975504,168.39483101,48.30906933,14.431818,train,SBc
587732482749562891,184.26230047,49.51499612,11.560868,valid,SBc
587732482753626209,198.41548119,48.62633352,13.442501,test,SBc
587732482758476054,214.27559085,45.61706697,14.302518,train,SBc
587732482758869129,215.34654989,45.15720033,10.755282,train,SBc
587732483274440905,145.8004786,42.57079982,14.820801,train,SBc
587732483276406861,151.1913196,44.70576928,19.054008,valid,SBc
587732483276996689,153.04900037,45.142172,9.719943,train,SBc
587732483818455060,167.25788455,49.04626923,9.458736,train,SBc
587732483819962452,172.62138343,49.58273646,7.20089,train,SBc
587732483822518342,181.57045812,50.18983731,9.770649,train,SBc
587732484345167986,137.32122712,39.7367922,13.055801,train,SBc
587732484351393973,154.44136381,46.54303397,9.913156,valid,SBc
587732484352114721,156.64023679,47.15587161,17.173092,test,SBc
587732484359520359,181.89178965,50.62570186,10.887205,valid,SBc
587732484360175725,184.2437187,50.79096387,8.55313,test,SBc
587732484364894263,201.1703793,49.66977072,10.468927,train,SBc
587732484371382445,221.65413382,44.52917859,10.409704,test,SBc
587732484907532479,219.78648313,45.64246234,8.162019,valid,SBc
587732577231896818,150.49561652,5.49964613,7.376754,test,SBc
587732578296398167,129.30889132,4.42579688,8.157779,train,SBc
587732578298102079,133.17846732,4.81296184,7.355605,train,SBc
587732578302689330,143.6609981,5.84144057,23.036901,test,SBc
587732578308587662,157.29037368,6.80028825,8.349001,train,SBc
587732578833203274,129.10954511,4.65406788,16.749069,train,SBc
587732578839232705,142.86474186,6.11777729,12.540394,train,SBc
587732578844016746,153.90367782,6.95355068,8.04838,valid,SBc
587732578848014497,163.08214252,7.56093262,12.676927,valid,SBc
587732579382526002,157.64994262,7.71160749,12.524605,train,SBc
587732582052069577,152.82303637,55.63696347,5.646848,train,SBc
587732582052659422,154.94265906,56.23188713,7.396216,train,SBc
