objid,ra,dec,petroR90_g,group,hubble
587726015074336922,192.41615452,2.33991973,9.325982,train,Sb
587726015075123359,194.16506481,2.33654023,11.533601,valid,Sb
587726015078989995,203.01316978,2.17457467,8.479634,train,Sb
587726015088754891,225.33649689,1.76211817,5.504781,train,Sb
587726015090327867,228.92308673,1.76364904,7.452627,train,Sb
587726015629754823,234.78592166,1.98877743,11.281657,test,Sb
587726016145784984,187.11290519,3.18370276,8.606394,train,Sb
587726016146964602,189.74436176,3.14524381,9.166744,train,Sb
587726016157188298,213.13799082,2.99220552,10.041306,valid,Sb
587726016684359860,191.07503194,3.65944833,5.246124,test,Sb
587726031171027019,171.38742978,1.22674443,10.243423,train,Sb
587726031698198686,149.21064134,1.33869889,13.031858,train,Sb
587726032229826797,137.22656677,1.43255165,14.567979,train,Sb
587726032247521398,177.58881381,2.24337481,8.881796,train,Sb
587726032766828746,137.57235465,1.79739711,8.983418,test,Sb
587726032780853423,169.61525282,2.4778755,7.784923,train,Sb
587726032790814835,192.27800058,2.59914039,8.127365,train,Sb
587726033316675714,167.10542955,2.97732175,16.670616,train,Sb
587726033317527673,169.07208862,2.88884967,17.792816,test,Sb
587726033321721925,178.71374335,2.95925358,18.175081,train,Sb
587726033850400895,159.99929404,3.11229014,14.975209,test,Sb
587726033865998489,195.67469937,3.35394589,12.463202,valid,Sb
587726033876877465,220.48629334,3.00874897,10.417626,train,Sb
587726100417806626,232.14894692,2.6210049,9.316621,train,Sb
587726100956905489,237.14448178,2.65304277,11.619619,train,Sb
587726101483552789,213.84883088,4.40852773,15.265939,valid,Sb
587726101483618451,213.9821151,4.55531572,10.518244,test,Sb
587726101492531559,234.46521478,3.4536996,13.899829,test,Sb
587726102025076898,224.55103309,4.38769225,9.462015,train,Sb
587726102026780921,228.41763099,4.07145817,7.389668,valid,Sb
587726102030319992,236.58305071,3.71309322,9.229103,test,Sb
587727867253096840,114.73637592,33.8512294,6.364295,train,Sb
587727867260305533,127.89454749,46.89668741,14.857641,train,Sb
587727944033304748,148.54454683,2.28719437,23.863518,train,Sb
587727944570699974,149.78241173,2.7036736,5.432241,train,Sb
587728307485474917,154.25795466,1.10102686,10.363911,train,Sb
587728307488358557,160.89019725,1.38051064,9.263797,train,Sb
587728307490390027,165.41165073,1.41356408,12.473691,train,Sb
587728308025950365,162.52158099,1.79895669,7.622583,train,Sb
587728308030341252,172.54974713,1.82735921,16.355991,train,Sb
587728308562755735,162.27621785,2.2241457,12.124413,valid,Sb
587728309099167848,161.21956895,2.53148412,7.605421,train,Sb
587728309103427790,170.99846886,2.69186257,22.576748,train,Sb
587728309642199059,175.31072372,3.29393757,10.231989,train,Sb
587728670414602654,118.81175101,38.89661018,8.140703,train,Sb
587728670418665571,126.61198653,46.18347384,8.897685,valid,Sb
587728677932040359,189.27044088,64.52859031,8.980986,valid,Sb
587728679002898592,173.78724563,65.09296141,12.059628,train,Sb
587728679540293666,176.24220997,65.7134872,14.358639,train,Sb
587728879265317046,151.29887084,3.35414744,11.522601,train,Sb
587728879805005990,157.77896203,4.11658704,10.071929,train,Sb
587728879805268132,158.4123552,4.16170811,9.418124,train,Sb
587728879805399172,158.63747026,4.09151074,6.383115,valid,Sb
587728879806185615,160.46077872,4.33078063,18.032892,valid,Sb
587728880340828399,155.40512309,4.5079563,8.846953,train,Sb
587728880346202204,167.60229303,4.83004259,20.465067,train,Sb
587728880869310693,136.12667109,3.73715028,8.53892,valid,Sb
587728880877502586,154.82330499,4.76306234,11.311558,valid,Sb
587728880882679996,166.80128176,5.24438622,9.574352,train,Sb
587728905561571635,115.84856465,30.98238149,12.901293,train,Sb
587728905562292591,116.93896853,32.45188103,7.983059,train,Sb
587728906100080939,118.1368789,34.2768161,7.451981,train,Sb
587728906637279501,118.33260729,35.1812683,8.409779,train,Sb
587728917372600484,209.3255967,61.67590742,9.767434,train,Sb
587728917911699606,219.0071978,59.89157768,6.620055,valid,Sb
587728930795749838,114.96738029,29.73700461,12.202989,train,Sb
587728930798043436,118.74413977,33.88450837,6.705471,valid,Sb
587728930798961022,120.2846285,35.62291174,12.255318,train,Sb
587728930800861374,123.70028519,38.86044668,9.4488,test,Sb
587728931874799959,123.26701987,39.91451739,10.974977,train,Sb
587728948511703259,152.26776564,-0.37920037,8.138882,train,Sb
587728948512227466,153.47319863,-0.3189137,10.64684,train,Sb
587728948512555177,154.24269666,-0.24800765,8.373233,test,Sb
587728949047394477,149.64389626,0.06888057,11.307143,train,Sb
587728949051654294,159.31578399,0.08054059,7.986135,valid,Sb
587729154132803722,171.3293668,63.72922355,32.117279,test,Sb
587729157901713577,215.44708968,3.39298256,10.448158,valid,Sb
587729158436487456,210.66783698,3.8922209,6.681107,valid,Sb
587729158963331252,187.7078799,4.89169482,11.163166,train,Sb
587729158967918748,198.17662389,4.72967531,18.485107,train,Sb
587729159516520662,224.99035672,4.09015395,8.376809,train,Sb
587729160051687460,221.12349129,4.74702633,18.998571,train,Sb
587729226614374569,236.68758313,54.63627594,11.339663,train,Sb
587729228226232457,241.36172953,53.44827672,9.977468,train,Sb
587729232514056378,246.63198672,49.18135269,14.145284,train,Sb
587729386068639824,143.48698047,51.52904998,20.395172,train,Sb
587729386604658881,140.57695806,50.74503139,11.049526,train,Sb
587729386611081359,162.75181898,57.68754837,11.291743,train,Sb
587729386611474547,164.36293178,57.94138186,6.599082,train,Sb
587729387684495464,160.94707427,58.17968016,7.739907,train,Sb
587729407537184947,240.27673055,49.73267548,14.718981,valid,Sb
587729408076415063,245.71275174,45.74202337,15.617929,test,Sb
587729408620364202,257.91955495,32.56517548,9.583804,test,Sb
587729409683292345,238.68997709,53.14470948,14.072474,test,Sb
587729409683685494,239.78109492,52.5712303,15.595933,train,Sb
587729409688338526,249.65185628,44.10164157,9.347289,train,Sb
587729652348289211,247.57402101,40.59858622,16.529045,valid,Sb
587729652350517307,251.57174244,36.55610953,8.340299,train,Sb
587729652352680322,255.01643879,32.49994905,8.04938,train,Sb
587729653961392313,253.2771774,36.68058756,9.67843,test,Sb
587729747375030631,230.7804219,1.4280684,8.590531,valid,Sb
587729751676551734,259.08193182,27.17411401,9.632347,train,Sb
587729752211325537,256.51953223,31.40138602,8.5972,valid,Sb
587729752749113740,258.20681547,29.92602179,9.962954,train,Sb
587729752749441271,258.79402929,29.26320746,18.123444,valid,Sb
587729772607045935,203.23574912,-3.02767293,12.201739,train,Sb
587729772607111300,203.27980492,-3.15030007,5.432412,test,Sb
587729773681836284,205.61711578,-2.25950926,8.486895,train,Sb
587729776902340872,202.98871122,-2.93972058,11.932438,valid,Sb
587729776903258310,205.03125684,-2.88186162,12.543489,valid,Sb
587729778512756836,202.52561183,-1.72060084,22.638145,train,Sb
587729778512822322,202.54787562,-1.66313135,35.490555,test,Sb
587729781739749971,260.74543685,27.74953666,15.126997,valid,Sb
587729970720670008,234.36082443,-1.90836124,7.955773,train,Sb
587729971251576876,220.67285512,-1.86033791,15.656159,train,Sb
587729971256492321,231.91758349,-1.61774171,8.619056,train,Sb
587729971788644650,221.19365524,-1.51910411,12.613233,train,Sb
587730021715935475,215.15572613,5.6720038,7.808693,valid,Sb
587730021720457340,225.45482624,4.93223042,22.146486,train,Sb
587730021725241676,236.43978981,3.91584251,16.02342,train,Sb
587730021726814389,239.93111997,3.64478182,15.039859,train,Sb
587730022254575915,219.29788014,5.85575518,11.364006,test,Sb
587730022258901319,229.14231858,5.05454204,13.869984,train,Sb
587730022794592466,226.3898149,5.71541063,10.252263,train,Sb
587730022795182367,227.77141174,5.52020596,13.754579,train,Sb
587730022798721352,235.8744951,4.79445286,22.799397,train,Sb
587730023328383143,219.45670369,6.74844136,13.52847,train,Sb
587730023332118830,228.06429927,6.02933805,8.41288,test,Sb
587730023336902902,238.84273523,4.88395362,9.310098,train,Sb
587730846888035277,314.57518781,-0.33877416,9.650916,train,Sb
587731173308105048,318.58639501,-0.00966475,11.443508,train,Sb
587731174919045471,319.21375143,1.12784337,6.742423,train,Sb
587731185119199485,334.90942667,-0.87205072,10.325413,test,Sb
587731185120968859,338.95463752,-0.94078998,8.796394,test,Sb
587731185656463691,335.88799163,-0.61950158,8.203155,valid,Sb
587731185663410354,351.66326954,-0.59400415,10.316293,train,Sb
587731185668128949,2.46995845,-0.44658656,9.712758,test,Sb
587731186192417014,333.71990123,-0.18987867,7.660817,train,Sb
587731186207817858,8.92135238,-0.20380299,12.606093,test,Sb
587731186726600793,327.59392789,0.38473576,9.633721,train,Sb
587731186733088982,342.40902564,0.41902478,6.475875,test,Sb
587731186742722713,4.48078482,0.33523981,17.882858,train,Sb
587731501333872801,156.67810314,55.12602062,9.942559,train,Sb
587731501334790336,160.0249189,55.94415251,9.982325,valid,Sb
587731511537696861,31.67714702,-0.86043252,23.703495,valid,Sb
587731512605016208,17.1144814,-0.08768575,9.87595,train,Sb
587731512606982271,21.5599018,-0.01419274,10.507751,train,Sb
587731512608358421,24.66935497,-0.15935338,11.645994,valid,Sb
587731512608424057,24.88235883,-0.03130296,9.704179,test,Sb
587731512621203470,54.01814374,-0.19980324,9.418757,train,Sb
587731512622580130,57.24837406,-0.11686605,12.4518,train,Sb
587731513155059795,47.11882055,0.38755521,17.612547,valid,Sb
587731513155322003,47.78749736,0.23520531,13.30257,train,Sb
587731513679085646,17.7392539,0.63423896,14.259089,train,Sb
587731513685377197,32.22089928,0.78683632,15.808624,valid,Sb
587731513694355564,52.62136726,0.75206357,14.376386,valid,Sb
587731514217070815,20.29348141,1.16250895,10.349514,train,Sb
587731514217398382,21.11950148,1.13867845,10.343065,train,Sb
587731514221199492,29.77885047,1.2581321,13.426099,train,Sb
587731514226835568,42.60188707,1.08077443,8.773051,train,Sb
587731521736016302,119.62365669,31.04221687,8.759408,train,Sb
587731521736081657,119.81844863,30.94697488,13.058979,train,Sb
587731521738965185,125.09369855,35.85754937,9.724298,train,Sb
587731521743159427,134.38633227,42.19176322,11.924155,train,Sb
587731522277539924,128.42995811,38.80472792,16.049721,train,Sb
587731522813886689,126.92613105,38.34849319,10.437202,train,Sb
587731522816180397,132.02874694,41.85923879,18.602709,train,Sb
587731679043387456,130.82029524,38.69677993,8.247111,train,Sb
587731679581372618,133.17357571,40.68446874,19.688419,train,Sb
587731681186676863,121.08040022,33.14519645,12.102616,test,Sb
587731681191788759,131.42735938,41.39512981,11.460995,test,Sb
587731868552069278,150.53324591,49.10766306,8.621734,valid,Sb
587731868555477136,161.65188247,52.14959588,24.39373,test,Sb
587731868558557319,173.0189198,53.92586004,10.80811,test,Sb
587731868560982200,182.57493991,54.41695306,12.493918,test,Sb
587731869098377349,184.63900489,54.79529927,11.737822,test,Sb
587731869632036957,171.7946234,54.54141523,7.479593,valid,Sb
587731869632626764,174.17630611,54.84603873,9.587237,train,Sb
587731869633347742,177.03191008,55.02192541,14.019249,train,Sb
587731869636231209,188.49413776,55.33890999,10.62676,train,Sb
587731870167859316,167.60528903,54.48066864,8.357594,train,Sb
587731870169628827,174.66670948,55.2596592,12.008526,test,Sb
587731870706761883,175.54329449,55.82442153,12.718451,train,Sb
587731870707089488,176.8932457,55.96722407,29.681925,valid,Sb
587731872849461261,120.87060933,33.46239351,19.581026,train,Sb
587731874460926296,121.2132787,35.84537389,12.730596,valid,Sb
587731885736722569,126.04829572,37.8537123,14.57367,valid,Sb
587731885736722737,126.00489568,37.87443839,13.41064,train,Sb
587731885737902256,128.39303162,39.78639106,6.646119,valid,Sb
587731885737902300,128.4789346,39.79815673,16.249712,valid,Sb
587731885738492097,129.71484397,40.67538664,9.794368,train,Sb
587731887885189347,126.47590459,40.62384708,10.505964,test,Sb
587731887886172398,128.51875225,42.19767378,11.211532,train,Sb
587731889502027889,170.44348957,55.75483139,12.797433,train,Sb
587731890578325537,180.71111058,57.22123288,9.671829,valid,Sb
587731890581078186,192.37447677,57.17349901,9.496177,train,Sb
587731891116572790,186.45912717,57.8433511,11.99522,train,Sb
587731892184875075,163.53930382,56.82103588,10.599559,train,Sb
587731892187627604,174.83884446,58.26867442,40.836823,train,Sb
587731892191625323,192.34709609,58.42109794,8.076673,train,Sb
587731892191952986,193.84136102,58.34409279,30.993341,test,Sb
587731912036974654,141.96964776,48.52334023,17.428097,test,Sb
587732048403693604,130.56130908,41.10560311,9.857934,train,Sb
587732048945152064,141.48552716,48.16065603,17.047729,train,Sb
587732048946331742,145.10613833,49.54923472,10.415752,train,Sb
587732050557730827,146.19608237,51.68869891,18.377337,train,Sb
587732053235794483,118.42320938,26.4926914,14.941489,train,Sb
587732053243003149,132.62542685,37.78375455,13.370722,test,Sb
587732053778759876,129.86962413,36.43024868,14.878367,train,Sb
587732054310584819,119.46037787,28.87537606,12.169045,train,Sb
587732054846865763,118.14932258,28.0500684,11.655438,train,Sb
587732054853812308,132.07119144,39.03627847,11.670405,train,Sb
587732054853943533,132.37925967,39.20971999,20.620491,train,Sb
587732134302449799,150.44307514,45.86542627,9.598314,train,Sb
587732134315032630,193.83157449,51.12943138,7.816102,test,Sb
587732135382417552,170.50673751,51.51938892,10.059497,train,Sb
587732135387136031,187.96593154,52.4006356,15.161386,valid,Sb
587732136458190983,177.71957838,53.06666048,9.962491,train,Sb
587732152034721798,152.85588852,44.52360649,12.829885,train,Sb
587732152569364568,146.47667832,42.64443914,7.161671,test,Sb
587732152572313651,154.97885106,45.54975661,18.762403,train,Sb
587732153643368580,146.58557744,43.53984204,13.92101,train,Sb
587732469847490850,123.0967244,28.40664766,8.921621,valid,Sb
587732470387114159,128.34144612,32.70628486,11.431695,train,Sb
587732470923657408,127.32178771,32.5727146,11.226501,train,Sb
587732471999889607,132.05201863,36.78074296,12.462959,train,Sb
587732482193752220,129.58395766,32.94442298,9.797666,train,Sb
587732482198208686,139.87828653,38.96598347,11.82535,test,Sb
587732482204303461,156.42857791,45.34785451,10.467354,train,Sb
587732482217017469,199.3064895,48.04358178,9.650031,train,Sb
587732482225209386,224.20591052,41.59641578,17.751616,train,Sb
587732482749759640,185.09744869,49.44479989,9.560031,test,Sb
587732482756051089,206.68610758,47.39370519,7.316609,valid,Sb
587732482766209215,234.83997613,36.9898204,8.438911,valid,Sb
587732483272147124,139.72909487,39.8636227,9.624042,train,Sb
587732483273392258,142.90242711,41.317537,20.292194,train,Sb
587732483290890422,200.02466278,48.83034669,9.450125,train,Sb
587732483827040379,197.51940136,49.66150869,15.087495,test,Sb
587732483828482202,202.53348329,48.89327954,9.687778,train,Sb
587732484345102454,137.03914561,39.60067404,8.429515,train,Sb
587732484350804039,152.72658911,45.95035425,19.272875,train,Sb
587732484356243580,170.29972075,49.81703755,13.624753,valid,Sb
587732484357357758,174.24666812,50.22433117,11.652655,test,Sb
587732484363976841,197.96346379,49.98544287,9.844753,test,Sb
587732484366729364,207.42123143,48.6258716,11.891273,valid,Sb
587732484370202828,218.33273398,45.73007141,13.581333,train,Sb
587732576698564729,158.6234826,5.60917427,14.654607,train,Sb
587732577239171272,167.25669578,6.33325107,14.906506,test,Sb
587732577757888951,125.72196965,3.57119509,26.941322,valid,Sb
587732577773420642,161.21552777,6.59684747,29.177889,train,Sb
587732578833268908,129.31210252,4.69588443,16.879145,train,Sb
587732578836742398,137.26603696,5.66288264,8.076401,valid,Sb
587732578837856322,139.74190953,5.88838692,12.893764,train,Sb
587732578841002134,146.93998044,6.35361619,8.559265,train,Sb
587732578849980446,167.58007807,7.64191027,15.936047,train,Sb
587732579381739644,155.85616811,7.44641658,9.705268,valid,Sb
587732581519196281,168.81293379,58.54031614,12.307721,train,Sb
587732582056525908,170.57455416,59.0745158,37.084091,train,Sb
587732582588219581,149.96844257,55.13915173,12.255913,train,Sb
587732583127908565,160.20693129,58.25692552,7.790815,valid,Sb
587732583130398897,170.66504395,60.02670704,6.831273,valid,Sb
587732589569573053,188.93387507,58.94615856,8.736519,train,Sb
587732591177564284,176.98179989,60.05598981,5.513324,valid,Sb
587732591183003811,201.66989702,59.16464649,9.33662,train,Sb
587732701252878450,154.74036537,5.45526929,10.135318,test,Sb
587732701257138315,164.51700019,6.0464908,22.502211,valid,Sb
587732701790273572,155.93913707,6.10418832,15.646643,train,Sb
587732701790863509,157.29886059,6.0416109,10.159505,test,Sb
587732701798400061,174.63905573,6.94815098,12.05801,valid,Sb
587732702336712793,177.86580923,7.4122918,11.310172,train,Sb
587732702853923044,132.79770846,4.88060069,11.908788,train,Sb
587732702860804219,148.46690196,6.43676085,8.664457,test,Sb
587732703405605049,166.76792295,7.80400693,24.585436,test,Sb
587732703406653556,169.17015393,7.96350195,11.443164,test,Sb
587732769983103096,185.63626407,8.79248613,6.74974,train,Sb
587732769983561874,186.69678254,8.88459333,15.055261,test,Sb
587732769984151723,187.97761179,8.80102146,10.843353,train,Sb
587732771034038517,133.08725182,5.93634655,15.586555,train,Sb
587732771044393179,156.84263181,8.48782677,12.393923,train,Sb
587732771053371512,177.48061554,9.5515027,7.762067,valid,Sb
587732771054420036,179.88559275,9.59929008,8.007977,train,Sb
587732771576938636,146.80143897,8.01443293,8.044635,test,Sb
587732771579560131,152.82945353,8.64706451,9.577474,train,Sb
587732771586113695,167.91249493,9.69624091,12.869897,valid,Sb
587732771598499954,196.60341573,9.94328659,9.168693,train,Sb
587732772106338575,129.65931845,6.29671258,12.597796,test,Sb
587732772117414026,155.00513671,9.19270157,9.194226,valid,Sb
587732772656971873,161.26688416,10.18545573,13.130515,train,Sb
587732772666474638,183.26331452,10.83740778,10.939184,test,Sb
587732772669620365,190.61315092,10.91507335,12.015403,test,Sb
587733079731929233,157.50576651,50.8465325,13.63225,train,Sb
587733079742808085,198.36529241,53.54581155,11.301377,train,Sb
587733079745495180,208.26375033,51.98335124,12.031763,test,Sb
587733080273453120,174.20004301,54.2935459,40.869495,train,Sb
587733080815960121,196.26642786,54.47443152,9.490762,train,Sb
587733081341362255,152.6512366,50.99402077,10.242187,train,Sb
587733081349685430,183.97943272,55.51466941,8.676454,valid,Sb
587733081352175715,193.80884977,55.2633931,10.247598,train,Sb
587733196770508983,194.28148098,54.97666521,10.289392,train,Sb
587733196771885239,199.83383867,54.42568745,8.87166,test,Sb
587733397566914749,231.48189298,43.72569908,9.212104,train,Sb
587733397574451408,247.64178438,32.21959204,10.035717,train,Sb
587733398637379627,222.97446549,48.43100694,8.294186,test,Sb
587733398639476874,228.94270081,45.92880514,14.625343,valid,Sb
587733398639870173,230.01580843,45.30315456,8.785153,valid,Sb
587733409908326580,210.60574156,51.20864704,15.553089,train,Sb
587733410442838105,202.32420254,53.25169954,15.668537,train,Sb
587733410458042510,244.72749195,35.15394594,20.623941,train,Sb
587733412062822525,232.54487359,44.77206355,9.869,train,Sb
587733412065837235,239.8537191,40.40365043,11.835451,valid,Sb
587733424943792197,211.25264311,57.70941787,12.190278,train,Sb
587733428697170026,221.58112633,54.44684616,13.659669,train,Sb
587733429234237486,222.59576408,54.51088357,10.360403,train,Sb
587733432460509503,253.94303147,26.94670135,12.781069,train,Sb
587733440511082749,236.32863296,43.39484597,10.937243,train,Sb
587733441047625773,235.97958992,44.30595615,28.7356,train,Sb
587733441049198629,239.49185074,41.79260541,12.811438,valid,Sb
587733441049198633,239.49578267,41.79120946,11.159786,train,Sb
587733441591116099,250.09453027,33.67975013,19.348202,train,Sb
587733442128839041,251.86752117,32.49747574,10.30474,train,Sb
587733603732291867,249.09632614,36.13738387,11.878256,test,Sb
587733604253892752,207.49395728,57.91247989,8.300099,train,Sb
587733604258742460,225.01500608,52.95125737,9.307477,train,Sb
587733604796334285,227.52744663,52.24000733,8.148327,train,Sb
587733604800200930,238.03970516,46.60866334,8.028429,test,Sb
587733604804198413,246.55926302,39.96719182,12.216997,train,Sb
587733604807475623,252.43925221,33.99448525,9.000891,train,Sb
587733605867716771,220.6371166,55.85875359,12.919287,train,Sb
587733608551284849,241.96911698,42.9144633,15.320232,train,Sb
587733608551284984,242.01096236,43.00319517,14.768832,train,Sb
587733608555216924,249.446584,36.11498422,20.131821,train,Sb
587733608557052217,252.59300513,32.76022573,6.715337,valid,Sb
587733609089597668,245.34194888,40.81052437,21.634148,train,Sb
587733609089794306,245.74294428,40.41114253,12.946401,test,Sb
587733609626927354,246.67107422,40.18070538,9.961221,valid,Sb
587734304344572163,341.62597739,-0.29468956,6.834402,train,Sb
587734305951514828,333.22745683,0.91415845,12.670104,train,Sb
587734621631021282,129.39312158,30.82083507,11.212103,test,Sb
587734622703321167,125.83174391,29.45929927,14.905437,train,Sb
587734623237308486,119.94697773,25.35696046,13.703723,train,Sb
587734690348138657,130.90534875,5.31693053,13.374802,train,Sb
587734690890317917,142.95274253,7.40143596,13.920347,valid,Sb
587734691964256452,143.31331583,8.2779143,9.240212,valid,Sb
587734863222931569,160.38144469,9.35077029,6.928423,train,Sb
587734864295166164,156.93945994,9.94507402,15.338787,test,Sb
587734891677614093,175.89443776,8.94246781,37.750332,train,Sb
587734891681742928,185.53049643,8.99055979,20.737442,test,Sb
587734892213567571,173.87391707,9.21023207,9.552615,test,Sb
587734892753911887,181.81178651,9.80764825,11.154695,train,Sb
587734893284556865,167.36440974,9.77565258,15.003586,train,Sb
587734893290717297,181.62553732,10.29756982,10.947716,test,Sb
587734893292486763,185.78051398,10.362283,9.854436,train,Sb
587734948052861071,147.56582684,9.25253584,10.954131,valid,Sb
587734948054630581,151.68509262,9.78882492,10.516619,train,Sb
587734949129355424,153.81497609,10.81081159,14.802946,test,Sb
587734949654364233,126.54483798,7.1656972,12.033217,train,Sb
587734949670355074,163.33923746,12.08536521,13.831686,test,Sb
587734950202572926,152.50726237,11.60801645,11.416824,valid,Sb
587734950203818152,155.39002074,11.96225104,15.163312,valid,Sb
587734950204080262,155.95915211,11.92036469,7.354009,test,Sb
587735043609985285,124.09258395,26.04477527,11.461611,train,Sb
587735043614769283,134.24013581,32.50576973,8.846763,train,Sb
587735241715810398,140.52896169,36.34369952,7.71852,train,Sb
587735342650228911,139.85155206,8.02134181,13.798243,test,Sb
587735343725543540,143.3364504,9.36892431,12.426464,valid,Sb
587735344263135446,145.04627269,9.95118307,13.337691,test,Sb
587735344264642598,148.47985641,10.37318482,11.163894,test,Sb
587735347484229655,144.77409882,10.77945087,12.155024,valid,Sb
587735347491373225,161.3002091,13.07828176,8.893109,valid,Sb
587735347503235095,189.2349145,14.21734685,53.998497,train,Sb
587735348011795018,123.64208394,6.90769997,9.527773,train,Sb
587735348012712427,125.69329674,7.41406387,10.58674,valid,Sb
587735348015530311,132.13487419,8.81858249,10.850605,valid,Sb
587735348024967203,153.69391404,12.59646358,13.043907,train,Sb
587735348550173058,126.96160267,8.09393493,9.124848,train,Sb
587735348567998632,168.02534413,14.54338035,9.749447,train,Sb
587735349087371693,127.58193148,8.79030384,10.6004,train,Sb
587735349641347167,166.95779367,15.33106328,8.446729,valid,Sb
587735349645148300,175.9702936,15.66878278,9.492137,test,Sb
587735428544004184,198.90766484,47.93195642,9.053559,train,Sb
587735429081137194,199.94479362,48.20658172,16.598389,valid,Sb
587735429617418299,197.99819159,48.89708457,11.159842,valid,Sb
587735430690963592,197.61843402,49.91640953,11.323357,train,Sb
587735489208451223,214.94241643,45.08643766,7.282312,train,Sb
587735489209303250,217.42309108,44.38089943,7.917058,valid,Sb
587735489210286254,220.21176632,43.35516982,9.482599,test,Sb
587735490284355620,221.60429372,43.83242688,11.849884,train,Sb
587735490289729818,235.48503922,37.35137478,8.295547,test,Sb
587735491359473744,226.12717182,43.06942588,14.382415,train,Sb
587735661012189247,150.06960946,36.13340624,8.868735,train,Sb
587735661012189352,150.07650635,36.09925534,13.78565,test,Sb
587735661014745229,156.81031973,38.2045173,12.551327,valid,Sb
587735661015924822,160.18511437,39.07431912,12.864729,train,Sb
587735661016187054,160.87728887,39.20227256,9.901972,train,Sb
587735661549846707,152.01174718,37.10601089,8.364782,valid,Sb
587735661551223014,155.60553705,38.3386153,9.910311,test,Sb
587735662085537794,148.47325663,36.55284189,9.68576,train,Sb
587735662085800182,149.32209182,36.83153693,12.457733,valid,Sb
