objid,ra,dec,petroR90_g,group,hubble
587725981763829843,128.89824281,54.5446563,18.515354,train,S0
587725993036022028,247.0702291,47.44092814,10.484601,valid,S0
587725993040478382,254.68627546,38.80896212,22.073816,train,S0
587725993041068366,255.52739038,37.73054521,16.564707,valid,S0
587725994647290068,249.90929166,46.96584545,8.382559,train,S0
587725994647421466,250.13633805,46.58817193,11.616794,train,S0
587725994649256365,253.40299173,43.08943749,10.006398,train,S0
587725994651091344,256.04601737,39.44428379,6.567395,train,S0
587726013995679784,181.08332864,1.56758592,32.482098,train,S0
587726014001709208,194.84359419,1.44341695,8.150522,train,S0
587726014003019918,197.86739666,1.55867484,13.39561,valid,S0
587726014010228816,214.32444086,1.15622892,17.405201,train,S0
587726014010228942,214.33794839,1.13123158,22.048901,train,S0
587726014011736154,217.85247035,1.23438853,12.256648,train,S0
587726014013505621,221.86918603,1.02587148,26.763533,train,S0
587726014534778932,186.14608003,1.89234826,18.435402,valid,S0
587726014543823049,206.93065555,1.73083632,6.289364,train,S0
587726014546968664,214.09509666,1.59117526,14.732128,train,S0
587726014553391284,228.73755425,1.18790864,20.776188,valid,S0
587726014554636629,231.58863336,1.177561,11.126704,train,S0
587726015071518848,185.88891554,2.39090346,6.404015,train,S0
587726015073353815,190.14593799,2.46814296,19.272505,train,S0
587726015077744788,200.19381514,2.27003622,16.232944,train,S0
587726015089738009,227.6212377,1.7590834,8.833506,train,S0
587726015090000093,228.09739791,1.63999446,5.85814,train,S0
587726015609569427,188.6439711,2.70479032,9.577478,train,S0
587726015611011173,191.88479821,2.7417218,9.188845,test,S0
587726015611273228,192.45922173,2.85127269,56.361473,train,S0
587726016165708043,232.61419891,2.49663267,7.063095,train,S0
587726016682852432,187.55044814,3.57774504,12.383102,train,S0
587726031166308443,160.60813298,1.22191934,10.521927,valid,S0
587726031167422579,163.15727316,1.2594377,9.225717,test,S0
587726031169323150,167.50262199,1.28288824,14.446546,train,S0
587726031691317440,133.56086839,0.8439051,7.763419,train,S0
587726031694921885,141.68634633,1.15429143,14.579557,train,S0
587726031715565732,188.91196805,1.82030801,8.404868,train,S0
587726031716417752,190.88980492,1.81024585,15.034547,train,S0
587726032227860792,132.72040583,1.25010726,14.422715,train,S0
587726032243064940,167.48807654,2.02738195,10.628943,train,S0
587726032247521437,177.66193137,2.14839405,11.570834,train,S0
587726032777773103,162.49126811,2.40743377,7.295596,train,S0
587726032780525590,168.78698202,2.59540194,11.416479,valid,S0
587726032786096158,181.49774155,2.49824354,17.975349,valid,S0
587726032797302938,207.13826846,2.37353373,10.314654,test,S0
587726032798417039,209.6861979,2.45677281,25.152443,test,S0
587726033307435094,146.0609776,2.50217,14.376561,test,S0
587726033308352690,148.16372934,2.59697513,7.881742,train,S0
587726033329062014,195.42989188,3.06486273,9.765412,train,S0
587726033330503829,198.77500323,3.04515877,25.880299,train,S0
587726033851252911,161.946436,3.33643018,15.186609,test,S0
587726033857937527,177.14796165,3.42401546,13.523602,train,S0
587726033860427830,182.84185126,3.39231738,13.547543,test,S0
587726033862000674,186.49318059,3.43027094,51.208549,train,S0
587726033870389428,205.74237696,3.25345981,21.584602,train,S0
587726033873928410,213.78341285,3.11271294,19.750816,train,S0
587726100409745603,213.70660411,3.75681828,14.685664,test,S0
587726100411908268,218.69450353,3.34158014,18.619087,valid,S0
587726100416692571,229.63168187,2.74486339,7.46392,train,S0
587726100417806558,232.1057527,2.69532547,7.469622,train,S0
587726100948648046,218.4197015,3.82716799,12.913558,test,S0
587726100949106753,219.43897935,3.80706614,17.572649,test,S0
587726100951597256,225.10168943,3.50197706,18.784189,train,S0
587726101491614031,232.3323325,3.60125724,16.370445,test,S0
587726102019768466,212.35629836,5.02033108,11.236186,test,S0
587726102021472389,216.26406223,4.74886233,11.814617,train,S0
587726102556508419,212.18311671,5.39290508,11.060466,train,S0
587726102561226890,222.84711663,4.83690846,11.047133,test,S0
587726102561423496,223.30468081,4.81451034,16.381237,train,S0
587727865649889509,129.8069711,46.44094647,8.880618,train,S0
587727866719306107,120.24549469,39.40367485,8.571079,test,S0
587727867252703391,114.07002846,33.12271055,15.920814,test,S0
587727867252965627,114.47106364,33.55417108,11.54582,valid,S0
587727942420463752,143.43255793,0.98022791,6.945743,train,S0
587727942422102080,147.19630129,1.05320718,8.022634,train,S0
587727944568471647,144.62776914,2.57326948,14.430658,valid,S0
587728308030275745,172.40764902,1.91048235,10.93222,train,S0
587728308030734523,173.43616744,1.89062818,5.720186,train,S0
587728309102444784,168.7891767,2.69900909,15.776937,train,S0
587728309640364183,171.10658084,3.14497068,22.273386,train,S0
587728665580601598,126.87218681,45.51293604,13.751106,valid,S0
587728668804776154,121.38269918,39.54627987,21.000149,test,S0
587728669341188488,120.09952989,39.0617307,8.017633,train,S0
587728669341843556,121.27240556,40.17456523,17.059742,valid,S0
587728670413685105,117.25178462,37.16184736,21.240475,train,S0
587728670413881703,117.59058859,37.52456426,8.123831,train,S0
587728676859215925,193.96671913,63.61098069,22.542873,train,S0
587728679541538986,183.28888966,65.83212727,9.333768,train,S0
587728879794192715,133.04219615,2.84024338,12.25927,train,S0
587728879797338373,140.31435955,3.15112226,21.939182,valid,S0
587728879804874857,157.42236965,4.10000388,6.186132,train,S0
587728880329687442,129.94286165,3.0725164,10.222753,valid,S0
587728880343777377,162.13452074,4.81060239,11.049299,test,S0
587728881416470703,159.73323786,5.43085883,6.614404,valid,S0
587728881416863917,160.63870348,5.50773851,13.1027,train,S0
587728881419419763,166.50189974,5.78067565,13.089438,train,S0
587728905563341162,118.66917199,34.34279556,9.265479,train,S0
587728905565307007,122.1238257,37.86669246,7.241385,test,S0
587728906098180287,115.11443527,30.80557498,15.980059,train,S0
587728906098180522,115.07491038,30.80041622,7.59041,valid,S0
587728918446342291,209.85940791,62.47881775,10.466462,test,S0
587728918449487974,222.82436905,58.97795263,37.650284,test,S0
587728918982361249,206.0924543,63.44759446,11.078335,valid,S0
587728920056234170,207.54940627,64.15354367,5.758563,test,S0
587728930262417640,121.14628399,35.99777242,17.794205,valid,S0
587728930264514585,125.03068739,39.55218885,9.806029,test,S0
587728930265628762,127.3164548,41.48534858,19.354603,test,S0
587728930798371169,119.24220153,34.55684005,6.117389,train,S0
587728931332948214,115.16658289,30.60720731,6.21475,train,S0
587728931333013972,115.15636122,30.69268825,6.85397,train,S0
587728931333472579,115.8870983,31.53525822,21.104301,train,S0
587728931334193199,117.03696072,32.82600984,9.659128,test,S0
587728931337470117,122.6859978,38.74729278,13.399733,train,S0
587728931341140283,130.46725053,44.90888151,7.042583,train,S0
587728931871523021,117.46205309,33.96229124,39.354256,train,S0
587728931876110606,125.92721498,42.13445452,12.042327,train,S0
587728931878142214,130.2472881,45.57078917,12.720121,train,S0
587728931882991804,143.31443008,52.57722827,12.585976,train,S0
587728931884302428,147.3158154,54.29723806,9.162335,train,S0
587728932418093093,137.63402146,50.43327122,27.823067,test,S0
587728949048508561,152.14778967,0.1660579,11.116614,train,S0
587728949586100341,153.7710323,0.4574001,7.465809,train,S0
587728949588721773,159.84523446,0.56548649,14.824537,train,S0
587729155209756700,188.18584263,65.26557211,19.812494,train,S0
587729155745906782,184.20751944,65.82989369,16.833189,train,S0
587729156281466976,176.70235741,65.84231015,13.75691,train,S0
587729157893324938,196.1958198,3.9049543,15.127438,train,S0
587729157903745264,220.03569703,3.0825493,6.783226,train,S0
587729157905121474,223.18454848,2.99641984,13.191824,train,S0
587729158442582057,224.52381187,3.29602898,11.764052,train,S0
587729158977421521,219.92153379,3.92403283,16.897423,test,S0
587729158980894961,227.86595438,3.51697456,15.58298,test,S0
587729158984368655,235.78927645,3.08489629,12.134628,valid,S0
587729158986137955,239.84435037,2.76127137,13.806681,train,S0
587729158986400062,240.46463012,2.80275763,12.641695,train,S0
587729159501840489,191.34243668,5.2197546,12.244051,valid,S0
587729159502823594,193.63165167,5.16593509,13.212724,train,S0
587729159504724099,197.99613586,5.13499837,15.086436,train,S0
587729159511605353,213.77753092,4.60089469,7.428297,train,S0
587729159511998542,214.75766887,4.55669832,10.826918,train,S0
587729227690934452,244.4125175,50.31921379,13.013319,valid,S0
587729228222103753,229.34748724,60.05076529,11.961823,valid,S0
587729228226429119,241.87688433,53.00227748,4.91534,train,S0
587729228226756815,242.63397812,52.41694138,13.575861,test,S0
587729232522051750,259.32834681,33.46298141,13.677357,train,S0
587729233057415599,257.77553238,36.67827865,9.94483,test,S0
587729385538453539,167.70835915,57.63622314,11.360027,test,S0
587729386061627701,126.20281198,40.81594533,11.683848,train,S0
587729386068115691,142.02013906,50.77745248,10.365005,train,S0
587729386081943702,196.49189846,58.81091909,19.109606,valid,S0
587729386618159200,193.946392,59.36444206,13.227906,test,S0
587729387135303749,125.21899098,41.15988211,11.327591,valid,S0
587729387141464195,139.90084498,50.87956017,24.810064,train,S0
587729387143233683,145.37328594,53.19550137,17.709064,train,S0
587729387675910214,133.0146327,47.62383284,9.796921,test,S0
587729387680432288,146.13223215,54.00102883,10.604198,test,S0
587729387680891000,147.51562183,54.48482926,12.894976,train,S0
587729387683446932,156.7349189,57.40719105,13.841154,train,S0
587729387691770015,193.59836666,60.28574752,13.190256,test,S0
587729388211470390,129.54609654,45.88208188,18.771467,test,S0
587729388213764227,135.21169153,49.32082714,13.912365,test,S0
587729388218286204,149.01459378,55.52634697,14.89497,train,S0
587729388224643193,174.8709831,60.54604131,25.585009,test,S0
587729388230869231,203.72866548,59.59245651,13.88465,train,S0
587729407536136353,237.52894684,51.36793197,13.055838,train,S0
587729407540396265,246.90881772,43.94023384,8.387996,train,S0
587729407546229070,256.46205629,32.97539193,11.075185,train,S0
587729408074580185,241.92185908,49.00975546,6.933097,valid,S0
587729408076480552,245.89616266,45.74540375,17.685574,train,S0
587729408086049348,260.71315309,27.26234205,13.847001,valid,S0
587729408610336910,239.76233976,51.30469609,26.273729,train,S0
587729408611516690,242.46383335,49.16674712,17.592556,test,S0
587729408614531242,248.48305752,43.76216482,18.39077,train,S0
587729652348223713,247.41991482,40.68693763,15.332301,train,S0
587729652352549154,254.64484787,32.65944875,12.534756,test,S0
587729652889354567,255.11511711,33.13731152,11.294048,valid,S0
587729652892762712,259.87108208,26.4018793,12.407805,train,S0
587729746839470347,233.71255534,0.88042846,9.420658,train,S0
587729747911704846,230.25878197,1.82937522,6.345191,train,S0
587729748450345274,234.3817064,2.18200847,19.576221,train,S0
587729748450869466,235.64293151,2.01435817,19.062284,valid,S0
587729748984725790,228.63965025,2.71152487,12.977154,train,S0
587729751132275015,247.13274164,40.89564428,11.781436,train,S0
587729751670128877,249.19685003,39.34687439,14.590199,train,S0
587729751670194339,249.47177658,39.249793,19.146572,valid,S0
587729751674913366,256.93545728,30.32643258,24.383148,train,S0
587729751674978733,256.85512558,30.22501621,25.044617,train,S0
587729752212308256,257.9175763,29.46765934,14.722665,valid,S0
587729752747803006,256.41733007,32.49225751,17.576675,valid,S0
587729772607701010,204.62301163,-3.02839574,11.375048,test,S0
587729773681574145,204.94842684,-2.30119249,11.066442,test,S0
587729773684195496,210.89951735,-2.13179585,16.742107,test,S0
587729774218248402,204.52988031,-1.89305478,15.153558,test,S0
587729776368025777,208.82964319,-3.29671375,10.590716,valid,S0
587729776903782597,206.28306539,-2.79638329,21.704805,test,S0
587729777451663505,231.30179262,-1.8111513,17.972046,test,S0
587729777980211278,212.37016458,-1.90639714,20.23778,train,S0
587729777983488087,219.85355558,-1.7850806,8.634824,train,S0
587729778522259638,224.12364773,-1.26731144,19.711023,test,S0
587729778524487946,229.19921224,-1.07492265,7.769047,train,S0
587729781202551329,259.8825232,28.12761586,8.699534,test,S0
587729970175803551,216.04777947,-2.94469337,15.312859,valid,S0
587729970177114383,219.04148877,-2.88063549,17.932102,valid,S0
587729971252298036,222.40680464,-1.97110617,7.867759,train,S0
587729972325646543,221.38405128,-1.15580455,8.778932,valid,S0
587729972327350453,225.27111562,-1.03013987,9.898582,test,S0
587730021717377255,218.48890518,5.58392218,10.584807,valid,S0
587730021720588432,225.79145732,4.99729164,11.871253,train,S0
587730021721374792,227.58218696,4.82526765,16.68988,train,S0
587730022253920520,217.76219767,5.95893342,7.67677,train,S0
587730022260867161,233.58901029,4.60273395,15.256046,train,S0
587730022261326072,234.61147334,4.49846577,10.322231,train,S0
587730022263685356,239.95038761,3.90388279,8.557791,train,S0
587730022799966568,238.68124981,4.51696893,18.84877,train,S0
587730023333560530,231.28291978,5.79605512,8.701598,valid,S0
587730023864598659,217.97038708,7.32088318,20.038046,train,S0
587730023865057528,219.02052482,7.17555976,9.733523,test,S0
587730023866892534,223.25217946,6.78242632,9.094755,train,S0
587730023866957987,223.34921099,6.87876254,14.145962,valid,S0
587730846887903838,314.14937221,-0.32907403,15.775455,test,S0
587730847962497469,316.21652098,0.44798879,11.727324,valid,S0
587731172232135624,313.3901376,-0.88879776,12.666346,train,S0
587731173842288696,312.30557451,0.32552563,12.026361,train,S0
587731173843141095,314.39297146,0.34090962,13.512016,valid,S0
587731174378242099,310.21701687,0.65276535,24.2281,test,S0
587731174915833921,311.88037277,1.17692599,7.477121,valid,S0
587731185113760210,322.52308115,-0.95583722,17.199596,train,S0
587731185669308570,5.14452446,-0.47077236,16.410151,train,S0
587731185673371825,14.52841965,-0.51029132,7.287031,test,S0
587731186188550621,324.94454352,-0.11300876,12.609035,train,S0
587731186202312854,356.32893502,-0.14706273,7.609869,test,S0
587731186724110866,321.9571296,0.41651748,10.917257,valid,S0
587731186734989495,346.76438071,0.34965002,10.547511,train,S0
587731186746982513,14.09891411,0.27834685,9.991757,train,S0
587731187266158887,333.75158035,0.8040649,8.104093,train,S0
587731187277430877,359.43226384,0.65517493,16.204687,test,S0
587731187283787895,13.98308029,0.66121635,10.093688,test,S0
587731187805913345,340.39241622,1.07108114,9.938158,train,S0
587731187810107546,349.95983015,1.06961308,17.274778,valid,S0
587731499726799052,171.09317072,56.33211477,15.734008,train,S0
587731500262948919,167.89928204,56.52689151,21.045517,test,S0
587731500798443684,162.12495157,55.90383696,9.453798,test,S0
587731501330399337,144.73850165,51.33820153,11.196625,test,S0
587731511533830192,22.92547739,-0.93308301,32.692848,test,S0
587731511534616695,24.65827263,-0.93560206,11.849644,train,S0
587731511540383872,37.93549378,-0.9455372,10.793267,test,S0
587731511542284388,42.143277,-0.99307723,19.017399,test,S0
587731511544119382,46.33240945,-0.9706967,21.030741,train,S0
587731512067948723,16.56789613,-0.61759034,8.751263,train,S0
587731512071028875,23.63857561,-0.43032683,7.660581,test,S0
587731512074043553,30.5691355,-0.53308596,13.601652,valid,S0
587731512081186938,46.80270651,-0.42847052,11.152889,train,S0
587731512081317996,47.10258156,-0.55856813,15.052047,train,S0
587731512353882251,56.6079849,-0.5991725,13.94074,test,S0
587731512614584434,38.88534342,-0.18941385,8.546972,train,S0
587731512619172003,49.36045399,-0.09423724,25.508726,train,S0
587731512619630623,50.39146198,-0.17839962,19.446569,valid,S0
587731512620023944,51.32716207,-0.15645584,8.093566,valid,S0
587731513143001244,19.61359415,0.2854659,19.797628,train,S0
587731513143656509,21.04113273,0.32013624,12.650846,valid,S0
587731513146605706,27.79112338,0.25880568,14.515253,test,S0
587731513147785324,30.45524256,0.27964865,9.818815,train,S0
587731513157419196,52.60538819,0.27380317,10.468868,train,S0
587731513687343278,36.6524106,0.64889046,20.226545,test,S0
587731513690816599,44.60191187,0.63755694,9.677323,train,S0
587731513694683163,53.38141211,0.69929925,17.213802,train,S0
587731513696321682,57.11471553,0.67157089,8.923706,train,S0
587731514216743036,19.64747901,1.16653779,5.190125,train,S0
587731514221723827,30.9547556,1.25323775,10.0929,valid,S0
587731514229719173,49.25916579,1.25497473,16.423563,test,S0
587731520661815406,119.56396052,29.55407731,15.665964,train,S0
587731521735098706,118.14301966,29.34714367,10.307546,valid,S0
587731521737982148,123.18763709,34.24823503,7.808733,train,S0
587731521739686106,126.76894223,36.9459264,13.765777,train,S0
587731521740734759,128.80813656,38.74225761,10.193569,train,S0
587731521743356041,134.84684152,42.5052328,15.243314,valid,S0
587731522281472109,137.52237252,44.61806578,20.111248,valid,S0
587731522283176084,142.07953553,46.97017921,10.855074,train,S0
587731522820833387,143.97891174,48.14683136,20.138826,test,S0
587731679043911735,131.99595318,39.53811504,13.741261,test,S0
587731679044567240,133.62319793,40.45347042,11.499994,test,S0
587731679044632771,133.62486504,40.60876844,10.696136,train,S0
587731679574556885,119.46060216,29.7546108,8.777735,train,S0
587731680114704484,125.22560699,35.49135138,15.437463,train,S0
587731680114901212,125.64103536,35.75466379,13.400482,valid,S0
587731680647446771,117.11602637,28.89261601,9.40774,train,S0
587731680652099824,125.93694153,36.62225076,8.84174,test,S0
587731681196965893,144.89469955,48.4219426,33.834114,train,S0
587731868015132895,150.45392847,48.67468257,12.647601,train,S0
587731868015329392,151.1096281,48.85821517,11.32769,test,S0
587731868554559624,158.60370465,51.41769842,8.524798,train,S0
587731869098049687,183.3159421,54.84869352,11.311377,train,S0
587731869624500377,145.87561797,48.27844044,10.425217,train,S0
587731869632495783,173.65424646,54.8913241,10.099901,train,S0
587731869633544253,177.63548273,55.05798281,13.216522,valid,S0
587731870172446752,185.87943778,55.65653509,11.189711,test,S0
587731870699946006,150.51801798,50.91036142,8.123228,valid,S0
587731873387643305,122.9810954,36.06749735,11.609572,train,S0
587731873389019359,125.52636201,38.45615602,16.242599,valid,S0
587731873924907156,123.18165491,37.07196025,12.766979,train,S0
587731885733773456,120.3151923,32.84891196,21.19591,valid,S0
587731885733773530,120.34881377,32.8837994,18.527225,train,S0
587731885739868316,132.83578332,42.83069452,8.084471,test,S0
587731886268940493,117.14628318,30.15438293,23.11319,test,S0
587731886269137316,117.52152888,30.48213527,11.71595,test,S0
587731886272741618,123.80591762,36.77656604,15.335789,test,S0
587731886273724617,125.72017363,38.38835699,10.149664,train,S0
587731886274642147,127.55767489,39.88846471,19.474058,valid,S0
587731886275756208,130.1980208,41.5623352,12.483608,train,S0
587731886805156021,115.78040459,29.17872669,12.786358,train,S0
587731887342878868,116.63718062,31.02265907,16.272112,train,S0
587731887884468533,125.01522533,39.47602358,9.455402,test,S0
587731887884665033,125.28946032,39.69836159,13.080233,valid,S0
587731889502683359,173.08075815,55.92279297,17.100666,valid,S0
587731889502748827,173.40108114,56.00860626,8.49883,train,S0
587731890039160953,171.19384995,56.18883461,7.491416,valid,S0
587731890039750723,173.63704383,56.507665,7.454989,train,S0
587731890039881781,174.2469117,56.59348852,13.729835,train,S0
587731891113230493,172.38678226,57.2310251,10.800417,valid,S0
587731891652526130,182.63687677,58.30413575,28.690838,valid,S0
587731912572797072,138.61171624,47.43035717,10.178011,train,S0
587731912574107761,142.23081195,49.23848204,30.290697,train,S0
587732048948691106,152.37423454,52.2518561,15.523744,test,S0
587732050559369348,151.6375705,53.61003491,8.332394,train,S0
587732053243855000,134.55730736,38.94219227,14.035644,train,S0
587732053773910272,120.21602859,28.75869309,9.064648,valid,S0
587732053780004893,132.49494234,38.20089378,13.26969,train,S0
587732054309732732,117.98206211,27.30294364,19.043501,train,S0
587732054315172250,128.44288532,36.20002527,12.944415,train,S0
587732134840303763,153.2205913,47.27023288,16.003765,train,S0
587732134840893615,155.030705,47.9244292,7.376225,train,S0
587732135914373268,153.53831122,48.44854393,6.555156,train,S0
587732135916142733,159.3951888,50.01204649,10.537288,valid,S0
587732135921909886,180.06237851,52.62645305,15.898252,valid,S0
587732135923482732,186.0680201,52.90277933,11.965196,test,S0
587732135924007035,187.84790264,52.70210489,8.824981,train,S0
587732136449540231,148.06228485,47.07568811,15.290923,train,S0
587732136457666567,175.68693841,52.77958682,20.710182,train,S0
587732152555471158,116.33689058,22.8589399,8.462693,train,S0
587732152565432366,136.44723477,37.79395249,10.418178,train,S0
587732152567136428,140.58257224,40.06582521,12.367942,train,S0
587732152571134074,151.2844568,44.5139345,21.043697,valid,S0
587732153109184693,154.59446628,45.95469172,17.284603,train,S0
587732153640878196,139.94477899,40.80199254,9.936424,train,S0
587732154180894845,148.18657505,44.627597,22.302639,train,S0
587732156853191055,120.9373535,27.30124252,10.566563,valid,S0
587732470921429307,122.91811011,29.27502769,10.416787,valid,S0
587732471458496686,122.88316221,29.97561698,9.793083,train,S0
587732471462691049,131.58179498,36.1124209,11.496986,train,S0
587732471463215124,132.70488074,36.79935633,12.695249,train,S0
587732482205089989,158.95486433,45.89783109,14.522646,train,S0
587732482205876376,161.4295274,46.50866415,7.4606,train,S0
587732482209677454,173.97717241,48.44804831,12.720339,train,S0
587732482217869458,202.1284467,47.71406572,19.156857,test,S0
587732482472738971,156.65584213,45.24474961,16.883787,train,S0
587732482746548485,173.93316975,49.03763356,13.17452,train,S0
587732482746810513,174.85778016,48.95530982,12.031913,test,S0
587732482750808161,188.67547686,49.32460863,23.049679,train,S0
587732483270967402,136.76300516,38.32691524,12.868309,valid,S0
587732483274834115,146.83294202,42.97250539,11.407566,train,S0
587732483277652179,154.98355975,45.79816109,9.043112,valid,S0
587732483283288163,173.22877504,49.34003007,10.5831,train,S0
587732483295150196,213.79171146,46.01920465,9.379815,train,S0
587732483812491401,148.7531659,44.15169195,9.340228,test,S0
587732483820617849,174.7480842,49.77809179,14.461363,train,S0
587732483821797594,179.08863924,50.163099,11.823647,test,S0
587732484342284525,130.68728795,35.75764426,20.769798,train,S0
587732484348969090,147.31194188,44.13131281,19.532312,valid,S0
587732484365942894,204.75511903,49.11131739,14.065374,test,S0
587732484368498789,213.14918118,47.25304904,14.047064,test,S0
587732484369809607,217.11136604,46.03174277,8.102519,train,S0
587732484370333764,218.70020826,45.56045901,11.228569,valid,S0
587732484375707868,233.14766416,39.43775085,13.970693,test,S0
587732484376297663,234.542115,38.59205613,7.637484,train,S0
587732484887281810,151.28415193,45.97798338,11.495953,train,S0
587732484897046632,184.29605546,51.21551345,11.365739,train,S0
587732484904124593,209.2963835,48.56531011,5.98181,train,S0
587732484904583316,210.74527587,48.27819616,11.271651,valid,S0
587732577222525396,129.1630975,3.55308637,17.004793,train,S0
587732577231306890,149.22503088,5.36109661,10.29051,valid,S0
587732577236025502,160.0123281,6.02057687,23.258726,train,S0
587732577236222094,160.42651743,6.19591248,15.192677,train,S0
587732577758150825,126.24144001,3.59208967,13.533395,valid,S0
587732577763131565,137.60430603,4.76409651,12.70513,train,S0
587732577776566417,168.46211697,6.89833732,12.269815,train,S0
587732578302558473,143.48283292,5.66010868,10.481377,train,S0
587732578308391145,156.79845837,6.7288786,10.471205,train,S0
