objid,ra,dec,petroR90_g,group,hubble
587726102564569320,230.59557113,4.37185419,9.127875,train,Sc
587727867255521429,118.51279696,38.51389736,14.29652,valid,Sc
587727867255718145,118.76371404,38.78626845,8.624922,test,Sc
587727867256701059,120.75756962,40.58369421,9.803754,train,Sc
587727944033108186,148.07504065,2.28332786,8.727949,train,Sc
587727944565391585,137.56110592,2.4075579,8.836743,train,Sc
587727944566767883,140.78384409,2.4860729,22.018427,train,Sc
587728307491307654,167.53288275,1.50870928,12.187265,train,Sc
587728307493208255,171.960228,1.50700264,9.830717,train,Sc
587728308026933387,164.73844299,1.77534033,10.356504,train,Sc
587728308028178584,167.6088701,1.80864657,6.536403,valid,Sc
587728308562690180,162.19998733,2.1778599,14.031987,valid,Sc
587728309103362162,170.79464915,2.65077516,8.546228,train,Sc
587728310180249690,177.9754575,3.69319703,14.903728,train,Sc
587728668803924162,119.81500052,37.97217485,8.325052,test,Sc
587728668805890394,123.45311648,41.64951248,13.718208,valid,Sc
587728668806611190,124.74552182,42.90009996,9.443783,test,Sc
587728669875110315,114.90176049,33.7628025,7.683509,valid,Sc
587728679002832938,173.40385499,65.01454778,10.235204,train,Sc
587728880331129156,133.22912508,3.15232968,9.843869,valid,Sc
587728880341483596,156.88986364,4.4667679,18.96104,test,Sc
587728880345546762,166.11002592,4.83432787,19.490261,train,Sc
587728880875208864,149.70276089,4.59975185,8.424035,train,Sc
587728881413128241,152.0594113,5.08000713,14.725348,train,Sc
587728905025159433,116.90060838,31.61655644,12.574961,valid,Sc
587728905565766025,123.11373576,38.6204767,14.824622,train,Sc
587728906635182220,114.8025793,31.35156146,11.572988,test,Sc
587728906637869214,119.22419553,36.25481713,13.670945,test,Sc
587728918987014307,225.70955075,58.54575645,15.557928,valid,Sc
587728930265301147,126.57403791,40.90512826,6.928159,train,Sc
587728930268840120,134.64696111,46.63403479,7.599566,valid,Sc
587728930271985809,143.1985352,51.12857066,13.588104,test,Sc
587728930272837715,145.65402048,52.21242972,13.518412,valid,Sc
587728930797781264,118.134895,33.48166023,15.536283,train,Sc
587728930802106591,126.15987867,41.16139822,9.970322,train,Sc
587728931335307655,118.95428544,34.93663923,10.175553,train,Sc
587728931338977454,125.72072671,41.31058975,9.384982,valid,Sc
587728931339370518,126.5497847,41.97796065,9.865304,train,Sc
587728932415733813,131.64675849,46.84419299,9.197021,train,Sc
587729155743219767,169.61614104,65.03218598,16.721653,test,Sc
587729158986138181,239.83794008,2.82065898,8.821698,train,Sc
587729159512981644,216.88981555,4.46007914,8.705424,train,Sc
587729160040874192,196.33608599,5.68122981,9.223662,train,Sc
587729160041660656,198.15658582,5.6988335,10.354231,train,Sc
587729227684577303,226.42490233,60.7976533,9.471989,train,Sc
587729228225184026,238.77596729,55.17032372,10.799288,train,Sc
587729228763562142,243.12614798,52.83495638,9.70115,train,Sc
587729231983608001,256.88655919,36.45103823,19.575207,valid,Sc
587729232521200071,258.29029171,35.21388732,10.416449,train,Sc
587729386069950607,147.42748745,53.15150715,6.526656,test,Sc
587729387674140870,129.02359329,44.72719783,10.550627,test,Sc
587729387678662783,140.66618891,51.68927669,6.102846,train,Sc
587729387694653582,206.12569858,58.85715127,13.529553,valid,Sc
587729408075956489,244.87067873,46.67784982,16.940302,train,Sc
587729408082116726,255.46732074,35.04853779,14.393495,train,Sc
587729408620167698,257.66417959,32.93783798,6.386199,train,Sc
587729408620822902,258.45151096,31.69815549,7.878109,train,Sc
587729652353073521,255.59731171,31.67332197,8.857539,train,Sc
587729748450410792,234.50185025,2.19876282,13.063394,train,Sc
587729751669080067,247.25170052,41.2842696,20.336296,valid,Sc
587729752742232119,247.02606586,42.81620635,8.760494,train,Sc
587729752747934186,256.54520441,32.11674631,10.944638,train,Sc
587729752750031121,259.61438517,28.15600898,8.339281,train,Sc
587729774217461829,202.71532393,-1.7787066,13.317777,train,Sc
587729774754201835,202.45979416,-1.42903794,16.55374,train,Sc
587729774757085408,208.9979057,-1.26173358,24.691883,train,Sc
587729776902209721,202.59914206,-2.90435487,20.020655,train,Sc
587729777443799162,213.33156294,-2.23117843,13.311823,train,Sc
587729777452843431,234.0159675,-1.82497535,8.987904,train,Sc
587729777975754861,202.19545449,-2.04113933,17.735041,valid,Sc
587729777977589922,206.33628508,-1.96884039,11.106052,test,Sc
587729781199536832,255.85870224,34.03382947,10.077837,test,Sc
587729781201895689,259.12232357,29.44625553,16.904406,train,Sc
587729782275637591,259.85256008,29.77890972,12.785041,test,Sc
587729970177900754,220.82341959,-2.75400113,17.414911,train,Sc
587729970179277097,224.10908686,-2.71361326,10.353794,valid,Sc
587729970715623662,222.90462986,-2.39076756,8.097891,valid,Sc
587729971792183485,229.18047231,-1.29974816,7.909996,train,Sc
587729971793428774,232.10018773,-1.11316605,12.908784,train,Sc
587730021714493717,211.89720846,5.90640406,8.0048,train,Sc
587730021717246180,218.20593351,5.63023822,12.134996,train,Sc
587730021719146690,222.43974469,5.22551512,8.329589,test,Sc
587730021721309294,227.39399715,4.874753,13.969088,valid,Sc
587730022789611790,215.05597619,6.63078582,9.796219,train,Sc
587730022792429897,221.58247549,6.11586326,15.112393,train,Sc
587730022796362027,230.56261695,5.45498948,8.243265,train,Sc
587730023331594465,226.80509366,6.20679441,13.328126,train,Sc
587730023333232703,230.5217264,5.85486473,12.340842,train,Sc
587730023865647317,220.39047763,7.13914835,10.14879,test,Sc
587730845819273489,325.82454481,-1.15584217,9.248952,train,Sc
587730847424512345,313.63510243,0.04196954,17.993002,train,Sc
587730847428182531,322.04866791,0.06627329,12.324331,valid,Sc
587730847964660245,321.14384559,0.58883383,8.801705,train,Sc
587731185124638747,347.30721529,-0.94280164,14.337505,valid,Sc
587731185125425359,349.20015251,-0.86527978,12.936852,test,Sc
587731185128374342,355.93158635,-0.91057443,8.631361,test,Sc
587731185130995844,1.82007669,-0.93310866,6.688876,test,Sc
587731185655218396,332.95112302,-0.58340735,11.806575,train,Sc
587731186188157559,324.07196415,-0.09640919,7.605659,valid,Sc
587731186196480244,343.0880162,-0.05784392,10.381754,train,Sc
587731186198315176,347.14212466,-0.02611282,12.956178,train,Sc
587731186735448295,347.87921072,0.24634044,10.297572,test,Sc
587731186737807489,353.17409353,0.22549075,11.897423,train,Sc
587731186740232297,358.72893775,0.4105204,8.337387,train,Sc
587731187272974522,349.35330818,0.73808797,8.881189,valid,Sc
587731187282477155,10.96614588,0.80196411,23.363113,valid,Sc
587731187798835496,324.09570986,1.22274048,10.744719,test,Sc
587731499182522462,145.06600722,49.48538938,7.138729,train,Sc
587731499189338256,168.78150122,55.74306749,10.013627,test,Sc
587731499724898407,163.457731,55.2757532,14.189203,train,Sc
587731500257575094,148.59760914,51.70218425,8.632124,test,Sc
587731500263145568,168.62614886,56.58738035,10.748669,train,Sc
587731501331775632,149.33574072,52.96556842,9.181351,valid,Sc
587731501332824195,152.74477189,54.10196928,10.987157,train,Sc
587731511534682197,24.85485658,-0.91426283,6.699012,valid,Sc
587731511538352270,33.2230653,-0.90849736,12.354954,train,Sc
587731511544053849,46.2126699,-0.97035698,9.327854,valid,Sc
587731512077123684,37.49307389,-0.57058168,7.017568,test,Sc
587731512606261385,19.84540231,-0.11941148,8.802365,valid,Sc
587731512610914367,30.54935821,-0.13043508,19.851879,test,Sc
587731513141624938,16.45911559,0.24228686,8.345267,valid,Sc
587731513679282250,18.18665813,0.65976817,9.823543,valid,Sc
587731513680134254,20.20324708,0.66969393,13.787997,test,Sc
587731514221658235,30.78848229,1.15129663,13.028309,train,Sc
587731514231619699,53.54395235,1.10335341,8.503024,train,Sc
587731520661094663,118.32534602,28.42858152,13.50605,train,Sc
587731520661225592,118.54329068,28.62350946,9.680865,train,Sc
587731520661356694,118.79590486,28.86386653,7.422037,train,Sc
587731520671187078,139.42397199,44.03825218,15.579941,train,Sc
587731521198227680,118.42262132,29.03429851,11.057951,test,Sc
587731521734050093,116.25283484,27.47664949,14.193223,train,Sc
587731522818408488,137.33591028,45.06551814,7.987106,test,Sc
587731522819915938,141.37923477,47.09099254,9.569425,train,Sc
587731679574950133,120.16724468,30.40127626,12.513456,train,Sc
587731680111952131,120.00749196,30.95510024,10.880351,train,Sc
587731680652361867,126.35021258,36.98610963,10.840073,test,Sc
587731681188184331,124.0508647,35.64780945,10.1704,train,Sc
587731869089529987,152.01087512,49.99549999,14.497683,train,Sc
587731869097590944,181.39472238,54.92323068,10.294015,train,Sc
587731869628432476,158.44939784,52.37126435,17.548626,train,Sc
587731869633609880,178.00555093,55.16853462,10.011413,test,Sc
587731869633937484,179.24118182,55.13933239,10.785331,train,Sc
587731870161829938,146.96535124,49.12006714,11.286171,train,Sc
587731870168318054,169.34135527,54.81776152,9.789223,test,Sc
587731870170349714,177.37873687,55.4032187,10.07334,valid,Sc
587731870171791511,183.24333466,55.68372597,9.018378,test,Sc
587731870702633034,159.68692936,53.50143947,30.606939,train,Sc
587731872850379144,122.50189482,35.09381776,9.106705,valid,Sc
587731873386856674,121.4855717,34.77510804,10.920922,train,Sc
587731873387250045,122.19406543,35.43694959,12.951316,train,Sc
587731873389478142,126.47463845,39.1860148,11.785274,test,Sc
587731886809284777,122.98446303,36.4242709,12.752049,train,Sc
587731887342944492,116.86319807,31.11924669,7.025365,test,Sc
587731887347466491,125.04389353,38.93471807,9.686638,train,Sc
587731887347990830,126.02551732,39.8633958,7.899504,train,Sc
587731887352185007,135.59844916,46.3952811,6.161019,valid,Sc
587731889505501364,184.68948636,56.59062841,8.803995,train,Sc
587731890577670283,177.96410379,57.21637206,8.117881,train,Sc
587731890580619387,190.44142325,57.26034482,9.888522,valid,Sc
587731891652919379,184.27438442,58.1570866,9.936782,valid,Sc
587732048413196371,157.33339467,53.27896411,13.667016,test,Sc
587732048949411950,154.90093313,53.07534244,9.924614,train,Sc
587732049481302240,139.4015571,47.46020812,7.783537,valid,Sc
587732049487331445,158.25272326,54.43554745,13.246839,train,Sc
587732050022432842,151.85138762,52.9785706,9.871249,train,Sc
587732050553077840,133.39938114,45.33550234,29.832937,train,Sc
587732050557927478,146.99913673,51.87743465,14.153534,valid,Sc
587732052705280010,130.8647899,36.24260299,5.673063,valid,Sc
587732054310912435,120.05362357,29.39647373,7.180715,train,Sc
587732054854336722,133.08772032,39.85810319,15.585539,train,Sc
587732134301532272,147.8550478,44.92368646,22.758627,test,Sc
587732134307364963,166.07501838,50.03410374,18.162794,valid,Sc
587732134311821384,182.05741214,51.58448796,10.989917,test,Sc
587732134841548915,157.16468036,48.38442043,6.665961,train,Sc
587732134847840284,178.87621012,51.80741721,9.55707,test,Sc
587732134851313814,191.81541439,51.81944413,11.844994,train,Sc
587732135386939518,187.26117309,52.36421921,14.29201,valid,Sc
587732135912734866,148.69427322,46.64683591,5.970715,train,Sc
587732136455438447,167.67538379,51.90350763,9.124734,train,Sc
587732136989818994,158.6054568,50.68871419,11.109558,test,Sc
587732136991654017,165.07993448,51.95652194,11.430405,train,Sc
587732136995061914,177.73925315,53.3889271,11.04529,train,Sc
587732154182336616,152.36762185,46.25275507,10.079688,train,Sc
587732156849979905,115.05075568,22.12310894,9.070334,train,Sc
587732469849784473,127.71772117,31.79333914,8.057546,test,Sc
587732470920249536,120.65218307,27.43749452,24.201437,train,Sc
587732470921887987,123.76383241,29.88793578,7.469719,train,Sc
587732471456268600,118.6105485,26.38145739,7.751737,test,Sc
587732471458103585,122.19478276,29.31645078,10.749226,valid,Sc
587732482202861656,152.16472502,44.11266543,10.08345,train,Sc
587732482744057992,165.42576621,47.71669632,8.629547,train,Sc
587732482764832786,231.46413344,38.77050283,10.824958,train,Sc
587732483279552717,160.82043439,47.2836547,8.655165,train,Sc
587732483281911983,168.59820352,48.77849274,11.724656,train,Sc
587732483287744612,188.9814552,49.85670405,9.0112,train,Sc
587732483289907396,196.58342973,49.30578248,15.776437,valid,Sc
587732483291545685,202.14336821,48.6689278,8.314272,valid,Sc
587732483296329862,217.34017014,45.09767201,8.210376,train,Sc
587732483806003277,132.31830428,36.1198024,16.127115,train,Sc
587732483808952413,139.23530678,40.03859813,11.674383,valid,Sc
587732483829399718,205.75068051,48.5113142,12.608463,test,Sc
587732484344185046,134.95588229,38.46371346,8.01663,valid,Sc
587732484353753123,162.03879491,48.33153469,11.332101,train,Sc
587732484357947491,176.25523263,50.33132294,8.594381,train,Sc
587732484359454894,181.79927386,50.67736199,9.870181,train,Sc
587732484363780196,197.18577401,50.0342406,13.013556,train,Sc
587732484888854652,155.99692408,47.42687379,12.458877,train,Sc
587732484901372043,199.97839257,50.15383423,9.919031,valid,Sc
587732577234714819,156.98466964,5.85915167,11.559728,train,Sc
587732577758675094,127.44393671,3.67697722,10.326882,train,Sc
587732577774469219,163.5182503,6.72539115,16.373066,train,Sc
587732578300985510,139.79045844,5.44426873,15.347934,train,Sc
587732578310684832,162.03645219,7.06547611,9.799917,train,Sc
587732578840412290,145.64330386,6.27731984,14.705559,train,Sc
587732581519392845,169.70109054,58.60940279,16.314234,valid,Sc
587732581519917226,171.82812417,58.84030313,8.311619,train,Sc
587732589567934580,181.64411389,58.94636833,9.310793,test,Sc
587732590109524126,202.33898707,58.21494288,12.70704,valid,Sc
587732590643642419,190.33879907,59.76157839,11.344607,test,Sc
587732591182872687,200.96310214,59.27774805,9.370076,train,Sc
587732701256024161,162.00103943,5.97143492,8.097834,train,Sc
587732701779263784,130.84524723,3.85645385,13.438357,train,Sc
587732702313906561,125.6212367,3.728283,8.700596,test,Sc
587732702334877852,173.67872455,7.27907009,10.329879,valid,Sc
587732702852219413,128.98211589,4.49205107,10.818666,test,Sc
587732702862704669,152.86514972,6.66298774,7.686059,valid,Sc
587732702870437990,170.63379486,7.51413784,15.492811,train,Sc
587732703393153233,138.06941669,5.90441586,10.078627,train,Sc
587732703394398362,140.93175268,6.03794365,10.89444,train,Sc
587732703399051508,151.64175783,7.08347537,10.282351,valid,Sc
587732703401541780,157.37042311,7.44054631,8.321247,train,Sc
587732703411372072,180.01318455,8.18172312,25.400082,train,Sc
587732703946670238,176.3445964,8.62432627,9.808236,valid,Sc
587732769972879430,161.91820125,8.06509141,10.18254,train,Sc
587732770510471316,163.66808039,8.6135549,9.008845,train,Sc
587732770515714198,175.73999323,9.23248561,11.794775,train,Sc
587732771043868860,155.57981925,8.40779204,7.012792,valid,Sc
587732771043868897,155.63052596,8.37320026,12.216949,test,Sc
587732771048915078,167.27823267,9.23970564,13.038289,valid,Sc
587732771052978331,176.61233847,9.61893719,8.046934,test,Sc
587732771057369328,186.82841378,9.71689154,11.969808,train,Sc
587732771575824580,144.25413424,7.80392355,7.47478,valid,Sc
587732771584540786,164.26128579,9.47118987,8.700702,valid,Sc
587732771594502359,187.45167768,10.01983124,9.052913,train,Sc
587732772114530444,148.37400252,8.51279574,10.368899,train,Sc
587732772121084017,163.46424204,9.77669252,7.217893,valid,Sc
587732772121149658,163.73578794,9.87658261,13.787704,train,Sc
587732772127834261,179.14926437,10.52454462,9.451392,train,Sc
587732772662935711,175.01714934,10.7550306,10.763562,train,Sc
587732772670013576,191.48287269,10.89098549,10.93663,train,Sc
587733079742284035,196.46144818,53.64653516,12.528708,train,Sc
587733079743856673,202.31753688,53.08198576,20.978811,train,Sc
587733080270569628,163.46823021,52.63161787,6.174649,test,Sc
587733080808620137,167.57583396,53.80472544,10.622846,train,Sc
587733080810782805,175.93831901,54.84549037,10.168576,test,Sc
587733080815042662,192.67622909,54.8900147,14.566357,train,Sc
587733080816287768,197.67184818,54.45016381,9.808349,train,Sc
587733081341100139,151.83330048,50.70993094,7.969312,valid,Sc
587733081346998423,173.09393881,54.99938461,6.231123,train,Sc
587733081887342675,186.97310694,55.99201068,7.675362,train,Sc
587733196770771034,195.25321653,54.82486812,13.55546,valid,Sc
587733398097887330,214.45974172,50.85791754,10.134706,test,Sc
587733398099263600,218.86137194,49.59974662,8.520504,valid,Sc
587733398107521165,240.41321634,38.56744361,8.342326,test,Sc
587733398114664820,253.91706402,26.67267255,10.107889,valid,Sc
587733398636855317,221.3292025,49.12620761,13.027364,test,Sc
587733398637969584,224.71615343,47.78232314,10.492599,train,Sc
587733410456994032,242.61116495,36.76215991,11.51785,train,Sc
587733410458108027,244.80373861,34.90077961,10.540022,train,Sc
587733410984951904,220.28006399,49.19451386,10.592052,train,Sc
587733412064133307,236.05629272,42.96746302,7.672788,train,Sc
587733424407118004,211.90439191,57.22789266,7.145377,test,Sc
587733425479876703,208.36439087,58.87748896,5.345909,test,Sc
587733427890618392,216.54438609,55.00578551,9.859173,valid,Sc
587733428698218621,225.03098301,53.17511829,12.65616,valid,Sc
587733428699922581,230.27498335,50.83593769,8.23543,train,Sc
587733429769732245,218.29242929,56.4468078,9.765186,valid,Sc
587733440509706297,232.94297268,45.45715592,10.168013,valid,Sc
587733441053655238,248.4977976,34.38562253,14.327947,valid,Sc
587733441583907156,234.90612021,45.37094455,8.990854,valid,Sc
587733441590067527,248.12794525,35.50905662,5.410297,test,Sc
587733442121498829,236.98573018,44.68149262,9.966833,test,Sc
587733442122940541,240.36585563,42.38820956,18.124153,train,Sc
587733442656010331,231.44347216,48.49117783,14.806884,train,Sc
587733603182116871,214.4467645,55.51626943,10.841439,train,Sc
587733604255989888,215.53837127,56.00141958,18.964998,test,Sc
587733604258283683,223.52634445,53.37370519,4.95979,test,Sc
587733605330190506,218.035475,56.34024089,9.033794,train,Sc
587733605338906976,242.67156176,43.85992373,13.518026,test,Sc
587733610158555278,235.41305768,49.18045739,8.089508,train,Sc
587734303801475296,327.40140883,-0.82686046,12.875057,test,Sc
587734303803965482,333.09896755,-0.795932,15.61679,train,Sc
587734304345948330,344.7757256,-0.29626239,10.992129,test,Sc
587734304882360361,343.75728019,0.07993694,8.995685,valid,Sc
587734305419362429,344.02354769,0.55427059,7.61287,test,Sc
587734305954726160,340.57050638,0.86786271,9.152501,train,Sc
587734621630627994,128.55874727,30.24980766,10.493889,train,Sc
587734621634822342,137.98542313,35.79328699,7.962978,train,Sc
587734622175690900,147.82999075,40.70126499,9.640014,train,Sc
587734622703255787,125.72157327,29.27138958,13.264384,train,Sc
587734622704042238,127.24531502,30.45799327,8.641586,train,Sc
587734622707187729,134.15827942,34.68177546,9.512026,train,Sc
587734623778308327,127.87024783,31.74658786,7.812673,train,Sc
587734691426664648,141.70639133,7.60865289,10.474595,test,Sc
587734841204474180,116.26422027,21.4887052,10.332005,valid,Sc
587734861608386729,151.46777504,7.33602465,5.12017,test,Sc
587734862684946556,157.79882272,8.89847975,6.578107,train,Sc
587734863757639814,155.38413946,9.37333962,16.802612,train,Sc
587734863759409311,159.52726859,9.80557177,13.761849,valid,Sc
587734891680366702,182.28656583,9.08975708,8.671821,valid,Sc
587734891681611868,185.25479059,9.12713704,16.827871,train,Sc
587734892219727935,188.04168404,9.49689593,9.825688,train,Sc
587734892750962771,175.06065618,9.81410108,10.713987,train,Sc
587734894364328014,181.34835902,11.11401203,13.467175,train,Sc
587734948052664554,147.15892651,9.12625983,6.335259,train,Sc
587734948587307283,141.99622806,8.87848215,7.624118,train,Sc
587734948595040353,159.70844958,10.94584527,10.156836,train,Sc
587734949116772646,124.95256883,6.49579566,11.755875,test,Sc
587734949116838347,125.22500321,6.54760364,9.36799,test,Sc
587734949118804279,129.64050745,7.2083761,14.047745,valid,Sc
587734949120639380,133.82343045,8.03989592,10.086692,train,Sc
587735043075014906,128.33259354,28.31529074,10.574384,test,Sc
587735043078684820,136.41285987,33.00685378,14.002247,test,Sc
587735043612606716,129.56234581,29.75575702,8.637714,valid,Sc
587735043617259581,140.21966444,35.3682805,19.491213,valid,Sc
587735043618111602,142.14452069,36.47484183,12.255511,valid,Sc
587735044151509021,133.5899864,32.68085716,38.54937,train,Sc
587735044691919035,141.94871106,37.20071821,8.201965,valid,Sc
587735240108212394,148.98443101,38.27866966,9.272328,train,Sc
587735240643510404,144.63412933,37.19154036,24.440823,valid,Sc
587735240644559132,147.45083808,38.25370988,6.68645,train,Sc
587735241710436581,128.38898147,29.61574224,8.788166,train,Sc
587735343718138209,126.61536383,6.53129979,6.843534,train,Sc
587735344797450469,139.09888415,9.4232957,7.193257,valid,Sc
587735346965446792,187.02829411,13.91175614,22.026728,train,Sc
587735347482067210,139.90217039,9.89629569,10.419049,train,Sc
587735347485933805,148.72511025,11.473864,13.563128,train,Sc
587735347490259024,158.68597497,12.77053613,14.084602,test,Sc
587735347490914540,160.3179321,13.03586982,11.542321,valid,Sc
