objid,ra,dec,petroR90_g,group,hubble
587726013994893457,179.35782004,1.4700402,7.76795,valid,E0
587726015078727857,202.33412643,2.3552724,8.75118,train,E0
587726015090851920,230.11131703,1.63366541,6.041683,valid,E0
587726015622938856,219.23587997,2.44743671,9.782349,test,E0
587726016143294576,181.44529649,3.33134446,9.531507,train,E0
587726016681410674,184.22698441,3.6639922,5.5149,train,E0
587726016681476251,184.41157054,3.66339486,5.821772,train,E0
587726016947290254,178.44939707,3.5634315,8.936465,train,E0
587726031166177410,160.34517734,1.20670448,6.840227,train,E0
587726031177973838,187.17390963,1.41590173,9.967469,train,E0
587726031701737596,157.30457927,1.44815362,10.193865,train,E0
587726031714779350,187.14370348,1.80434727,4.94919,valid,E0
587726031729197170,220.08104294,1.33920227,3.991764,train,E0
587726032234610875,148.1177926,1.60541172,7.520545,train,E0
587726032243785843,169.14090561,2.15373962,4.943573,train,E0
587726032248373370,179.60337093,2.11609184,6.263636,train,E0
587726032763748621,130.42191274,1.47904079,8.292117,train,E0
587726032780132374,167.86744909,2.54072125,6.277834,train,E0
587726032788127866,186.20474322,2.55147964,7.069594,valid,E0
587726032804774124,224.22091563,2.05362732,5.984026,test,E0
587726033317396613,168.85047596,2.9898846,8.723917,train,E0
587726033325654187,187.71170518,3.04202528,6.891977,train,E0
587726033333125259,204.79491343,2.89766892,7.535091,train,E0
587726033338040555,216.05247571,2.74761057,12.030124,train,E0
587726033339351192,219.00694845,2.49281274,5.354835,valid,E0
587726033854529602,169.41506477,3.31425479,10.953763,train,E0
587726033854988405,170.45236607,3.36447252,7.842991,valid,E0
587726100952711402,227.65857051,3.37749952,8.374602,train,E0
587726101486043351,219.64411335,4.29426756,8.84854,train,E0
587726101488468150,225.09640672,3.86117269,8.55068,train,E0
587726101490237671,229.22227966,3.63518804,8.294491,train,E0
587726101491220674,231.39218665,3.58220714,4.237375,train,E0
587726102559850639,219.72113725,5.08961704,5.579305,valid,E0
587726102564176105,229.61360477,4.43642863,5.22424,test,E0
587727942953468254,134.65169208,1.16629806,5.358508,valid,E0
587728307493339282,172.21013961,1.42698614,4.994122,train,E0
587728308568588476,175.69306382,2.33610792,6.741746,valid,E0
587728309100478524,164.27457156,2.74106462,9.337276,train,E0
587728309104738478,174.06402885,2.83464734,9.06404,valid,E0
587728310170222636,155.1296882,3.22769783,10.092164,valid,E0
587728310177693845,172.12994846,3.63836342,5.954593,train,E0
587728310179528842,176.40719687,3.66367612,6.397437,test,E0
587728666117734532,126.86063788,46.17006374,5.05503,train,E0
587728668805234913,122.13229597,40.45394434,7.889007,train,E0
587728677932630111,192.32217729,64.42036959,6.997196,train,E0
587728679543505042,194.31958733,65.64222463,8.885654,train,E0
587728879267872878,157.1088338,3.7466382,6.479471,train,E0
587728879806382259,160.93281778,4.22594437,9.62311,train,E0
587728881416601727,159.94012458,5.45850024,8.289661,train,E0
587728905560457659,114.14914364,29.00409463,6.947209,valid,E0
587728930266742966,129.74882597,43.30714833,7.577554,valid,E0
587728950126182591,161.22956944,0.94878686,7.299224,test,E0
587729154132803763,171.36546888,63.79339768,9.247437,valid,E0
587729154670657622,176.10711514,64.55053016,7.492166,train,E0
587729157891489937,191.99706295,3.96028858,4.530299,train,E0
587729157892210844,193.63280177,3.99745895,4.493443,test,E0
587729157895225467,200.49107396,3.800323,7.425749,train,E0
587729157899747437,210.81415051,3.50372201,5.096853,train,E0
587729158427443342,189.94131229,4.48450313,8.72702,valid,E0
587729158440550466,219.87889642,3.67075507,6.89663,test,E0
587729158440943875,220.82968112,3.45125602,7.819131,valid,E0
587729158444548284,228.95382662,3.01701473,9.449082,test,E0
587729158964314121,189.83026791,4.94391363,9.047719,train,E0
587729158985810267,239.12049104,2.91589954,7.454445,test,E0
587729159503478922,195.1238785,5.28193155,6.898214,test,E0
587729159518552284,229.66416274,3.79578469,12.137016,train,E0
587729159522615606,239.00150506,3.35116193,4.495484,test,E0
587729160044150956,203.94625924,5.44133479,8.873377,train,E0
587729160049000586,214.96421518,5.0610964,17.286095,train,E0
587729160055685195,230.34163906,4.33309192,4.493997,valid,E0
587729231441494396,247.96551791,46.38030472,8.608421,test,E0
587729231444377747,252.83625669,40.87399706,8.230137,train,E0
587729385541992576,182.98518837,58.81324973,6.822,train,E0
587729386066739341,138.09296119,48.71678771,6.069448,train,E0
587729386071785622,153.9275932,55.15927075,8.721526,valid,E0
587729386607149192,148.22295522,53.84831317,8.333344,train,E0
587729386607739002,150.38387437,54.4897191,6.03924,train,E0
587729386614227087,176.2898242,59.42648283,5.73701,train,E0
587729386615799950,183.10765694,59.70701925,8.495764,train,E0
587729386620125347,202.48304526,58.50499766,7.11094,test,E0
587729387140743399,138.01353916,49.90706475,10.673965,train,E0
587729387140874422,138.39260559,50.03070773,13.660715,test,E0
587729387143757827,146.99901833,53.81216488,14.293438,valid,E0
587729387675713665,132.52644571,47.35072331,6.807964,train,E0
587729387677155520,136.38165472,49.52964606,7.048898,train,E0
587729407538299201,242.66749763,47.6665453,7.446933,valid,E0
587729408071303348,233.49073667,54.42730944,9.151669,train,E0
587729409144914022,233.89339367,55.23710248,8.500546,train,E0
587729409683357854,238.99995539,53.08720649,8.416522,train,E0
587729652347437214,246.01364175,42.03347275,7.763885,valid,E0
587729652347765082,246.7865074,41.49950144,7.413254,train,E0
587729752749834898,259.19018518,28.4387497,7.455162,train,E0
587729772070633603,204.20906193,-3.49290049,6.987874,train,E0
587729772606980230,202.95747015,-3.1643762,5.588421,train,E0
587729773144703196,204.98371885,-2.69877653,6.674489,train,E0
587729774217462016,202.72638476,-1.87550127,4.845154,test,E0
587729776903651384,205.9031321,-2.78002439,9.569636,train,E0
587729776906993808,213.50516605,-2.63306398,5.314776,test,E0
587729776913350960,228.11973686,-2.29967661,8.050289,valid,E0
587729777976279221,203.30654278,-2.12209539,5.982458,valid,E0
587729778512953464,202.83193644,-1.61504811,18.438742,train,E0
587729778512953592,202.96213994,-1.68709835,5.065288,valid,E0
587729778527764844,236.68905028,-0.85959513,7.38107,valid,E0
587729782810345880,257.43233002,34.40709616,14.389914,valid,E0
587729971787989256,219.64113368,-1.45839761,8.936552,train,E0
587729972324925467,219.75955745,-1.18865196,8.711078,test,E0
587730021721571539,228.02267563,4.7689709,6.587723,train,E0
587730023327334551,216.97463796,6.97249326,9.350385,train,E0
587731185114612034,324.46171048,-0.85366864,8.364542,train,E0
587731185655939169,334.63472186,-0.50073159,9.930479,train,E0
587731186743967777,7.25618073,0.35082888,13.943881,test,E0
587731186745802885,11.41531652,0.34932206,8.724173,train,E0
587731499182850241,146.06516387,49.89524143,5.178302,train,E0
587731512085250200,56.13985919,-0.59626801,8.661537,train,E0
587731513149161571,33.65692183,0.21118673,6.509845,valid,E0
587731514229391480,48.54562394,1.10159659,9.47796,test,E0
587731514231881843,54.23524954,1.16489215,4.532942,train,E0
587731521735164306,118.15608305,29.57106413,6.209533,train,E0
587731522271773111,117.39940155,29.2931186,7.759604,train,E0
587731868019523671,165.18974892,52.32482462,5.179746,train,E0
587731868023718050,181.13532199,53.94168609,12.419207,train,E0
587731868553707625,155.66206593,50.71721709,8.295139,train,E0
587731868559147160,175.33385223,54.12486482,6.529951,test,E0
587731869096476837,177.04400296,54.64573185,5.029867,train,E0
587731869631578288,169.93511366,54.38389069,7.65707,train,E0
587731869632692466,174.4130168,54.94058171,6.858935,train,E0
587731870170087485,176.38763117,55.4000803,11.830435,test,E0
587731870171004947,179.96736952,55.53486979,17.558374,train,E0
587731872853262542,128.08763163,39.99801018,8.245092,train,E0
587731873385611548,119.112137,32.54232147,7.545627,test,E0
587731874462761185,124.63729244,39.02579945,8.002804,train,E0
587731885742031013,138.16780719,46.0157071,8.177739,test,E0
587731886270185567,119.20409259,32.32170377,4.810519,test,E0
587731886811709666,127.73976494,40.55011281,5.089717,valid,E0
587731887344910733,120.29624135,34.58730454,8.964664,test,E0
587731887346745650,123.64750112,37.76116741,5.204846,train,E0
587731891649052897,167.98778254,57.07897421,15.022306,train,E0
587732048412016761,153.49871805,52.19329915,5.452963,train,E0
587732048945938557,143.9145635,49.11233627,6.811598,train,E0
587732049480974600,138.51959958,47.03345072,9.182044,valid,E0
587732049484578975,148.84720893,51.63918743,10.019683,test,E0
587732049487462545,158.79192297,54.45715476,5.327432,train,E0
587732053235728845,118.12061945,26.47396381,8.157433,test,E0
587732053237301602,120.98643964,28.93916684,7.237424,train,E0
587732054857023535,139.73994733,43.500562,2.849098,train,E0
587732134303563855,153.79099032,46.9986855,6.685637,train,E0
587732134315360376,195.03594886,51.19349447,8.747824,test,E0
587732134846005335,172.34816625,51.21002202,8.101161,test,E0
587732135376715861,151.53101313,47.26264792,25.469528,train,E0
587732135381041193,165.651369,50.6788236,5.204051,test,E0
587732135389626479,197.14183264,51.71045637,9.369222,train,E0
587732135917584534,164.14940751,51.0291811,7.69303,train,E0
587732136459174020,181.54578604,53.28477424,5.530911,test,E0
587732136461860947,191.70560694,53.00701313,4.360733,train,E0
587732136992964773,169.89814785,52.75472898,5.544959,train,E0
587732136995061801,177.61905931,53.50707754,8.721469,train,E0
587732152565104827,135.59420004,37.50708701,6.335486,train,E0
587732153102696543,137.07385626,38.79737919,3.882148,train,E0
587732153644220484,149.02261297,44.53477387,8.346864,valid,E0
587732154181877890,151.14954753,45.68658526,4.64992,train,E0
587732482208628991,170.45161732,48.06049306,5.56785,train,E0
587732483267625259,129.38892786,33.75190541,13.211295,test,E0
587732483276341337,150.90185922,44.5728567,4.949327,train,E0
587732483822321813,180.94895969,50.29408035,9.60923,train,E0
587732484342874393,131.98210466,36.62430712,8.634686,valid,E0
587732484361224200,188.03155953,50.6230119,7.434515,train,E0
587732484361486442,189.05297033,50.65230337,6.871595,train,E0
587732484366336050,205.98542971,48.86911853,12.521999,valid,E0
587732484892000379,166.31194646,49.65888545,6.719609,test,E0
587732484899864740,194.56219239,50.68281368,8.662584,train,E0
587732576697057451,155.14837264,5.45435148,12.503956,test,E0
587732577759199691,128.59662024,3.76012242,12.22629,train,E0
587732577767456963,147.46274206,5.74601452,7.796655,test,E0
587732578849194127,165.74784827,7.63412756,7.382471,test,E0
587732578849652849,166.87126359,7.71017898,6.888551,test,E0
587732580983308424,173.14576339,58.40633594,7.260844,test,E0
587732589572522095,201.5066352,57.91211604,4.193456,train,E0
587732589572718746,202.51015948,57.79923497,9.342555,train,E0
587732591177367704,176.000519,60.07995447,4.245764,test,E0
587732701799645389,177.5080248,6.83616202,5.526582,train,E0
587732702314365143,126.72793579,3.75383308,5.913288,train,E0
587732702318428372,135.9389298,4.77678356,5.783335,train,E0
587732703405670492,166.81851282,7.76355597,6.531212,train,E0
587732703410585758,178.14352424,8.15453329,6.404467,valid,E0
587732769971109989,157.8212184,7.80733118,8.039024,valid,E0
587732769976221820,169.6734326,8.48075131,5.736984,valid,E0
587732769978056848,173.93740633,8.73035725,6.192435,valid,E0
587732770518794297,182.89563567,9.35194071,8.787976,train,E0
587732771050618989,171.12716845,9.33343349,6.823401,train,E0
587732771597451386,194.20175452,10.02848005,4.526103,train,E0
587732772107518216,132.3630916,6.69785943,7.48927,valid,E0
587732772126326918,175.62416223,10.47577386,16.478504,valid,E0
587732772126982285,177.13920056,10.46770972,6.084077,train,E0
587732772672045153,196.19353939,10.73297264,10.980006,train,E0
587733079200301136,176.62853518,53.57232915,8.155018,valid,E0
587733079733108834,161.35128802,51.93784258,6.971301,train,E0
587733079738810549,183.00374239,54.21423142,7.075491,test,E0
587733080278630424,194.42973357,54.35933874,7.455504,valid,E0
587733080805081210,154.97083482,51.21577557,7.541173,test,E0
587733080812224653,181.50335546,55.12398392,8.624488,test,E0
587733081341624506,153.64503483,51.34022294,7.389508,train,E0
587733081348046960,177.22571763,55.21601119,7.326607,train,E0
587733081352503372,195.11956924,55.19421521,7.449426,train,E0
587733081881051317,162.29876004,53.85278832,13.09913,train,E0
587733081883082820,169.88143326,55.07070268,9.462451,test,E0
587733081883476103,171.48294302,55.13988843,7.787143,train,E0
587733081884852359,176.86363432,55.75115492,3.410338,test,E0
587733398094741548,203.38025355,53.22347476,6.994661,test,E0
587733398638952649,227.55761962,46.50359651,5.58889,test,E0
587733398645702912,243.71662876,36.82144168,8.642088,test,E0
587733424942874713,207.61653743,58.61086082,8.824224,train,E0
587733424943464537,209.97306173,58.12311988,5.595101,train,E0
587733424944185477,212.96696377,57.46032135,10.742081,valid,E0
587733428161544420,225.42512647,52.52965473,9.638763,train,E0
587733442125431067,245.53086149,38.39878132,4.850391,train,E0
587733442657583221,235.64243023,46.19003833,5.308429,train,E0
587733604259528940,227.58436005,51.89437042,7.310336,train,E0
587733604267590015,246.73923895,39.12771255,12.045717,test,E0
587733604804460969,247.14618203,39.49303082,4.550327,valid,E0
587733609090777297,247.6419272,38.68667478,7.931361,train,E0
587733609627582471,247.83006902,39.15080769,12.7786,test,E0
587734303804948752,335.39556803,-0.8136481,6.437274,train,E0
587734305415561419,335.34041114,0.46782104,6.560008,train,E0
587734623780995178,133.73964463,35.41439033,16.128885,test,E0
587734842279264753,117.63913203,23.69611256,8.49894,train,E0
587734891673419889,166.31944668,8.48089393,6.185709,test,E0
587734892747292755,166.46742051,9.30183104,13.214837,test,E0
587734893283573907,165.19746755,9.69552858,5.584727,train,E0
587734893287047258,173.17977305,10.15597101,7.250267,test,E0
587734893288751246,177.09726768,10.29002309,6.425937,valid,E0
587734893290913956,182.17900755,10.23147829,7.788719,test,E0
587734893827522672,181.51552882,10.68848339,6.819441,valid,E0
587734893829750789,186.68095347,10.77289313,11.314307,valid,E0
587734948058431657,160.43422554,10.62300512,10.19115,test,E0
587734948590059629,148.20534547,9.83580026,8.312063,valid,E0
587734949115658560,122.59260563,5.96898976,9.053187,train,E0
587734949652857177,123.1399572,6.51743552,7.068261,train,E0
587735236882464903,122.58921895,25.12230076,14.63868,train,E0
587735236882465174,122.5246811,25.28881339,8.197497,test,E0
587735241172844765,127.01932081,28.27205165,6.990976,train,E0
587735241175203944,132.06507098,31.38722275,4.235046,train,E0
587735343728296141,149.73772252,10.21430815,8.564711,valid,E0
587735346951880849,155.28960599,12.0150635,8.213512,train,E0
587735347486326961,149.61081975,11.59904401,5.626768,train,E0
587735348562886808,156.05628654,13.24578344,6.034179,train,E0
587735349105721418,169.93058021,15.10436801,7.077741,test,E0
587735349106180216,171.06498717,15.13403623,6.877679,train,E0
587735349106507800,171.80182319,15.20246995,6.944632,train,E0
587735349108408463,176.35187335,15.4656972,5.161776,train,E0
587735349636432110,155.54135441,14.16830441,7.222696,train,E0
587735349645082856,175.89841427,15.84259004,10.765431,train,E0
587735349648294011,183.49915069,15.91242373,6.140072,test,E0
587735428541710406,191.25126738,48.62887675,7.764894,train,E0
587735663162884154,158.09767554,40.16903336,13.564587,train,E0
587735663163605142,160.16785708,40.64409395,15.289288,train,E0
587735665312530611,232.40864015,45.95827722,4.499823,train,E0
587735666395906493,253.04647095,30.84477472,7.17844,train,E0
587735666924388513,236.62649627,45.10452663,4.737375,train,E0
587735694830927946,175.85842025,56.03993442,7.999795,train,E0
587735694832042130,180.53059998,56.31582697,6.064703,train,E0
587735694832959543,184.11848146,56.35976734,7.312007,test,E0
587735694837088393,200.91804271,55.28754861,8.864291,train,E0
587735695376187605,209.64582854,54.14206041,4.945203,train,E0
587735695910502552,200.04387991,56.36072375,6.205902,test,E0
587735742609752283,224.9937148,39.19913088,5.575755,train,E0
587735742616961260,241.76365533,30.28349399,7.492319,train,E0
587735743158616480,251.43088149,23.42348698,6.965904,train,E0
587735743684018444,226.91732085,39.43574199,8.425051,valid,E0
587736477052305526,212.94941688,10.2775151,9.173388,valid,E0
587736477059252333,228.92941786,8.34092707,7.159398,test,E0
587736477589110955,212.81809881,10.7792297,6.098215,test,E0
587736477595009137,226.39343564,9.04745156,10.586688,train,E0
587736478662852740,212.87726283,11.65814516,8.091578,train,E0
587736479196512428,205.51245972,12.60199251,7.984146,valid,E0
587736479201362063,216.76114226,11.67141663,9.644643,test,E0
587736524832702610,206.49831319,6.91988429,7.250422,test,E0
587736525909393606,213.28495005,7.30553425,9.702954,train,E0
587736543098634377,230.50427231,7.58636959,8.294771,train,E0
587736543631048912,220.30569314,9.14860687,9.54934,train,E0
587736543633146034,225.08192641,8.62471388,8.333358,train,E0
587736546310750260,224.33723971,5.60603352,4.730698,train,E0
587736584974958971,240.10758218,27.33137052,3.775816,train,E0
587736585509273680,234.58580498,30.76757514,6.562286,train,E0
587736586040574256,221.30552656,37.01633944,8.100168,train,E0
587736618246865020,230.41312364,31.67744197,11.132198,train,E0
587736618787668305,239.58701519,27.33374145,9.097903,train,E0
587736618787733801,239.68163382,27.33526616,8.531949,train,E0
587736752469967043,244.67181529,30.62838748,8.879105,train,E0
587736782530543780,235.85643438,36.82165714,9.793955,train,E0
587736783072919964,247.83021279,29.06008819,5.642555,train,E0
587736803470344307,192.28794047,14.05544643,6.523693,train,E0
587736808303034567,211.05600848,13.14156411,6.858853,train,E0
587736808307294212,220.81444073,11.87334992,5.291857,train,E0
587736813132447956,230.84757135,10.5784421,7.020789,train,E0
587736813667418311,226.60131326,11.81303298,8.489447,train,E0
587736813672661312,238.60981747,9.61334761,7.950199,train,E0
587736916215595184,220.16073005,12.72682843,5.396993,train,E0
587736916757184836,231.15822925,11.28941107,10.257851,test,E0
587736919436034396,247.82108815,23.85460965,6.725308,valid,E0
587736920509120614,247.19221546,25.49470481,18.090067,train,E0
587736940376162480,227.18779083,30.80160303,6.358991,train,E0
587736941993590972,243.09255164,24.20722077,9.291103,test,E0
587736962384658521,217.32002859,32.21091465,10.563519,train,E0
587736975273689354,234.16229038,25.90680936,12.502661,valid,E0
587736976351232052,242.83746738,22.37521423,12.679447,train,E0
587736977419010246,229.91275782,29.45916566,4.249048,test,E0
587737808504029331,144.67588898,63.67299448,8.592318,train,E0
587737809040244902,141.70001318,62.93529507,10.556839,train,E0
587737810103500877,115.12753546,44.35972403,6.229725,test,E0
587737825671315733,114.12831815,40.95979058,7.181923,valid,E0
587737825684488361,146.83464404,64.61353361,9.700136,train,E0
587738065656676517,120.31871917,51.80478982,7.779369,valid,E0
587738065661460651,131.62111302,60.79377025,4.451557,train,E0
587738066194137247,120.8593183,53.2221749,9.81623,train,E0
587738066733236377,124.93726764,57.674178,8.613257,train,E0
587738066739265747,145.91583958,67.85000443,7.295692,valid,E0
587738067266633984,117.52583485,51.06103814,8.681088,test,E0
587738067814121646,150.4772445,69.96521605,5.047023,test,E0
587738195039092925,116.8004866,48.27935391,11.006837,valid,E0
587738196110541268,112.3814635,43.95364805,9.162911,train,E0
587738371673817375,129.09557076,24.84589434,8.051112,test,E0
587738409787326657,147.58653104,11.429687,6.880899,test,E0
587738410321379389,140.95627952,10.73989804,3.720846,test,E0
587738410332848237,167.55314484,14.28295486,6.969138,valid,E0
587738410859495551,143.68038943,11.79662559,6.643851,train,E0
587738410859692249,144.26654613,11.70006925,10.494654,train,E0
587738410861330627,147.9577078,12.43011701,5.694202,valid,E0
587738568167129201,186.11863082,14.01537259,9.459799,valid,E0
587738568170995856,195.24942398,13.86272247,6.230225,train,E0
587738568173813905,201.88558992,13.49417928,8.461356,train,E0
587738569242247330,189.32177069,14.89172402,6.418049,test,E0
587738569248735456,204.73095526,14.13646598,7.38552,train,E0
587738570320052380,198.95241307,15.27910721,6.587562,train,E0
587738572457246859,192.09192025,38.82772498,8.491701,test,E0
587738573534789897,203.26157454,38.44542391,5.059366,train,E0
587738615418650714,180.1262808,36.21892145,8.351265,train,E0
587738615949361218,163.02045298,34.64764027,6.674844,valid,E0
587738617556369672,153.01811361,33.71993791,7.478059,train,E0
587738618094223439,155.39803023,34.62626683,6.00464,train,E0
587738946658369839,120.80687722,19.33124614,6.815372,train,E0
587738946667348057,140.14546611,30.17673849,12.772847,valid,E0
587738947200417934,131.18368802,26.23821929,4.793646,train,E0
587738947201269958,133.15945415,27.1724774,12.504807,train,E0
587738947215753411,170.51848561,38.98671965,6.680037,test,E0
587738947731194366,118.47478373,18.95157239,8.556627,train,E0
587738947736436979,129.17389172,25.58198365,6.585166,train,E0
587738947753345136,172.42170513,39.62394223,5.974447,test,E0
587738950956875894,203.03046095,35.38564178,7.480659,test,E0
587739096455839851,194.03468884,36.27210026,5.153535,train,E0
587739097527943273,189.46124708,37.3752647,5.859166,train,E0
587739098068090886,198.73111342,36.92358933,5.624748,train,E0
587739099141308620,197.51754838,37.92654882,8.813618,test,E0
587739131341504644,204.44112786,35.29802982,6.5125,valid,E0
587739131879358490,207.31238483,35.29507615,9.995614,train,E0
587739131888468113,230.43182463,28.09622771,5.999962,train,E0
587739131888468178,230.320662,28.18912509,13.350563,train,E0
587739131890302989,234.51857237,26.28154402,10.493563,train,E0
587739132960309389,226.31127475,30.74857643,6.038067,train,E0
587739133489840134,207.19618686,36.47495431,8.997117,train,E0
587739152821256324,130.43356044,23.2684158,7.507447,train,E0
587739157112553703,138.25834894,27.11703632,8.758689,train,E0
587739157113274420,139.87778571,27.86803175,6.5401,train,E0
587739158721462479,133.74386079,26.49822958,6.909295,train,E0
587739158722969688,137.12504577,28.16175873,7.141422,valid,E0
587739158722969818,137.13956016,28.12988991,13.257663,test,E0
587739294012473480,161.68903349,31.84445028,6.237735,train,E0
587739302605815916,183.33031246,34.08869165,6.014654,train,E0
587739303149174820,201.04738455,33.38988713,8.311266,train,E0
587739303676870772,175.85634358,34.44697373,9.288942,train,E0
587739304216231993,182.71070511,35.27961502,9.415259,valid,E0
587739304760705208,203.84834747,34.23342953,6.553941,valid,E0
587739375631073430,150.32744234,28.88910443,6.440436,valid,E0
587739381524791415,219.09210868,30.5027299,8.259047,train,E0
587739382061990051,220.09593328,30.54900858,5.014306,train,E0
587739382063038643,222.67279085,29.78480441,9.651667,train,E0
587739384742543642,244.11785335,19.06516266,10.020556,train,E0
587739406233239674,152.72275521,29.87895086,7.280482,valid,E0
587739406265483528,236.39179686,22.71359086,9.008317,valid,E0
587739406791475289,210.27109717,32.01324606,11.799637,test,E0
587739407291711864,118.04835193,15.45279685,4.747375,train,E0
587739407855321197,183.39399022,35.42528328,4.186094,valid,E0
587739407869542417,221.55731441,29.96914741,12.216794,valid,E0
587739408382492713,156.7982852,32.57415032,3.40329,train,E0
587739408383082557,158.18921378,32.97417319,5.473693,train,E0
587739408394289292,189.27871091,35.94388632,7.389443,train,E0
587739408402481289,211.75861486,33.07831783,5.43429,train,E0
587739457222607048,214.41773888,27.95747624,4.670632,train,E0
587739457763934414,225.50502397,25.30616077,5.414512,train,E0
587739457766031584,230.40093689,23.48032076,11.343261,valid,E0
587739458837872889,226.2619873,25.82705603,3.991871,train,E0
587739504472555604,191.96497231,31.34458521,4.405029,train,E0
587739505010081892,193.79436613,31.63944258,6.591941,valid,E0
587739506086707280,201.61814294,31.74740834,10.047952,train,E0
587739506622005373,197.52073125,32.5703958,8.093349,train,E0
587739607547510902,168.53824358,30.34179823,6.770749,train,E0
587739607550853197,177.29768841,31.13712598,4.739876,test,E0
587739607551377479,178.73376207,31.22611498,5.351902,train,E0
587739608090673244,185.19756958,31.66727592,5.890567,train,E0
587739608103452810,218.54878567,27.19622687,5.553341,train,E0
587739608623218816,173.67472828,31.75071493,7.309118,valid,E0
587739608626495514,182.43978133,32.17253093,5.046175,train,E0
587739609177129064,218.55819816,28.0244032,6.311597,train,E0
587739609711706199,212.89226836,29.82058265,8.394427,train,E0
587739610231472281,167.12973434,32.19741686,9.368936,train,E0
587739630634074194,228.44493828,24.8468374,7.771854,test,E0
587739646741971072,159.23253908,29.41201156,7.262391,test,E0
587739646743543945,163.41887901,30.20800324,13.41391,train,E0
587739648349962373,152.30217965,29.0266035,7.504903,test,E0
587739652103667911,229.14992329,24.57322893,5.054723,train,E0
587739653178851574,232.82513883,24.08206018,7.424312,train,E0
587739706864828572,194.75123597,29.18382175,7.35667,train,E0
587739706869743767,207.42590405,27.46947164,9.901669,valid,E0
587739706874593495,219.38681443,24.84330218,10.164042,valid,E0
587739706888028560,249.57582926,13.27093631,9.190974,valid,E0
587739707415658726,229.40399169,22.22837755,10.231438,train,E0
587739707424309529,248.50862212,14.34145469,6.152337,train,E0
587739708476358670,197.23520411,30.22176366,6.998785,train,E0
587739708483436657,215.41795605,27.14085674,6.163828,train,E0
587739709015851154,204.2225802,29.6925706,9.401957,test,E0
587739719215808597,191.39729543,28.76190074,7.924154,train,E0
587739719758643364,206.75534172,27.37751049,5.921242,train,E0
587739719770898547,235.99539943,19.21152011,16.665043,test,E0
