objid,ra,dec,petroR90_g,group,hubble
587725817500074053,240.18670624,53.77553513,9.839029,valid,E3
587725817500467355,241.19022621,53.14281658,11.614741,train,E3
587725818022134000,172.69644528,67.28722816,10.335221,valid,E3
587725818027966616,206.74735195,66.39178361,4.237481,valid,E3
587725818037797056,242.89833671,52.54071643,4.39228,train,E3
587725818037797101,243.06384033,52.56770469,6.991814,train,E3
587725818552975537,142.66541307,61.80018118,4.919282,test,E3
587725818555007187,151.21532742,64.4739436,4.660079,train,E3
587725819098497171,188.33283345,68.66448583,4.883287,valid,E3
587725819100332143,199.4168837,68.02157425,4.242886,test,E3
587725979614576743,126.85933001,50.30992274,7.346781,valid,E3
587725979617722571,134.81027327,55.70088015,8.653432,train,E3
587725979618312355,136.69611338,56.72987052,5.537118,test,E3
587725980154265655,133.370544,55.49711972,5.977046,test,E3
587725980154265756,133.25948999,55.5926047,3.458709,train,E3
587725980154265759,133.28007905,55.58155662,6.978436,test,E3
587725980688318680,125.91558629,50.92961098,5.855859,train,E3
587725980690219085,130.2301099,54.27940273,8.19246,train,E3
587725981224599737,124.1321273,50.05523756,7.581225,valid,E3
587725981761863897,124.30649591,51.0850287,4.279426,train,E3
587725981763436716,127.83132237,53.95091511,3.650204,train,E3
587725992498495714,245.43960449,48.46207704,6.90484,train,E3
587725993038971147,252.4333699,41.93518779,6.904449,train,E3
587725993039298824,252.96476137,41.14521692,8.449404,train,E3
587725993574203690,250.04885069,45.21161083,5.791547,train,E3
587725994111402299,251.25519268,44.85560651,7.587822,train,E3
587726013997842569,186.09750136,1.61430992,9.407206,test,E3
587726014000070824,191.22633778,1.44078346,6.638064,train,E3
587726014002430149,196.5824687,1.43893,3.930059,train,E3
587726014004592755,201.45111269,1.55366227,8.621691,test,E3
587726014010818695,215.69688854,1.22989663,16.300045,valid,E3
587726014531567731,178.85081768,1.96746588,9.364287,train,E3
587726014531960934,179.77182515,1.90992123,6.102458,train,E3
587726014532223159,180.40956494,1.99188263,10.671076,valid,E3
587726014532354140,180.59833228,1.87270925,7.285189,train,E3
587726014532550732,181.12070968,1.89409255,29.069769,valid,E3
587726014535893143,188.7444156,2.00203525,8.009424,train,E3
587726014537334939,192.04751708,1.88706824,5.021654,train,E3
587726014541136052,200.77731353,1.83255326,5.983094,train,E3
587726014541856959,202.41588037,1.84145501,8.455836,test,E3
587726014545068280,209.77405533,1.83934045,6.759728,test,E3
587726014547558624,215.39979067,1.69208131,5.399825,train,E3
587726014551359693,224.07385151,1.51264824,4.800152,train,E3
587726014551425308,224.29925619,1.4660746,10.97693,train,E3
587726014551556169,224.5260077,1.50571302,11.459465,train,E3
587726015072763991,188.70062372,2.31167098,3.948325,valid,E3
587726015075123301,194.08422662,2.39796681,4.10912,train,E3
587726015091769724,232.24957456,1.67451896,10.118999,valid,E3
587726015610487096,190.73941358,2.88169656,7.001081,train,E3
587726015621759221,216.53169238,2.48989518,5.018121,train,E3
587726015622086874,217.2454468,2.40180309,6.256124,train,E3
587726016143687822,182.30840274,3.32018863,10.68835,valid,E3
587726016149389436,195.3138706,3.26342449,5.279334,train,E3
587726016153125049,203.92824344,3.00188017,9.09275,valid,E3
587726016155025573,208.25720872,2.93057691,4.710902,valid,E3
587726016157647006,214.21660858,2.83394745,4.568165,valid,E3
587726016162431189,225.12908165,2.65300666,6.338963,test,E3
587726016162693372,225.77903038,2.73255443,8.228141,train,E3
587726016164200643,229.17757458,2.60058573,4.798101,train,E3
587726016165773614,232.85559447,2.42911783,5.7797,train,E3
587726016681541786,184.5791439,3.59843382,3.523972,valid,E3
587726016683311269,188.68225072,3.69806284,6.110972,train,E3
587726016684032064,190.20113615,3.71839503,5.794618,test,E3
587726016686981240,196.97972772,3.53047284,5.189577,train,E3
587726016688685193,200.88677387,3.5295768,8.517643,train,E3
587726016689733719,203.24243064,3.53250966,6.304525,valid,E3
587726016690913466,205.98645457,3.39972571,6.788465,valid,E3
587726031170764928,170.70655114,1.21480367,7.96065,test,E3
587726031174500402,179.24010783,1.28029751,9.327932,test,E3
587726031174828182,180.10727198,1.4014899,7.94347,test,E3
587726031175548968,181.69677946,1.28606075,8.911956,train,E3
587726031176794220,184.5299816,1.25451503,4.216246,valid,E3
587726031176925293,184.83705188,1.36099029,5.971223,train,E3
587726031177187454,185.46221395,1.35151789,6.713339,train,E3
587726031181447362,195.24436001,1.25104291,6.240993,train,E3
587726031183937740,200.92936482,1.21824776,6.949291,train,E3
587726031185772681,205.03418356,1.2904764,4.77568,test,E3
587726031690400080,131.42657276,0.83333741,8.132948,test,E3
587726031691448576,133.85938596,0.85818478,5.272654,train,E3
587726031694201148,140.13285408,1.02917132,4.070016,train,E3
587726031701213316,156.04658674,1.46749578,5.605062,train,E3
587726031707242532,169.87265198,1.61960728,9.472154,train,E3
587726031707832413,171.15669684,1.7645382,4.955606,train,E3
587726031708291165,172.24374852,1.717053,4.905713,test,E3
587726031730704676,223.55178118,1.29498563,10.179186,train,E3
587726031731032069,224.17319119,1.27132024,5.436424,valid,E3
587726032238346470,156.74578352,1.92480543,8.047786,test,E3
587726032238608512,157.33939143,1.99223093,6.598929,test,E3
587726032240771230,162.2655807,2.00671438,4.324179,train,E3
587726032241885326,164.69807502,2.00849393,6.545667,train,E3
587726032245096501,172.13318198,2.09209991,11.156745,train,E3
587726032245358724,172.67539835,2.1238931,11.388315,valid,E3
587726032246341704,174.98945341,2.05266852,6.885198,train,E3
587726032249487484,182.18440251,2.10782962,5.783495,train,E3
587726032259383419,204.74224419,2.13610345,4.246373,test,E3
587726032261349585,209.31223756,2.03600472,10.967529,train,E3
587726032266133688,220.1667011,1.62805427,6.676402,train,E3
587726032267444428,223.17800196,1.68330963,6.25944,train,E3
587726032763879816,130.8163021,1.48409537,6.662875,train,E3
587726032774889586,155.87387012,2.35409367,7.691763,test,E3
587726032777117875,160.97604588,2.35846289,8.710457,train,E3
587726032780394586,168.57577171,2.52800659,5.044019,valid,E3
587726032785506469,180.23407093,2.66593574,5.386811,test,E3
587726032803070075,220.31303012,2.19199115,5.627999,train,E3
587726032803791029,221.95174374,2.08650587,5.607645,train,E3
587726032804053248,222.55874897,2.06066721,6.48763,valid,E3
587726032806019272,227.05486568,2.04047252,7.137702,valid,E3
587726033305927900,142.6155901,2.47656416,5.428144,test,E3
587726033306190001,143.21434268,2.3575081,4.83418,train,E3
587726033315758237,165.06372367,2.90521825,3.321729,test,E3
587726033317462110,168.9764805,2.91662722,5.187357,test,E3
587726033323360373,182.42884521,2.91896408,4.506871,valid,E3
587726033325195350,186.64621419,2.95963093,7.992957,train,E3
587726033333846106,206.38218713,2.80076594,6.638054,train,E3
587726033334042790,206.92475167,2.94415145,6.943252,train,E3
587726033335156926,209.43693678,2.79582684,8.157113,train,E3
587726033844502602,146.48835101,2.8418563,7.145906,train,E3
587726033849155778,157.17552269,3.10933008,4.87576,train,E3
587726033849352296,157.53191548,3.17793965,6.484931,train,E3
587726033853087812,166.0315476,3.33465301,4.802598,valid,E3
587726033856430169,173.77761088,3.35751435,7.539217,test,E3
587726033859051604,179.73630522,3.49027727,6.6693,test,E3
587726033863442548,189.75441529,3.3920241,6.524284,train,E3
587726033863508087,189.90381715,3.42292193,8.646441,train,E3
587726033866063984,195.73135482,3.33082763,4.362884,test,E3
587726033866064069,195.85556009,3.44793118,4.564437,train,E3
587726033870586042,206.17243562,3.29702593,5.589881,train,E3
587726100411384098,217.50782124,3.39781976,5.270479,train,E3
587726100413415628,222.02197844,3.29670274,6.211638,train,E3
587726100417085451,230.40167161,2.8049318,4.25281,train,E3
587726100945567867,211.27983255,4.06767807,4.223911,train,E3
587726100949172391,219.49502537,3.87008636,8.81231,valid,E3
587726100957888772,239.47135035,2.57363959,6.636686,valid,E3
587726100958150991,240.13209596,2.57749754,4.320066,train,E3
587726101488205934,224.4719733,4.07036062,6.829149,train,E3
587726101489713408,227.92905957,3.83949647,10.123135,train,E3
587726101491089605,231.06922541,3.64488532,13.780227,train,E3
587726101491679608,232.52433025,3.55691271,6.642655,train,E3
587726101492007257,233.27926952,3.46077189,7.903977,test,E3
587726101492793698,235.0683825,3.40788887,5.098618,test,E3
587726101494169922,238.18648795,3.04563133,10.285478,train,E3
587726101494497613,238.94545886,3.15142083,5.595575,train,E3
587726101495284140,240.76435312,3.027198,3.449082,train,E3
587726102025732261,225.9933717,4.37995482,4.952989,train,E3
587726102026715289,228.22214999,4.15619015,4.389239,train,E3
587726102026715334,228.27684009,4.19455803,7.388731,train,E3
587726102029730029,235.17099948,3.68987013,5.121443,train,E3
587726102030319631,236.47816861,3.7410463,3.539495,test,E3
587726102031827317,240.02791859,3.46586297,4.334929,train,E3
587726102556508349,212.12807093,5.45396875,5.350438,train,E3
587726102559981780,220.06468328,5.06963436,9.117032,valid,E3
587726102564176182,229.67056537,4.41816229,9.829855,test,E3
587727865645236269,120.33121346,38.27509483,6.627538,train,E3
587727865645760816,121.33803063,39.33769005,5.20139,valid,E3
587727865646153960,122.12690238,39.89307466,8.446801,train,E3
587727865649889516,129.63382757,46.57323422,8.413714,train,E3
587727866181517560,119.00188776,37.37340498,5.124369,test,E3
587727866184073419,123.64161872,42.0282258,6.909062,valid,E3
587727866717995044,117.7627037,36.9566541,5.603338,train,E3
587727866719306139,120.26815886,39.40678328,4.754562,valid,E3
587727867254931815,117.51310744,37.3886994,3.730424,train,E3
587727867255980280,119.31891826,39.20580314,4.392101,test,E3
587727942422167730,147.42866949,1.10746599,7.139957,train,E3
587727942423150736,149.58784615,1.09310068,6.622509,valid,E3
587727942423871625,151.22022879,1.08675592,8.403016,valid,E3
587727942957531342,143.96511048,1.38520112,6.79719,valid,E3
587727942957793428,144.44976141,1.43605484,7.209627,train,E3
587727944027275510,134.69782009,1.84251457,9.746418,train,E3
587727944562508005,130.95632123,2.14574154,6.201737,valid,E3
587727944567423147,142.20691126,2.62254441,5.409508,train,E3
587727944571093199,150.65748484,2.74222577,8.733552,valid,E3
587728307486261350,156.00994329,1.33414639,4.267022,valid,E3
587728307486392442,156.31120977,1.24869217,8.958161,train,E3
587728307487309953,158.47784941,1.31030223,10.278621,test,E3
587728307487899774,159.80779257,1.25826898,7.799791,train,E3
587728307490324602,165.27204422,1.4699281,5.292927,train,E3
587728307493208246,171.94187592,1.41242054,8.316469,train,E3
587728307493404793,172.37528154,1.40724394,7.238863,train,E3
587728307495108761,176.23374882,1.60100522,4.908002,test,E3
587728308023328922,156.52584575,1.77004308,6.512454,train,E3
587728308029620352,170.88894598,1.99950861,4.753271,valid,E3
587728308030472258,172.83228756,1.86891124,6.853224,train,E3
587728308032831588,178.16633035,2.03793557,12.366503,train,E3
587728308561314003,159.05065885,2.05709583,11.623059,test,E3
587728308563017803,162.84739971,2.21824682,5.573988,train,E3
587728308564590768,166.54481042,2.3661235,5.57448,test,E3
587728308566622274,171.07938419,2.351336,6.214143,test,E3
587728308566687858,171.36047761,2.34418325,10.217741,train,E3
587728308566753463,171.4754391,2.30502226,5.697152,train,E3
587728309103100058,170.20107747,2.6613097,4.606628,valid,E3
587728309104017637,172.3947976,2.66148226,5.109152,train,E3
587728309106573396,178.17012449,2.77412218,3.439634,train,E3
587728309633482937,155.45743535,2.85532067,9.457764,valid,E3
587728309634334802,157.3639817,3.04899067,5.867605,train,E3
587728309637742746,165.13800573,3.01490654,4.992036,train,E3
587728309642723464,176.61027856,3.26936697,4.860615,valid,E3
587728310171730060,158.52173745,3.33404636,4.461039,valid,E3
587728310179659912,176.73151906,3.54604646,6.337266,test,E3
587728666116292861,123.90678356,43.75111804,8.368789,test,E3
587728666117603565,126.59224341,46.07691429,5.212485,valid,E3
587728668800712732,114.75603367,31.91470966,13.004298,train,E3
587728668803399981,119.0633204,37.03897782,4.523423,test,E3
587728668803793002,119.6171291,37.7866185,30.225431,train,E3
587728668807659774,126.96402469,44.68937436,5.788418,test,E3
587728669341712665,121.10563127,39.93062741,4.075096,valid,E3
587728669341909299,121.36069457,40.38698985,5.520215,train,E3
587728669875962231,116.11032135,35.38207672,5.2204,valid,E3
587728669879107814,121.56293489,41.12623633,7.743945,train,E3
587728669880221763,123.62511669,43.14343154,17.950153,train,E3
587728669880746127,124.61758606,44.10624408,7.121064,train,E3
587728670411653515,113.97631003,33.38544669,4.656971,valid,E3
587728670416044352,121.25845946,41.59693583,5.516964,train,E3
587728670417420488,123.97221361,43.94701298,5.250328,valid,E3
587728676854890633,171.85275029,63.28898317,7.299511,train,E3
587728676856201233,178.36029022,63.60528758,7.873397,valid,E3
587728677395693770,192.07558406,64.03956977,8.286379,valid,E3
587728678469632117,193.21890754,64.91214249,5.17252,train,E3
587728679005323488,187.09751186,65.5416014,5.922274,train,E3
587728679540687013,178.73753421,65.7964056,3.640036,train,E3
587728879262040251,143.8435874,3.0172241,7.474157,train,E3
587728879267741860,156.88211712,3.6639599,5.203844,valid,E3
587728879267873025,157.24700003,3.6310347,5.758937,valid,E3
587728879793602909,131.73701669,2.75873579,5.083752,train,E3
587728879796617495,138.65602195,3.22300804,4.286234,test,E3
587728879798911188,143.8743254,3.3580585,7.580821,test,E3
587728879799107833,144.34708925,3.53419236,4.880531,valid,E3
587728879800090881,146.59379801,3.6175487,6.546605,test,E3
587728879801139450,148.96984131,3.68915158,4.314539,train,E3
587728879806120186,160.35347561,4.1847957,8.651637,train,E3
587728879808610478,166.00870361,4.3604605,7.723741,train,E3
587728880332439724,136.10411956,3.30067589,9.175159,test,E3
587728880341876869,157.68713457,4.64205306,4.799252,train,E3
587728880866754787,130.34949301,3.44550396,4.094429,valid,E3
587728880871145654,140.2899121,4.05167595,7.226205,train,E3
587728880871407785,140.93600213,4.09291666,5.235996,train,E3
587728880877043810,153.77721251,4.82648335,6.063569,train,E3
587728880878813302,157.83744983,5.07574895,4.714648,train,E3
587728880879141002,158.6817729,5.03699007,4.876266,test,E3
587728881418830006,165.1104924,5.54457745,4.19242,train,E3
587728905025749223,117.98240418,32.76030838,4.990428,train,E3
587728905028239428,122.14487723,37.17497541,5.09251,test,E3
587728905563799850,119.50905438,35.09616346,4.624111,train,E3
587728906637869448,119.13858456,36.24428606,7.020294,train,E3
587728917909143645,207.97397826,62.41783536,8.248689,train,E3
587728917909340271,208.71539333,62.11979227,5.167926,test,E3
587728918176727264,204.11976084,63.02536483,17.644657,train,E3
587728918984851631,217.30239375,61.14684748,7.317921,train,E3
587728918988193985,229.70763299,56.94633404,4.339227,test,E3
587728919519166577,206.38039778,64.06496556,4.637896,train,E3
587728920060297432,225.08249974,59.81838006,8.546603,train,E3
587728930797388088,117.51157703,32.77945775,7.793787,test,E3
587728930804269235,130.83867742,44.5700368,8.478777,train,E3
587728930807480554,138.84568661,49.53753161,4.959343,train,E3
587728931340026079,127.85173808,43.09429138,7.511098,test,E3
587728931344875626,139.88942998,50.59549266,9.789954,train,E3
587728931345662072,142.17453093,51.76889326,9.549802,test,E3
587728931346251864,144.09501704,52.36977989,8.25179,train,E3
587728931876110512,125.87754881,42.01371879,6.652241,train,E3
587728931877028097,127.74154396,43.7059636,5.896165,train,E3
587728931878535223,131.10043489,46.12731604,4.549522,train,E3
587728931880763492,136.94816155,49.48007388,6.461836,train,E3
587728931884564538,148.21449344,54.57240684,7.319221,train,E3
587728932409508134,118.85721786,36.18846674,4.260688,train,E3
587728932415602968,131.29974574,46.73838954,3.643595,train,E3
