objid,ra,dec,hubble,group
,131.22299999999998,55.054106,S0,test_expert
,134.19378999999998,56.786817000000006,S0,valid
,153.73712,64.363111,S0,test_expert
,210.91383,65.387408,S0,train
,218.88612,63.529972,S0,train
,112.97912,37.869981,S0,train
,116.98808,43.144172,S0,train
,133.45246,57.171903,S0,train
,133.64542,57.166792,S0,train
,134.00799999999998,57.391044,S0,test_expert
,187.29908,68.005472,S0,train
,125.02675,52.028844,S0,train
,213.47312,65.805836,S0,valid
,259.62971,60.586158,S0,train
,260.436,59.082717,S0,train
,261.72112000000004,56.848836,S0,test_expert
,262.67637,56.639439,S0,train
,262.68687,56.352028,S0,train
,261.46396,60.194186,S0,test_expert
,263.09679,58.482697,S0,train
,263.4125,59.581208,S0,valid
,264.68021,57.239272,S0,test_expert
,256.97212,64.875303,S0,train
,261.82237000000003,58.485536,S0,test_expert
,261.88212000000004,58.475922,S0,train
,262.86583,56.739575,S0,valid
,262.07383,60.01536899999999,S0,test_expert
,263.82742,56.69733299999999,S0,train
,260.24162,64.272603,S0,train
,263.05079,59.941597,S0,train
,262.95954,59.615569,S0,train
,260.44992,65.60480799999999,S0,valid
,121.75692,45.70815800000001,S0,train
,123.96025,47.811072,S0,train
,118.71329,43.182647,S0,valid
,123.5555,48.138267,S0,valid
,116.33042,40.993494,S0,train
,119.93612,45.366092,S0,valid
,114.86075,40.063442,S0,valid
,116.70354,43.374831,S0,test_expert
,209.11962,64.62870600000001,S0,train
,221.63546,61.483111,S0,valid
,157.37028999999995,64.29370300000001,S0,train
,209.70667,64.92616899999999,S0,valid
,213.12221,64.376853,S0,test_expert
,221.00325,62.215197,S0,test_expert
,229.84017000000003,59.139972,S0,train
,241.778,52.133325,S0,test_expert
,173.48308,67.01866700000001,S0,train
,229.02283,60.00019399999999,S0,test_expert
,244.23621,50.931353,S0,valid
,155.4955,64.980047,S0,train
,224.86612,62.109878,S0,train
,164.15662,66.961864,S0,train
,199.17158,67.68849200000001,S0,train
,223.70275,63.020033,S0,train
,243.09421,52.974528,S0,train
,245.24779,51.464367,S0,train
,127.90921000000002,51.112222,S0,test_expert
,128.54117,51.822617,S0,train
,131.09812,53.444481,S0,test_expert
,131.11292,53.48785,S0,test_expert
,131.88379,53.905311,S0,test_expert
,133.35671000000002,54.909969,S0,train
,136.72862,56.936225,S0,train
,131.04458,53.980817,S0,train
,128.11717,52.606253,S0,test_expert
,134.91037,56.878967,S0,train
,124.64562,50.645525,S0,train
,130.40775,54.918561,S0,valid
,131.75937,55.65578299999999,S0,test_expert
,132.91267,57.10750600000001,S0,test_expert
,253.12121,40.311942,S0,train
,253.48467,39.812617,S0,train
,254.48729,39.255322,S0,train
,254.45671,39.216878,S0,train
,254.68533,39.782975,S0,train
,247.36637,48.8418,S0,valid
,249.35762000000003,46.837892,S0,train
,250.04721,46.282017,S0,valid
,251.46621,44.6372,S0,test_expert
,254.53558,40.89570300000001,S0,valid
,256.0325,38.867636,S0,train
,180.52254,1.5259,S0,train
,181.41937,1.593481,S0,test_expert
,205.83092,1.322372,S0,train
,212.82383,1.275269,S0,valid
,212.85925,1.286517,S0,train
,213.08408,1.272533,S0,train
,219.32325,1.203711,S0,valid
,226.69,1.002781,S0,test_expert
,180.67783,1.952206,S0,train
,180.86975,1.976425,S0,test_expert
,180.90675,2.046919,S0,test_expert
,189.81575,1.954061,S0,train
,191.41962,1.975306,S0,train
,205.30012,1.779811,S0,valid
,213.29375,1.771419,S0,train
,213.63596,1.731597,S0,train
,214.09508,1.591175,S0,train
,215.78725,1.6715810000000002,S0,valid
,181.08529,2.425033,S0,train
,181.32492,2.289525,S0,train
,193.61392,2.3498330000000003,S0,valid
,194.46762,2.351603,S0,test_expert
,214.23946,2.177642,S0,train
,214.36171,2.046875,S0,valid
,221.74433,1.839819,S0,test_expert
,225.21908,1.764189,S0,train
,227.88687,1.782039,S0,test_expert
,186.23546,2.779144,S0,test_expert
,191.15708,2.859044,S0,test_expert
,192.40912,2.755608,S0,train
,193.923,2.713478,S0,valid
,224.11646,2.206881,S0,test_expert
,183.99058,3.3058940000000003,S0,train
,185.67642,3.141825,S0,test_expert
,187.67587,3.163897,S0,valid
,189.54925,3.228397,S0,train
,195.54487,3.106608,S0,valid
,184.51767,3.554706,S0,test_expert
,195.719,3.548997,S0,valid
,206.99046,3.449631,S0,train
,181.69675,1.286061,S0,valid
,181.66408,1.284244,S0,train
,212.88933,1.159481,S0,train
,133.95946,0.831133,S0,train
,139.97992,0.945147,S0,train
,143.25183,1.04175,S0,train
,144.21583,1.123339,S0,train
,164.25725,1.568019,S0,valid
,164.43087,1.567317,S0,test_expert
,164.46604,1.677717,S0,train
,175.20725,1.758833,S0,valid
,180.936,1.6950580000000002,S0,valid
,181.14192,1.7382080000000002,S0,valid
,181.40712,1.828206,S0,valid
,189.61983,1.7543419999999998,S0,train
,189.59225,1.679167,S0,train
,190.99037,1.7271720000000002,S0,train
,191.48642,1.799975,S0,train
,194.20633,1.832381,S0,valid
,194.96733,1.640353,S0,test_expert
,203.02325,1.597342,S0,train
,220.67758,1.319972,S0,test_expert
,140.29292,1.472722,S0,valid
,140.73721,1.433994,S0,train
,149.466,1.755406,S0,train
,151.13946,1.78775,S0,train
,152.23071000000004,1.7391720000000002,S0,test_expert
,155.36583000000005,1.8823330000000005,S0,train
,163.32592,1.913714,S0,train
,172.13317,2.092103,S0,train
,181.33979,2.0863080000000003,S0,train
,182.79512,2.255531,S0,valid
,198.05367,2.120933,S0,test_expert
,198.46829,2.132564,S0,train
,202.97037,2.016425,S0,test_expert
,207.989,2.003358,S0,test_expert
,208.11725,1.945019,S0,train
,213.49762,1.8318,S0,valid
,213.50962,1.847886,S0,train
,213.9615,1.882611,S0,train
,227.64508,1.5084110000000002,S0,train
,132.26308,1.538436,S0,train
,142.65458,1.995667,S0,train
,161.22571000000005,2.317586,S0,train
,162.49125,2.4074310000000003,S0,train
,166.36687,2.562117,S0,valid
,167.77886999999996,2.479978,S0,train
,168.53883000000005,2.456833,S0,train
,168.70983,2.460547,S0,train
,171.3215,2.446917,S0,valid
,181.33692,2.5342830000000003,S0,train
,185.85054,2.679011,S0,train
,207.99867,2.469939,S0,train
,214.48417,2.307731,S0,train
,228.04787,2.010206,S0,test_expert
,228.07492,2.032525,S0,train
,131.33667,2.003992,S0,train
,137.71158,2.301494,S0,valid
,145.53212,2.468092,S0,train
,148.00011999999995,2.5866860000000003,S0,train
,148.04437,2.623406,S0,train
,154.84354,2.742597,S0,valid
,161.06946000000005,2.78775,S0,test_expert
,166.6105,2.865394,S0,test_expert
,167.14096,2.858147,S0,train
,196.1745,2.963714,S0,train
,198.75925,3.016825,S0,train
,199.20979,2.995619,S0,train
,199.9035,3.032594,S0,train
,206.13562,2.954075,S0,test_expert
,207.04467,2.852894,S0,valid
,207.27342,2.926297,S0,valid
,208.92354,2.871106,S0,valid
,209.69004,2.844269,S0,train
,216.2245,2.7497830000000003,S0,train
,218.30971,2.652675,S0,train
,146.48837,2.841828,S0,train
,150.4695,3.011319,S0,train
,151.513,3.109794,S0,train
,151.58404,3.124547,S0,train
,156.25503999999995,3.224378,S0,valid
,165.81037,3.342292,S0,train
,165.89758,3.337419,S0,train
,166.54254,3.320706,S0,train
,167.17087,3.4198690000000003,S0,test_expert
,167.64767,3.267292,S0,train
,178.45078999999996,3.490764,S0,test_expert
,187.58087,3.453528,S0,train
,187.72942,3.491858,S0,test_expert
,197.76742,3.418567,S0,valid
,203.45771,3.315836,S0,train
,203.51967,3.3470470000000003,S0,train
,213.6775,3.109419,S0,valid
,215.06875,3.133208,S0,valid
,217.58308,3.091425,S0,test_expert
,218.357,3.093311,S0,train
,217.82833,3.507206,S0,train
,219.43929,3.308614,S0,train
,219.54125,3.340044,S0,train
,220.15787000000003,3.377031,S0,test_expert
,220.1225,3.432756,S0,train
,220.21954,3.418314,S0,train
,220.24192,3.451567,S0,valid
,220.4565,3.443756,S0,train
,231.39196,2.6965830000000004,S0,train
,232.35542,2.742975,S0,test_expert
,232.41279,2.753083,S0,train
,236.59683,2.359556,S0,train
,214.04933,4.089828,S0,train
,218.50612,3.797431,S0,train
,218.4805,3.834128,S0,train
,218.53442,3.901567,S0,train
,219.00033,3.899914,S0,test_expert
,219.43896,3.807058,S0,valid
,219.91571,3.72085,S0,train
,220.09225,3.735761,S0,train
,220.57033,3.812403,S0,test_expert
,220.86746,3.783714,S0,test_expert
,223.80662,3.611964,S0,test_expert
,229.29646,3.351617,S0,train
,231.20571,3.108381,S0,test_expert
,232.38608,3.0531330000000003,S0,test_expert
,213.791,4.477914,S0,train
,220.26387000000003,4.194128,S0,train
,226.76254,3.8945,S0,train
,229.22225,3.635181,S0,train
,229.95912,3.570808,S0,train
,230.0955,3.53485,S0,train
,231.06921,3.644883,S0,train
,232.36225,3.4811,S0,valid
,233.95071,3.377908,S0,test_expert
,234.85237,3.414917,S0,valid
,240.82046,3.012197,S0,train
,211.12604,5.108178,S0,train
,213.20871,4.873511,S0,train
,223.14675,4.545892,S0,train
,229.45487000000003,4.162575,S0,test_expert
,229.67696,4.0637360000000005,S0,train
,234.18146,3.815656,S0,train
,223.55975,4.794406,S0,train
,227.56742000000003,4.530361,S0,test_expert
,230.21562000000003,4.391292,S0,test_expert
,312.19608,-6.994389,S0,test_expert
,317.31017,-7.73855,S0,train
,341.87308,-8.037156,S0,test_expert
,318.2186200000001,-7.760631,S0,train
,324.8034600000001,-8.719436,S0,train
,326.20546,-8.736789,S0,train
,333.05033,-9.416506,S0,train
,345.11929,-10.379344,S0,train
,310.09404,-6.358928,S0,train
,318.72596,-7.407686,S0,train
,327.05808,-8.545994,S0,valid
,331.90346,-8.837047,S0,train
,336.87387,-9.273569,S0,train
,337.29825,-9.33455,S0,train
,338.17358,-9.463042,S0,train
,310.05,-5.92955,S0,train
,324.03408,-7.5862,S0,train
,335.58196,-8.935319,S0,train
,342.91546,-9.375942,S0,train
,311.51262,-5.740978,S0,test_expert
,319.2791200000001,-6.724417,S0,valid
,319.858,-6.758411,S0,test_expert
,329.53125,-7.929281,S0,test_expert
,329.83808,-7.846861,S0,train
,331.5911200000001,-8.089972,S0,test_expert
,343.35746,-9.065208,S0,train
,344.32117,-8.964131,S0,train
,310.29408,-5.111447,S0,train
,317.32658,-6.131883,S0,train
,319.32617,-6.229639,S0,valid
,323.19879,-6.789803,S0,train
,325.7741200000001,-7.0684559999999985,S0,test_expert
,326.1832100000001,-7.057731,S0,valid
,329.3905,-7.458153,S0,valid
,329.42987,-7.396528,S0,test_expert
,346.18325,-8.703225,S0,train
,347.9233700000001,-8.79525,S0,valid
,349.68167,-8.915142,S0,train
,316.2861200000001,-5.399853,S0,test_expert
,330.05729,-6.980036,S0,valid
,359.1829600000001,-11.178364,S0,train
,4.57662,-11.221719,S0,train
,6.25929,-11.177747,S0,train
,12.10204,-11.142381,S0,train
,14.875329999999998,-10.905569,S0,train
,22.65917,-10.763508,S0,valid
,46.53046,-8.594444000000001,S0,train
,48.2675,-8.398564,S0,valid
,56.38433000000001,-7.396475,S0,valid
,58.48562,-7.072964,S0,test_expert
,9.25158,-10.695375,S0,valid
,20.77467,-10.443169,S0,valid
,35.57625,-9.277783,S0,valid
,59.50937,-6.682981,S0,train
,62.52636999999999,-6.05165,S0,train
,349.67946,-10.007639,S0,train
,350.33487,-10.096597,S0,train
,13.1975,-10.200106,S0,valid
,14.03708,-10.177267,S0,train
,20.53842,-9.888556,S0,train
,26.65183,-9.6959,S0,valid
,29.34483,-9.508478,S0,train
,40.70287,-8.399064,S0,valid
,41.54112,-8.312828,S0,train
,57.90079,-6.4548190000000005,S0,valid
,3.3364199999999995,-9.922683,S0,train
,7.5377100000000015,-9.953278,S0,train
,10.64162,-9.911731,S0,train
,11.26058,-9.808103,S0,train
,11.97546,-9.753886,S0,train
,16.28267,-9.709019,S0,train
,20.99575,-9.564986,S0,train
,24.28579,-9.363472,S0,test_expert
,24.98412,-9.242403,S0,train
,40.86275,-8.109328,S0,train
,40.92471,-8.101181,S0,train
,41.00987,-7.974444,S0,test_expert
,44.39012,-7.758828,S0,train
,45.29442,-7.583253,S0,train
,52.63942,-6.721025,S0,train
,54.38904,-6.520444,S0,train
,55.50561999999999,-6.197678,S0,train
,5.46312,-9.49225,S0,train
,10.45904,-9.42985,S0,test_expert
,14.40308,-9.240206,S0,train
,18.77829,-9.160353,S0,valid
,24.11679,-8.858417,S0,train
,24.49954,-9.007194,S0,test_expert
,35.07967,-8.079814,S0,train
,50.87346,-6.495606,S0,test_expert
,55.04579,-5.9158,S0,train
,7.388210000000001,-9.080739,S0,valid
,8.93133,-9.061769,S0,valid
,9.64262,-9.112853,S0,valid
,19.67462,-8.799333,S0,valid
,21.87179,-8.554281,S0,valid
,26.65467,-8.369553,S0,valid
,44.75062,-6.760522,S0,test_expert
,52.99054,-5.702389,S0,valid
,57.33975,-5.175858,S0,train
,309.90762,-6.4228830000000015,S0,train
,309.25396,-5.996425,S0,test_expert
,309.45817,-6.090772,S0,train
,319.54187,-7.324186,S0,test_expert
,324.64408,-7.90715,S0,train
,325.97271,-8.125289,S0,train
,326.85958,-7.846419,S0,train
,328.33154,-7.914189,S0,train
,314.60721,-5.8128470000000005,S0,train
,345.2961200000001,13.159044,S0,train
,348.23721,13.516753,S0,train
,1.52383,13.978839,S0,train
,330.4235,11.856778,S0,train
,330.99179,11.905906,S0,train
,344.75075,13.497685999999998,S0,train
,348.10212,13.951269,S0,train
,348.10829,13.913935999999998,S0,valid
,350.86825,13.977442000000002,S0,test_expert
,351.06883,13.966469,S0,train
,351.20487,13.971061,S0,train
,351.204,13.996542000000002,S0,train
,355.23554,14.266067,S0,train
,2.2829200000000003,14.465507999999998,S0,train
,316.017,9.917611,S0,train
,319.5699600000001,10.592269,S0,test_expert
,346.7285,14.191756,S0,train
,348.36671,14.269825,S0,train
,348.381,14.327428,S0,train
,351.95308,14.475306,S0,test_expert
,356.76579,14.841764,S0,valid
,357.99612,14.751131,S0,valid
,322.24275,11.3665,S0,train
,323.31858,11.690067,S0,train
,323.3366200000001,11.593428,S0,test_expert
,328.12208,12.411381,S0,train
,339.77879,14.02955,S0,train
,350.98092,14.794767000000002,S0,train
,351.201,15.000067,S0,train
,351.99046,14.991682999999998,S0,train
,355.46029,15.043867,S0,valid
,317.8791700000001,11.143919,S0,test_expert
,333.91912,13.604731,S0,train
,344.14558,14.886556,S0,train
,351.92471,15.355567,S0,train
,1.29875,15.646167000000002,S0,train
,317.5021700000001,11.510631,S0,train
,327.66004,13.288169,S0,train
,332.95512,13.967667,S0,train
,333.99779,14.124964000000002,S0,train
,346.67392,15.451085999999998,S0,valid
,349.19896,15.583286,S0,valid
,350.4685,15.693158,S0,train
,352.55683,15.761019,S0,train
,354.28883,15.916785999999998,S0,train
,354.67167,15.954633,S0,train
,1.00671,-10.830222,S0,valid
,3.04842,-10.928133,S0,train
,4.36171,-10.843464,S0,train
,7.90233,-10.888192,S0,train
,10.47204,-10.832769,S0,train
,10.65354,-10.822789,S0,train
,14.16996,-10.912422,S0,valid
,14.91654,-10.882072,S0,train
,14.9055,-10.332475,S0,train
,15.25479,-10.302278,S0,valid
,8.97592,-10.0877,S0,train
,8.99925,-10.1217,S0,train
,13.88521,-9.940706,S0,train
,14.01704,-9.922567,S0,train
,18.78883,-9.763692,S0,train
,358.90775,-9.634242,S0,train
,4.26204,-9.679661,S0,train
,4.91221,-9.673928,S0,test_expert
,7.5586699999999984,-9.758,S0,test_expert
,10.71575,-9.62995,S0,train
,10.79537,-9.681692,S0,train
,14.48546,-9.525239,S0,valid
,4.49742,-9.272167,S0,train
,8.741539999999999,-9.342211,S0,train
,8.91958,-9.169542,S0,train
,9.31525,-9.336542,S0,train
,10.30087,-9.169522,S0,test_expert
,10.46025,-9.303128,S0,train
,10.45092,-9.284217,S0,train
,10.67483,-9.292008,S0,valid
,12.81867,-9.125025,S0,train
,14.44333,-9.218928,S0,train
,10.07783,-8.882536,S0,valid
,10.19362,-8.834744,S0,train
,10.61546,-8.7641,S0,test_expert
,14.72146,-8.775194,S0,train
,16.395,-8.603542,S0,train
,21.70783,-8.490883,S0,test_expert
,26.158620000000006,-9.861892,S0,train
,26.42175,-9.752556,S0,train
,24.34721,-9.099642,S0,train
,25.80208,-9.003272,S0,train
,25.31812,-8.594236,S0,valid
,27.85958,-8.581286,S0,test_expert
,25.23679,-8.242361,S0,train
,26.33779,-8.197461,S0,train
,316.46383,9.210342,S0,train
,315.74529,10.550175,S0,train
,315.83129,10.944153,S0,train
,34.39692,-9.189475,S0,train
,32.14921,-8.631933,S0,train
,32.12642,-7.760869,S0,train
,33.36575,-7.697261,S0,train
,35.5195,-7.562206,S0,test_expert
,113.89058,31.4093,S0,test_expert
,120.9055,39.44253300000001,S0,train
,121.50583,39.964639,S0,train
,121.07629,40.195725,S0,test_expert
,121.28712,40.591561,S0,train
,128.94446000000002,47.058386,S0,train
,113.07021,31.880031,S0,test_expert
,119.98462,39.770258,S0,valid
,120.57104,40.423919,S0,valid
,350.66492,-10.323411,S0,train
