objid,ra,dec,hubble,group
J01513400-08235598,27.89167,-8.398883,SBb,test_expert
J01514533-08332035,27.93887,-8.555653,SBb,train
J02101149-09033559,32.54787,-9.059886,SBb,train
J02131579-07394279,33.31579,-7.661886,SBb,train
J02214276-07284284,35.42817,-7.478567,SBb,train
J23363442-09313207,354.14342,-9.525575,SBb,valid
J02015933-08144195,30.49721,-8.244986,SBb,test_expert
J09054840+51061305,136.45167,51.103625,SBb,test_expert
J09010568+52385804,135.27366999999998,52.64945600000001,SBb,train
J09483085+57581493,147.12854,57.970814,SBb,train
J11085155+60083490,167.21479,60.143028,SBb,train
J11443304+61320103,176.13767,61.533619,SBb,train
J10280489+59045356,157.02037,59.081544,SBb,test_expert
J12192490+62070615,184.85375,62.118375,SBb,test_expert
J12174366+62375738,184.43192,62.632606,SBb,train
J10461220+60544694,161.55083,60.91303900000001,SBb,test_expert
J00131178+14534084,3.2990800000000005,14.894678,SBb,train
J00244269+14492851,6.17787,14.824585999999998,SBb,train
J00190824+15445759,4.7843300000000015,15.749331,SBb,train
J09583823+01032874,149.65929,1.057983,SBb,valid
J08484021+01021968,132.16754,1.0388,SBb,train
J10000810+02455448,150.03375,2.765133,SBb,test_expert
J10201672+01121459,155.06967,1.204053,SBb,train
J10185707+01393613,154.73779,1.660036,SBb,train
J10591141+01483307,164.79754,1.809186,SBb,test_expert
J11083801+01523524,167.15837,1.876456,SBb,train
J11514330+01592861,177.93042,1.991281,SBb,test_expert
J11075960+02431464,166.99833,2.720733,SBb,train
J11342005+02462553,173.58354,2.7737580000000004,SBb,train
J10164057+02512519,154.16904,2.856997,SBb,train
J10471075+02594929,161.79478999999995,2.997025,SBb,train
J11012120+03022580,165.33833,3.0405,SBb,train
J11214243+03342455,170.42678999999995,3.573486,SBb,train
J09081323+51390661,137.05512,51.651836,SBb,valid
J09422076+55443278,145.5865,55.74243900000001,SBb,train
J09274929+54323622,141.95537,54.54339399999999,SBb,valid
J08595884+51444478,134.99517,51.745772,SBb,valid
J09122800+53154729,138.11667,53.263136,SBb,train
J08102781+41565888,122.61587,41.949689,SBb,train
J08215131+42520256,125.46379,42.867378,SBb,train
J07552529+39110985,118.85537,39.186069,SBb,train
J08302259+47092300,127.59412,47.156389,SBb,valid
J13274384+62455988,201.93267,62.766633,SBb,test_expert
J13344250+62342821,203.67708,62.574503,SBb,test_expert
J11242557+64211889,171.10654,64.35524699999999,SBb,train
J11371548+64444650,174.3145,64.74625,SBb,train
J11230693+65150694,170.77886999999996,65.251928,SBb,train
J12224675+65503793,185.69479,65.843869,SBb,train
J09415781+03075691,145.49087,3.132475,SBb,test_expert
J09565905+03484700,149.24604,3.813056,SBb,train
J10061691+03493988,151.57046,3.827744,SBb,test_expert
J10222441+03595045,155.60171,3.997347,SBb,valid
J10301936+04101054,157.58067,4.169594,SBb,train
J10484715+04185663,162.19646,4.315731,SBb,train
J11060235+04254574,166.50978999999995,4.429372,SBb,train
J09033335+03223299,135.88896,3.375831,SBb,test_expert
J10513673+04390383,162.90304,4.651064,SBb,train
J11102317+04472295,167.59654,4.789708,SBb,valid
J11072874+03480843,166.86975,3.802342,SBb,train
J11191485+03575132,169.81187,3.964256,SBb,train
J09120367+02523300,138.01529,2.875833,SBb,train
J10034568+03403480,150.94033000000005,3.676333,SBb,test_expert
J10313745+04010705,157.90604,4.018625,SBb,test_expert
J11045913+04172812,166.24636999999996,4.291144,SBb,valid
J09021569+03101175,135.56537,3.169931,SBb,valid
J11302343+04414581,172.59762,4.696058,SBb,train
J12182675+04584460,184.61146,4.979056,SBb,test_expert
J09040370+03350500,136.01542,3.584722,SBb,test_expert
J10225101+04455677,155.71254,4.7657690000000015,SBb,train
J10242873+04404711,156.11971,4.679753,SBb,train
J10450998+04564016,161.29158,4.944489,SBb,train
J11454914+05201715,176.45475,5.338097,SBb,train
J11482971+05132849,177.12379,5.224581,SBb,train
J12193684+05235213,184.9035,5.397814,SBb,test_expert
J10395727+05172159,159.98862,5.289331,SBb,train
J10373619+05361327,159.40079,5.603686,SBb,test_expert
J11591653+06111845,179.81887,6.188458,SBb,train
J12180809+06082235,184.53371,6.139542,SBb,test_expert
J13471535+62281083,206.81396,62.469675,SBb,valid
J14423356+61103859,220.63983,61.177386,SBb,train
J08263301+40503857,126.63754,40.844047,SBb,train
J08120074+39004513,123.00308,39.012536,SBb,train
J09121458+49454077,138.06075,49.761325,SBb,train
J09345771+52215610,143.74046,52.365583,SBb,valid
J08323347+43584515,128.13946,43.979208,SBb,test_expert
J08351637+44295357,128.81821000000002,44.498214,SBb,train
J08390927+45074775,129.78862,45.129931,SBb,valid
J07440333+33043857,116.01387,33.077381,SBb,test_expert
J10143955-00495128,153.66478999999995,-0.8309110000000001,SBb,train
J10093256-00141459,152.38567,-0.237386,SBb,valid
J10391179-00243410,159.79912,-0.409472,SBb,train
J10052408+00323789,151.35033,0.543858,SBb,test_expert
J14083694+03252261,212.15392000000003,3.422947,SBb,test_expert
J12595328+04182273,194.972,4.306314,SBb,train
J13372936+04061598,204.37233,4.104439,SBb,train
J14153547+03553277,213.89779,3.925769,SBb,test_expert
J15420333+02414712,235.51387000000003,2.696422,SBb,train
J12582115+04530832,194.58812,4.885644,SBb,train
J13391326+04372401,204.80525,4.623336,SBb,train
J13400015+04403906,205.00062,4.677517,SBb,train
J15055655+03422631,226.48562,3.707308,SBb,train
J15202956+03254832,230.12317,3.430089,SBb,valid
J15393944+03115651,234.91433,3.199031,SBb,valid
J16000209+02434804,240.00871,2.730011,SBb,train
J12401146+05224203,190.04775,5.378342,SBb,train
J12542100+05165752,193.5875,5.282644,SBb,train
J13412256+05022441,205.344,5.040114,SBb,test_expert
J14162467+04380187,214.10279,4.633853,SBb,valid
J14255377+04383372,216.47404,4.6427,SBb,train
J15143852+04021069,228.6605,4.036303,SBb,valid
J13132098+06034060,198.33742,6.061278,SBb,train
J15143139+58503548,228.63079,58.843189,SBb,train
J14590135+61135388,224.75562,61.231633,SBb,train
J15534640+54442818,238.44333,54.741161,SBb,train
J16164503+52010072,244.18762,52.016867,SBb,train
J16460700+42273745,251.52917,42.460403,SBb,valid
J17000717+37502223,255.02987,37.839508,SBb,valid
J16220073+49311502,245.50304,49.520839,SBb,train
J16463483+43010738,251.64512,43.018717,SBb,test_expert
J16514169+41400616,252.92371,41.668378,SBb,train
J17000167+38485770,255.00696,38.816028,SBb,train
J16341779+47252188,248.57412,47.422744,SBb,train
J17031540+38391627,255.81417,38.654519,SBb,train
J16374627+46583012,249.44279,46.975033,SBb,train
J16533259+43260712,253.38579,43.435311,SBb,valid
J10170511+54491406,154.27129,54.820572,SBb,test_expert
J11144177+57493159,168.67404,57.825442,SBb,train
J13264996+58063554,201.70817,58.109872,SBb,valid
J10035522+54425516,150.98008000000004,54.715322,SBb,train
J10154224+55400319,153.92600000000004,55.66755300000001,SBb,valid
J10420459+57182388,160.51912,57.306633,SBb,train
J11490401+59255796,177.26671000000005,59.43276700000001,SBb,train
J13333788+58181217,203.40783,58.30338100000001,SBb,train
J09271224+51394831,141.80100000000004,51.663419,SBb,valid
J09451242+53411290,146.30175,53.686917,SBb,valid
J11084375+58461470,167.18229,58.77075,SBb,train
J12071264+60014949,181.80267,60.030414,SBb,valid
J12171165+60061426,184.29854,60.103961,SBb,train
J09103965+50224758,137.66521,50.379883,SBb,test_expert
J10380997+58010236,159.54154,58.017322,SBb,test_expert
J10194279+57252478,154.92829,57.42355,SBb,valid
J11545244+04161184,178.7185,4.269956,SBb,valid
J11502816+04414177,177.61733,4.694936,SBb,test_expert
J11561076+04594334,179.04483000000005,4.995372,SBb,test_expert
J13562174+04360609,209.09058,4.601692,SBb,test_expert
J14013211+04365659,210.38379,4.615719,SBb,test_expert
J13025568+05322619,195.732,5.540608,SBb,test_expert
J16235703+44510237,245.98762,44.850658,SBb,test_expert
J16124184+48480587,243.17433,48.801631,SBb,valid
J17093641+34063869,257.40171000000004,34.110747,SBb,test_expert
J17245214+28044183,261.21725,28.078286,SBb,valid
J16371641+44250560,249.31837,44.418222,SBb,train
J11185964+61353843,169.7485,61.594008,SBb,train
J16050514+45263475,241.27142,45.442986,SBb,test_expert
J15585920+48314755,239.74667,48.529875,SBb,train
J15065465+56303260,226.72771,56.50905600000001,SBb,train
J13041184+61114125,196.04933,61.19479200000001,SBb,test_expert
J12154082+61532374,183.92008,61.88992800000001,SBb,train
J14363584+57474923,219.14933,57.797008,SBb,valid
J13140823+62123417,198.53429,62.209492,SBb,train
J12420536+63064568,190.52233,63.112689,SBb,valid
J12015968+63324009,180.49867,63.54446899999999,SBb,train
J13100592+63052118,197.52467,63.08921700000001,SBb,train
J16232780+41422296,245.86583,41.706378,SBb,train
J16310341+39501860,247.76421,39.8385,SBb,valid
J16253429+41405310,246.39287,41.681417,SBb,test_expert
J16291108+40512669,247.29617,40.857414,SBb,train
J16481737+35502804,252.07237,35.841122,SBb,train
J17034814+31111406,255.95058,31.187239,SBb,train
J17065471+30161108,256.72796,30.269744,SBb,train
J16214610+43212072,245.44208,43.355756,SBb,valid
J16451149+37262789,251.29787,37.441081,SBb,train
J17070364+31252535,256.76517,31.423708,SBb,train
J12514619+61081390,192.94246,61.137194,SBb,train
J12452161+61414025,191.34004,61.694514,SBb,valid
J14091321+59205918,212.30504,59.349772,SBb,train
J13450053+61164873,206.25221,61.280203,SBb,train
J15533589+49375616,238.39954,49.632267,SBb,test_expert
J13433042+61495294,205.87675,61.831372,SBb,train
J14135474+60195864,213.47808,60.332956,SBb,train
J16014296+48494068,240.429,48.827967,SBb,train
J16290040+41170340,247.25167,41.284278,SBb,valid
J17072523+30133007,256.85512,30.225019,SBb,test_expert
J17072744+31145174,256.86433,31.247706,SBb,valid
J17101272+30182954,257.553,30.308206,SBb,valid
J17001079+34070430,255.04496,34.117861,SBb,valid
J13270967-01311844,201.79029,-1.5217889999999998,SBb,test_expert
J14020479-01212847,210.51996,-1.357908,SBb,test_expert
J13342020-02331302,203.58417,-2.553617,SBb,test_expert
J15251639-01490760,231.31829,-1.818778,SBb,test_expert
J15410986-01422230,235.29108,-1.7061939999999998,SBb,valid
J14280227-01510514,217.00946,-1.851428,SBb,train
J14301891-01471572,217.57879,-1.7877,SBb,train
J14472827-01380212,221.86779,-1.633922,SBb,train
J14361685-01231305,219.07021,-1.386958,SBb,train
J17075822+34490678,256.99258,34.81855,SBb,test_expert
J17093208+34253734,257.38367,34.427039,SBb,train
J14304927-02044128,217.70529,-2.078133,SBb,valid
J15460182+05081328,236.50758,5.137022,SBb,train
J21290075+09592891,322.25312,9.991364,SBb,valid
J21413529+10263831,325.39704,10.443975,SBb,train
J22292226+12113326,337.34275,12.192572,SBb,train
J22553591+12472513,343.89962,12.790314,SBb,test_expert
J21361051+10375599,324.04379,10.632219,SBb,train
J22590232+13484864,344.75967,13.813510999999998,SBb,valid
J23012830+14360491,345.36792,14.601364000000002,SBb,train
J23252059+15124661,351.33579,15.212947,SBb,test_expert
J22135596+13451935,333.4831700000001,13.755375,SBb,train
J23223853+15235585,350.66054,15.398847,SBb,train
J00060230+15593036,1.50958,15.991767,SBb,train
J23032608-09485233,345.85867,-9.814536,SBb,train
J21585398-07153180,329.72492,-7.258833,SBb,valid
J22195725-07395826,334.98854,-7.666183,SBb,train
J20452336+00293316,311.34733,0.492544,SBb,train
J22285771-00535092,337.24046,-0.8974780000000001,SBb,train
J23315118-00575031,352.96325,-0.963975,SBb,train
J21370436-00345973,324.26817,-0.5832579999999999,SBb,test_expert
J23470043-00265066,356.75179,-0.447406,SBb,test_expert
J00275759-00034059,6.989960000000001,-0.061275,SBb,test_expert
J00325567-00011568,8.23196,-0.021022,SBb,train
J22075659+00221253,331.98579,0.370147,SBb,train
J22121738+00160551,333.07242,0.268197,SBb,train
J22145560+00162958,333.73167,0.274883,SBb,valid
J22301321+00134224,337.55504,0.2284,SBb,train
J23054159+00173637,346.42329,0.29343600000000003,SBb,train
J00145507+00150814,3.72946,0.252261,SBb,valid
J23092026+00452339,347.33442,0.756497,SBb,train
J00202578+00493484,5.1074199999999985,0.8263440000000001,SBb,test_expert
J00351453+00414552,8.81054,0.695978,SBb,valid
J00483758+01145161,12.15658,1.247669,SBb,train
J11103035+55101171,167.62646,55.16991899999999,SBb,train
J10022955+51541969,150.62312,51.905469,SBb,train
J11215528+56252579,170.48033,56.42383100000001,SBb,valid
J11182726+57351933,169.61358,57.588703,SBb,test_expert
J01215697-01005161,20.48737,-1.014336,SBb,valid
J02492795-00522278,42.36646,-0.872994,SBb,train
J02571046-00502088,44.29358,-0.839133,SBb,train
J02494089-00312401,42.42037,-0.5233359999999999,SBb,train
J03243732-00263852,51.1555,-0.444033,SBb,train
J03422685-00345827,55.61187,-0.582853,SBb,test_expert
J03514056-00303496,57.919,-0.5097109999999999,SBb,train
J01160560-00005368,19.02333,-0.014911,SBb,train
J01373552-00080676,24.398000000000003,-0.135211,SBb,test_expert
J02562203-00091209,44.09179,-0.153358,SBb,train
J03044080-00071241,46.17,-0.120114,SBb,train
J01134632+00182061,18.443,0.305725,SBb,valid
J02293860+00231360,37.41083,0.387111,SBb,train
J02474489+00245095,41.93704,0.414153,SBb,train
J01141578+00455518,18.56575,0.765328,SBb,train
J01143130+00473027,18.63042,0.7917420000000001,SBb,train
J02440383+00462962,41.01596,0.774894,SBb,valid
J01124211+01083921,18.17546,1.144225,SBb,train
J01154064+01115267,18.91933,1.197964,SBb,train
J02333157+01082361,38.38154,1.139892,SBb,test_expert
J02363779+01062366,39.15746,1.106572,SBb,test_expert
J08000769+30091674,120.03204,30.15465,SBb,train
J08031544+30474738,120.81433,30.796494,SBb,train
J08002403+30403804,120.10012,30.677233,SBb,train
J08571040+42452306,134.29333,42.756406,SBb,test_expert
J08453825+41335661,131.40937,41.565725,SBb,valid
J09381389+48231828,144.55787,48.388411,SBb,train
J08540076+40215196,133.50316999999998,40.364433,SBb,train
J09165287+43424954,139.22028999999998,43.713761,SBb,valid
J08574137+42092279,134.42237,42.156331,SBb,train
J09335212+46514922,143.46716999999995,46.863672,SBb,test_expert
J08414120+40392679,130.42167,40.657442,SBb,train
J09483343+47220352,147.13929,47.367644,SBb,train
J11501953+53472455,177.58137,53.790153,SBb,train
J12095026+54000652,182.45942,54.001811,SBb,valid
J10140446+50073360,153.51858,50.12600000000001,SBb,test_expert
J12101797+54250121,182.57487,54.417003,SBb,train
J09503407+48290674,147.64196,48.485206,SBb,test_expert
J10132632+50264404,153.35967,50.445567,SBb,train
J11174350+53473644,169.43125,53.793456000000006,SBb,valid
J09434650+48172703,145.94375,48.290842,SBb,test_expert
J10060808+50142439,151.53367,50.240108,SBb,train
J11122192+54013852,168.09133,54.02736700000001,SBb,train
J11195252+54274650,169.96883,54.462917,SBb,train
J10042916+50433323,151.1215,50.725897,SBb,train
J12081895+55383389,182.07896,55.642747,SBb,train
J10115475+51392185,152.97812,51.656069,SBb,train
J11290495+55325211,172.27062,55.547808,SBb,train
J07500002+30012979,117.50008,30.024942,SBb,train
J08045970+34005863,121.24875,34.016286,SBb,train
J08174938+38474324,124.45575,38.795344,SBb,valid
J09121953+46052545,138.08137,46.090403,SBb,test_expert
J09072926+45481087,136.87192,45.803019,SBb,train
J09101498+46173579,137.56242,46.293275,SBb,test_expert
J11152913+55272258,168.87136999999996,55.456272,SBb,train
J12064361+56323531,181.68171,56.543142,SBb,test_expert
J11293476+56223596,172.39483,56.376656,SBb,train
J11252921+57011403,171.37171,57.020564,SBb,train
J11582720+57354742,179.61333,57.59650600000001,SBb,train
J12244023+58100462,186.16762,58.16795,SBb,test_expert
J10562900+56543796,164.12083,56.910544,SBb,test_expert
J07562509+27004526,119.10454,27.012572,SBb,train
J10271335+48144120,156.80562,48.244778,SBb,train
J11340297+51112604,173.51237,51.190567,SBb,train
J13025759+51190699,195.73996,51.31860800000001,SBb,train
J13024041+51464443,195.66837,51.77900800000001,SBb,train
J10284198+49041863,157.17492,49.071842,SBb,train
J12552485+52160394,193.85354,52.267761,SBb,train
J08312443+35513486,127.85179,35.85968300000001,SBb,test_expert
J10515371+51002371,162.97378999999995,51.006586,SBb,train
J13081275+52275972,197.05312,52.466589,SBb,valid
J09141306+43080598,138.55442,43.134994,SBb,test_expert
J11114671+52070296,167.94462,52.117489,SBb,train
J09260942+49183701,141.53925,49.310281,SBb,valid
J08433548+41183015,130.89783,41.308375,SBb,test_expert
J09275872+47531833,141.99467,47.888425,SBb,valid
J09071959+46132130,136.83162,46.222583,SBb,train
J10161179+53451775,154.04912,53.754931000000006,SBb,train
J10172132+53474596,154.33883,53.7961,SBb,train
J10374311+55014072,159.42962,55.027978,SBb,train
J09364312+50524994,144.17967,50.880539,SBb,test_expert
J10040310+53175631,151.01292,53.298975,SBb,train
J08564769+39225589,134.19871,39.382192,SBb,valid
J09025234+40193094,135.71808,40.325261,SBb,test_expert
J09150479+41594900,138.76996,41.996944,SBb,train
J09001562+40174829,135.06508,40.296747,SBb,train
J11145628+50200582,168.7345,50.33495,SBb,valid
